Year,Month,Day,Hour,Minute,Second,FracSec,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Yaw,Pitch,Roll,QuatX,QuatY,QuatZ,QuatS
-20,1,6,1,7,5,898,+0.257,-0.494,+0.314,+00.0276,+00.0220,-09.1688,+00.001485,-00.000978,-00.000576,-076.555,+000.213,-000.008,+0.001098901,+1.50184E-003,-6.19470E-001,+7.85018E-001
-20,1,6,1,7,5,900,+0.257,-0.494,+0.314,+00.0553,+00.0305,-09.1613,+00.000810,-00.000199,-00.000155,-076.555,+000.213,-000.008,+0.001099276,+1.50232E-003,-6.19469E-001,+7.85019E-001
-20,1,6,1,7,5,903,+0.249,-0.488,+0.310,-00.0047,+00.0034,-09.1558,+00.000317,+00.000298,-00.000968,-076.555,+000.213,-000.008,+0.001099023,+1.50538E-003,-6.19472E-001,+7.85017E-001
-20,1,6,1,7,5,905,+0.249,-0.488,+0.310,+00.0350,+00.0234,-09.1460,-00.000063,+00.000664,-00.000889,-076.555,+000.214,-000.008,+0.00109922,+1.50717E-003,-6.19471E-001,+7.85017E-001
-20,1,6,1,7,5,908,+0.249,-0.493,+0.312,+00.0595,+00.0289,-09.1490,-00.000029,+00.000518,-00.000154,-076.555,+000.214,-000.008,+0.001098067,+1.50791E-003,-6.19472E-001,+7.85016E-001
-20,1,6,1,7,5,910,+0.249,-0.490,+0.313,-00.0081,-00.0026,-09.1643,+00.001242,+00.000518,-00.000640,-076.555,+000.214,-000.008,+0.001100757,+1.50773E-003,-6.19472E-001,+7.85016E-001
-20,1,6,1,7,5,913,+0.249,-0.490,+0.313,+00.0301,+00.0145,-09.1692,+00.000773,+00.000189,+00.000240,-076.555,+000.213,-000.008,+0.001097518,+1.50342E-003,-6.19472E-001,+7.85017E-001
-20,1,6,1,7,5,915,+0.256,-0.491,+0.314,+00.0743,+00.0398,-09.1581,+00.000096,-00.000319,+00.000266,-076.555,+000.213,-000.008,+0.001098094,+1.50330E-003,-6.19472E-001,+7.85017E-001
-20,1,6,1,7,5,918,+0.256,-0.491,+0.314,+00.0159,+00.0093,-09.1461,+00.000376,+00.000258,-00.000169,-076.555,+000.214,-000.008,+0.00109755,+1.50915E-003,-6.19472E-001,+7.85017E-001
-20,1,6,1,7,5,920,+0.252,-0.488,+0.312,+00.0317,+00.0044,-09.1706,-00.000189,+00.000762,-00.000530,-076.555,+000.214,-000.008,+0.001098357,+1.51094E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,923,+0.248,-0.490,+0.313,+00.0670,+00.0154,-09.1883,+00.000434,+00.000512,-00.000857,-076.556,+000.214,-000.008,+0.001099339,+1.50953E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,925,+0.248,-0.490,+0.313,-00.0052,-00.0055,-09.1578,+00.000799,+00.000230,-00.000120,-076.556,+000.214,-000.008,+0.001099868,+1.51015E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,928,+0.249,-0.491,+0.311,+00.0109,-00.0066,-09.1614,-00.000196,+00.000524,+00.000130,-076.556,+000.213,-000.008,+0.001097825,+1.50636E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,930,+0.249,-0.491,+0.311,+00.0679,+00.0104,-09.1886,+00.000066,-00.000584,-00.000127,-076.556,+000.213,-000.008,+0.001097049,+1.50511E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,933,+0.250,-0.490,+0.309,+00.0195,-00.0232,-09.1895,-00.000313,-00.001219,+00.000248,-076.555,+000.214,-000.008,+0.001096701,+1.50862E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,935,+0.250,-0.490,+0.309,+00.0211,-00.0362,-09.1731,-00.001070,-00.000543,-00.000047,-076.556,+000.214,-000.009,+0.001095585,+1.50916E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,938,+0.258,-0.493,+0.311,+00.0777,+00.0114,-09.1524,-00.000695,-00.000743,-00.000545,-076.556,+000.213,-000.008,+0.001096533,+1.50450E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,940,+0.257,-0.491,+0.314,+00.0324,+00.0121,-09.1518,+00.000170,-00.000992,-00.001157,-076.556,+000.213,-000.008,+0.001096726,+1.50322E-003,-6.19476E-001,+7.85014E-001
-20,1,6,1,7,5,943,+0.257,-0.491,+0.314,+00.0073,-00.0054,-09.1605,+00.000958,-00.001270,-00.000543,-076.556,+000.213,-000.008,+0.001095396,+1.50113E-003,-6.19475E-001,+7.85014E-001
-20,1,6,1,7,5,945,+0.253,-0.490,+0.311,+00.0837,+00.0098,-09.1796,+00.000780,-00.000893,+00.001072,-076.556,+000.213,-000.008,+0.00109583,+1.50086E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,948,+0.253,-0.490,+0.311,+00.0534,+00.0054,-09.2046,-00.000328,-00.000060,+00.001065,-076.555,+000.213,-000.008,+0.001097372,+1.50655E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,950,+0.249,-0.487,+0.313,+00.0139,-00.0214,-09.1792,-00.000883,-00.000121,+00.000153,-076.556,+000.213,-000.008,+0.001096618,+1.50701E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,953,+0.246,-0.491,+0.313,+00.0807,+00.0009,-09.1348,-00.001053,-00.000555,-00.000661,-076.556,+000.213,-000.008,+0.001095021,+1.50369E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,955,+0.246,-0.491,+0.313,+00.0452,-00.0018,-09.1232,-00.000386,-00.000663,-00.000379,-076.556,+000.213,-000.008,+0.001095412,+1.50292E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,958,+0.251,-0.493,+0.311,+00.0047,-00.0320,-09.1370,+00.000548,-00.000584,+00.000156,-076.556,+000.213,-000.008,+0.001096285,+1.50251E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,960,+0.251,-0.493,+0.311,+00.0813,+00.0036,-09.1672,+00.000206,+00.000053,-00.000701,-076.556,+000.213,-000.008,+0.001096987,+1.50352E-003,-6.19475E-001,+7.85014E-001
-20,1,6,1,7,5,963,+0.250,-0.491,+0.311,+00.0386,+00.0179,-09.1711,-00.000006,+00.000702,-00.000870,-076.556,+000.214,-000.008,+0.00110018,+1.50804E-003,-6.19475E-001,+7.85014E-001
-20,1,6,1,7,5,965,+0.250,-0.490,+0.311,-00.0118,-00.0162,-09.1605,+00.000677,+00.000434,+00.000877,-076.556,+000.214,-000.008,+0.001102184,+1.50784E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,968,+0.250,-0.490,+0.311,+00.0731,+00.0031,-09.1692,+00.001223,-00.000296,+00.001374,-076.555,+000.213,-000.007,+0.001100736,+1.50036E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,970,+0.246,-0.488,+0.310,+00.0607,+00.0114,-09.1555,+00.001032,-00.001128,+00.000003,-076.556,+000.213,-000.007,+0.001100707,+1.49844E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,973,+0.246,-0.488,+0.310,+00.0083,-00.0176,-09.1541,+00.000911,-00.001286,-00.000115,-076.556,+000.213,-000.007,+0.00110154,+1.49967E-003,-6.19473E-001,+7.85016E-001
-20,1,6,1,7,5,975,+0.250,-0.490,+0.307,+00.0626,-00.0026,-09.1738,+00.001655,-00.000211,-00.000933,-076.556,+000.213,-000.007,+0.001104632,+1.49871E-003,-6.19476E-001,+7.85014E-001
-20,1,6,1,7,5,978,+0.257,-0.490,+0.311,+00.0557,+00.0041,-09.1704,+00.001268,+00.000422,-00.000408,-076.556,+000.214,-000.007,+0.00110717,+1.50100E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,980,+0.257,-0.490,+0.311,-00.0232,-00.0178,-09.1594,+00.000194,-00.000492,+00.000362,-076.556,+000.213,-000.007,+0.00110674,+1.49991E-003,-6.19475E-001,+7.85014E-001
-20,1,6,1,7,5,983,+0.250,-0.490,+0.315,+00.0382,+00.0016,-09.1431,+00.000295,-00.000475,-00.000866,-076.556,+000.213,-000.007,+0.001104494,+1.49266E-003,-6.19476E-001,+7.85014E-001
-20,1,6,1,7,5,985,+0.250,-0.490,+0.315,+00.0609,+00.0164,-09.1421,-00.000709,-00.000044,+00.000201,-076.556,+000.213,-000.007,+0.001102765,+1.49397E-003,-6.19474E-001,+7.85015E-001
-20,1,6,1,7,5,988,+0.251,-0.491,+0.310,-00.0177,-00.0038,-09.1599,-00.000941,-00.000401,+00.000578,-076.556,+000.213,-000.007,+0.001102623,+1.49720E-003,-6.19475E-001,+7.85015E-001
-20,1,6,1,7,5,990,+0.251,-0.491,+0.310,+00.0538,-00.0004,-09.1882,+00.000014,-00.000808,-00.000087,-076.556,+000.213,-000.007,+0.001102136,+1.49623E-003,-6.19475E-001,+7.85015E-001
-20,1,6,1,7,5,993,+0.248,-0.490,+0.310,+00.0874,+00.0175,-09.1934,-00.000596,-00.000146,-00.000276,-076.556,+000.213,-000.007,+0.001102898,+1.49967E-003,-6.19475E-001,+7.85014E-001
-20,1,6,1,7,5,995,+0.253,-0.492,+0.312,-00.0013,-00.0029,-09.1616,-00.000974,+00.000256,-00.000303,-076.556,+000.213,-000.007,+0.001102291,+1.50008E-003,-6.19475E-001,+7.85014E-001
-20,1,6,1,7,5,998,+0.253,-0.492,+0.312,+00.0405,-00.0260,-09.1406,-00.000150,-00.000075,-00.000846,-076.556,+000.213,-000.007,+0.001100099,+1.49587E-003,-6.19477E-001,+7.85013E-001
-20,1,6,1,7,6,0,+0.255,-0.493,+0.314,+00.0729,+00.0017,-09.1582,+00.000314,-00.001105,-00.000801,-076.556,+000.212,-000.007,+0.001098807,+1.49354E-003,-6.19477E-001,+7.85013E-001
-20,1,6,1,7,6,3,+0.255,-0.493,+0.314,-00.0072,-00.0070,-09.1684,-00.000249,-00.000697,-00.000657,-076.556,+000.213,-000.007,+0.001101548,+1.49886E-003,-6.19478E-001,+7.85012E-001
-20,1,6,1,7,6,5,+0.252,-0.492,+0.310,+00.0196,-00.0084,-09.1505,-00.000155,+00.000967,-00.001057,-076.556,+000.213,-000.007,+0.001103016,+1.49965E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,8,+0.251,-0.491,+0.303,+00.0676,+00.0053,-09.1691,+00.000496,+00.001738,+00.000000,-076.556,+000.213,-000.007,+0.001105016,+1.49921E-003,-6.19478E-001,+7.85012E-001
-20,1,6,1,7,6,10,+0.251,-0.491,+0.303,-00.0020,-00.0110,-09.1703,-00.000172,+00.000938,+00.000142,-076.556,+000.213,-000.007,+0.001103936,+1.49947E-003,-6.19479E-001,+7.85012E-001
-20,1,6,1,7,6,13,+0.253,-0.490,+0.314,+00.0147,+00.0073,-09.1594,-00.000974,-00.000691,-00.000195,-076.556,+000.213,-000.007,+0.001100331,+1.49461E-003,-6.19479E-001,+7.85012E-001
-20,1,6,1,7,6,15,+0.253,-0.490,+0.314,+00.0915,+00.0412,-09.1747,-00.000433,-00.000774,+00.000148,-076.556,+000.212,-000.007,+0.001100185,+1.49386E-003,-6.19478E-001,+7.85012E-001
-20,1,6,1,7,6,18,+0.252,-0.492,+0.312,+00.0285,+00.0152,-09.1921,+00.000552,+00.000060,+00.000090,-076.556,+000.213,-000.008,+0.001102084,+1.50323E-003,-6.19478E-001,+7.85012E-001
-20,1,6,1,7,6,20,+0.252,-0.493,+0.314,+00.0222,-00.0339,-09.1970,+00.000707,+00.000807,-00.000301,-076.556,+000.214,-000.007,+0.001103397,+1.50371E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,23,+0.252,-0.493,+0.314,+00.0861,-00.0234,-09.1684,+00.000060,+00.000409,-00.000752,-076.556,+000.213,-000.007,+0.001105479,+1.49978E-003,-6.19480E-001,+7.85011E-001
-20,1,6,1,7,6,25,+0.250,-0.490,+0.313,+00.0332,-00.0008,-09.1556,-00.000312,+00.000184,-00.000047,-076.556,+000.213,-000.007,+0.001106045,+1.49954E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,28,+0.250,-0.490,+0.313,+00.0097,-00.0076,-09.1703,+00.000052,+00.000242,+00.000591,-076.556,+000.213,-000.007,+0.001105844,+1.50012E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,30,+0.246,-0.493,+0.310,+00.0846,+00.0050,-09.1542,-00.000206,-00.000324,-00.000650,-076.557,+000.213,-000.007,+0.001104936,+1.49980E-003,-6.19480E-001,+7.85010E-001
-20,1,6,1,7,6,33,+0.255,-0.491,+0.310,+00.0583,+00.0072,-09.1349,-00.000306,-00.000101,-00.001310,-076.557,+000.214,-000.007,+0.001109208,+1.50601E-003,-6.19481E-001,+7.85009E-001
-20,1,6,1,7,6,35,+0.255,-0.491,+0.310,+00.0024,-00.0116,-09.1764,-00.000014,+00.000477,-00.000418,-076.557,+000.214,-000.007,+0.001109535,+1.50659E-003,-6.19481E-001,+7.85009E-001
-20,1,6,1,7,6,38,+0.252,-0.488,+0.314,+00.0619,+00.0116,-09.2166,-00.000546,+00.000972,+00.001325,-076.556,+000.214,-000.007,+0.00110827,+1.50410E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,40,+0.252,-0.488,+0.314,+00.0430,+00.0133,-09.2193,-00.000628,+00.000351,+00.001179,-076.556,+000.214,-000.007,+0.001107472,+1.50359E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,43,+0.255,-0.491,+0.314,-00.0064,-00.0086,-09.2056,+00.000052,-00.000795,-00.000221,-076.556,+000.214,-000.007,+0.001106553,+1.50448E-003,-6.19479E-001,+7.85011E-001
-20,1,6,1,7,6,45,+0.252,-0.492,+0.311,+00.0520,+00.0058,-09.1842,-00.000033,-00.000345,-00.000553,-076.556,+000.214,-000.007,+0.001106283,+1.50499E-003,-6.19480E-001,+7.85011E-001
-20,1,6,1,7,6,48,+0.252,-0.492,+0.311,+00.0521,+00.0081,-09.1650,-00.000574,-00.000182,-00.000283,-076.556,+000.214,-000.008,+0.001106211,+1.50746E-003,-6.19480E-001,+7.85011E-001
-20,1,6,1,7,6,50,+0.251,-0.491,+0.297,+00.0062,-00.0057,-09.1668,-00.000355,+00.000008,-00.000235,-076.557,+000.214,-000.007,+0.001106664,+1.50800E-003,-6.19480E-001,+7.85010E-001
-20,1,6,1,7,6,53,+0.251,-0.491,+0.297,+00.0636,-00.0023,-09.1720,+00.000498,+00.000098,-00.000867,-076.557,+000.214,-000.007,+0.001105601,+1.50304E-003,-6.19481E-001,+7.85009E-001
-20,1,6,1,7,6,55,+0.251,-0.492,+0.311,+00.0629,+00.0051,-09.1569,+00.000519,-00.001110,-00.000883,-076.557,+000.213,-000.007,+0.001104223,+1.50118E-003,-6.19482E-001,+7.85009E-001
-20,1,6,1,7,6,58,+0.251,-0.492,+0.311,-00.0148,+00.0089,-09.1618,-00.000041,-00.000081,-00.000493,-076.557,+000.214,-000.007,+0.001107591,+1.50670E-003,-6.19482E-001,+7.85009E-001
-20,1,6,1,7,6,60,+0.253,-0.493,+0.315,+00.0343,+00.0201,-09.1811,+00.000015,+00.000633,-00.000632,-076.557,+000.214,-000.007,+0.00110743,+1.50615E-003,-6.19483E-001,+7.85008E-001
-20,1,6,1,7,6,63,+0.258,-0.492,+0.312,+00.0643,+00.0192,-09.1768,+00.000066,-00.000809,-00.000470,-076.557,+000.214,-000.008,+0.00110427,+1.50676E-003,-6.19483E-001,+7.85008E-001
-20,1,6,1,7,6,65,+0.258,-0.492,+0.312,-00.0187,-00.0077,-09.1668,-00.000508,-00.000846,-00.000469,-076.557,+000.214,-000.008,+0.001102924,+1.50703E-003,-6.19484E-001,+7.85007E-001
-20,1,6,1,7,6,68,+0.253,-0.488,+0.310,+00.0257,+00.0158,-09.1623,-00.000407,-00.000355,-00.000949,-076.557,+000.213,-000.008,+0.001099602,+1.50058E-003,-6.19485E-001,+7.85006E-001
-20,1,6,1,7,6,70,+0.253,-0.488,+0.310,+00.0669,+00.0409,-09.1619,-00.000206,+00.000291,-00.000908,-076.557,+000.213,-000.008,+0.001099651,+1.50181E-003,-6.19486E-001,+7.85006E-001
-20,1,6,1,7,6,73,+0.251,-0.488,+0.311,+00.0036,+00.0014,-09.1716,-00.000441,+00.000488,+00.000174,-076.557,+000.214,-000.008,+0.001098124,+1.50875E-003,-6.19485E-001,+7.85007E-001
-20,1,6,1,7,6,75,+0.253,-0.491,+0.314,+00.0447,-00.0047,-09.1712,+00.000057,-00.000345,-00.000021,-076.557,+000.214,-000.008,+0.001098282,+1.50833E-003,-6.19486E-001,+7.85006E-001
-20,1,6,1,7,6,78,+0.253,-0.491,+0.314,+00.0815,+00.0362,-09.1781,+00.000931,-00.000585,-00.000739,-076.557,+000.214,-000.008,+0.001100539,+1.50677E-003,-6.19486E-001,+7.85005E-001
-20,1,6,1,7,6,80,+0.257,-0.492,+0.310,-00.0007,+00.0023,-09.1820,+00.000308,-00.000705,+00.000080,-076.557,+000.214,-000.008,+0.001098868,+1.50632E-003,-6.19486E-001,+7.85006E-001
-20,1,6,1,7,6,83,+0.257,-0.492,+0.310,+00.0196,-00.0116,-09.1520,-00.000042,-00.001299,-00.000276,-076.557,+000.213,-000.008,+0.00109546,+1.50069E-003,-6.19487E-001,+7.85005E-001
-20,1,6,1,7,6,85,+0.255,-0.493,+0.312,+00.0763,+00.0239,-09.1551,+00.000416,-00.001299,-00.000483,-076.558,+000.213,-000.008,+0.001094687,+1.49953E-003,-6.19487E-001,+7.85005E-001
-20,1,6,1,7,6,88,+0.248,-0.490,+0.310,-00.0136,-00.0070,-09.1843,-00.000346,-00.000715,-00.000284,-076.558,+000.213,-000.008,+0.001094836,+1.50630E-003,-6.19487E-001,+7.85005E-001
-20,1,6,1,7,6,90,+0.248,-0.490,+0.310,-00.0012,-00.0101,-09.1813,+00.000246,-00.000701,-00.000544,-076.558,+000.213,-000.008,+0.001095243,+1.50425E-003,-6.19488E-001,+7.85004E-001
-20,1,6,1,7,6,93,+0.250,-0.492,+0.311,+00.0846,+00.0208,-09.1587,+00.001067,-00.000241,-00.000476,-076.558,+000.213,-000.008,+0.001094794,+1.49940E-003,-6.19488E-001,+7.85004E-001
-20,1,6,1,7,6,95,+0.250,-0.492,+0.311,+00.0350,+00.0199,-09.1468,+00.000626,-00.000057,+00.000050,-076.558,+000.212,-000.008,+0.001094623,+1.49839E-003,-6.19488E-001,+7.85004E-001
-20,1,6,1,7,6,98,+0.251,-0.492,+0.309,+00.0330,-00.0015,-09.1479,+00.000170,-00.000093,-00.000356,-076.558,+000.213,-000.008,+0.001093026,+1.50071E-003,-6.19489E-001,+7.85003E-001
-20,1,6,1,7,6,100,+0.259,-0.492,+0.314,+00.0820,+00.0127,-09.1563,+00.000272,+00.000278,-00.000701,-076.558,+000.213,-000.008,+0.00109363,+1.50027E-003,-6.19489E-001,+7.85003E-001
-20,1,6,1,7,6,103,+0.259,-0.492,+0.314,+00.0164,+00.0272,-09.1692,+00.000069,+00.000223,-00.000179,-076.558,+000.213,-000.008,+0.001096562,+1.50661E-003,-6.19489E-001,+7.85003E-001
-20,1,6,1,7,6,105,+0.259,-0.492,+0.312,-00.0213,+00.0081,-09.1758,-00.001000,-00.000024,-00.000899,-076.558,+000.213,-000.009,+0.001094559,+1.50811E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,108,+0.259,-0.492,+0.312,+00.0576,+00.0160,-09.1825,-00.001005,+00.000135,-00.001138,-076.558,+000.213,-000.009,+0.001090519,+1.50504E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,110,+0.250,-0.491,+0.309,+00.0486,+00.0171,-09.1784,-00.000582,+00.000210,-00.000157,-076.558,+000.213,-000.009,+0.001089589,+1.50526E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,113,+0.251,-0.486,+0.311,+00.0022,-00.0088,-09.1553,-00.000644,-00.000677,+00.000279,-076.558,+000.213,-000.009,+0.001087868,+1.50693E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,115,+0.251,-0.486,+0.311,+00.0613,+00.0003,-09.1208,-00.000097,-00.000820,-00.000357,-076.558,+000.213,-000.009,+0.001087786,+1.50603E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,118,+0.257,-0.494,+0.316,+00.0259,+00.0085,-09.0950,-00.000193,-00.000171,-00.000769,-076.558,+000.213,-000.009,+0.001089159,+1.50917E-003,-6.19493E-001,+7.85001E-001
-20,1,6,1,7,6,120,+0.257,-0.494,+0.316,-00.0267,-00.0021,-09.1125,+00.000126,+00.000066,-00.000731,-076.558,+000.213,-000.009,+0.001090071,+1.50824E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,123,+0.257,-0.491,+0.312,+00.0436,+00.0110,-09.1330,+00.000381,+00.000107,-00.001319,-076.559,+000.212,-000.009,+0.001086311,+1.50337E-003,-6.19495E-001,+7.84998E-001
-20,1,6,1,7,6,125,+0.257,-0.491,+0.312,+00.0309,+00.0187,-09.1547,-00.000203,+00.000553,-00.000616,-076.559,+000.212,-000.009,+0.00108677,+1.50423E-003,-6.19495E-001,+7.84999E-001
-20,1,6,1,7,6,128,+0.258,-0.492,+0.312,-00.0019,-00.0046,-09.1858,+00.000144,+00.000220,+00.000604,-076.559,+000.212,-000.009,+0.001085215,+1.50451E-003,-6.19494E-001,+7.84999E-001
-20,1,6,1,7,6,130,+0.248,-0.490,+0.310,+00.0786,+00.0046,-09.1671,+00.000276,+00.000047,+00.000962,-076.558,+000.212,-000.009,+0.001085668,+1.50482E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,133,+0.248,-0.490,+0.310,+00.0717,+00.0174,-09.1528,+00.000049,+00.000570,+00.001659,-076.558,+000.213,-000.009,+0.001089012,+1.50972E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,135,+0.250,-0.487,+0.319,-00.0080,+00.0011,-09.1653,-00.000100,+00.000443,+00.000019,-076.558,+000.213,-000.009,+0.001088968,+1.51001E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,138,+0.250,-0.487,+0.319,+00.0297,+00.0068,-09.1614,+00.000509,-00.000876,-00.000566,-076.558,+000.212,-000.009,+0.001085729,+1.50341E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,140,+0.255,-0.493,+0.312,+00.0479,+00.0033,-09.1517,+00.000939,-00.000995,-00.000076,-076.558,+000.212,-000.009,+0.001086348,+1.50281E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,143,+0.256,-0.496,+0.314,-00.0111,-00.0297,-09.1581,-00.000069,-00.000664,-00.000595,-076.558,+000.212,-000.009,+0.001085382,+1.50361E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,145,+0.256,-0.496,+0.314,+00.0409,-00.0355,-09.1691,-00.000389,-00.000807,+00.000328,-076.558,+000.212,-000.009,+0.001085154,+1.50322E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,148,+0.253,-0.488,+0.310,+00.0734,-00.0209,-09.1717,+00.001007,+00.000641,-00.000125,-076.558,+000.213,-000.008,+0.001092241,+1.50127E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,150,+0.253,-0.488,+0.310,+00.0018,-00.0302,-09.1774,+00.000874,+00.000595,-00.000269,-076.558,+000.213,-000.008,+0.001091681,+1.50099E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,153,+0.251,-0.490,+0.309,+00.0409,-00.0125,-09.1566,-00.000068,-00.000255,+00.000374,-076.558,+000.212,-000.008,+0.001092229,+1.49568E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,155,+0.248,-0.490,+0.310,+00.0934,+00.0089,-09.1782,-00.000119,+00.000071,-00.000171,-076.558,+000.212,-000.008,+0.001092229,+1.49568E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,158,+0.248,-0.490,+0.310,+00.0271,-00.0207,-09.2081,-00.000469,+00.000299,-00.000491,-076.558,+000.213,-000.008,+0.00109544,+1.50298E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,160,+0.250,-0.492,+0.312,+00.0368,-00.0330,-09.1729,+00.000384,+00.000634,+00.000617,-076.558,+000.213,-000.008,+0.001097477,+1.50276E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,163,+0.250,-0.492,+0.312,+00.0801,+00.0026,-09.1498,+00.000926,+00.000481,+00.000532,-076.558,+000.213,-000.007,+0.001100825,+1.50049E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,165,+0.248,-0.491,+0.314,+00.0053,-00.0076,-09.1385,-00.000663,-00.000972,+00.000335,-076.558,+000.213,-000.008,+0.00109802,+1.49961E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,168,+0.251,-0.487,+0.311,+00.0158,-00.0185,-09.1289,-00.000954,-00.000438,+00.000441,-076.558,+000.213,-000.008,+0.001097491,+1.49745E-003,-6.19491E-001,+7.85001E-001
-20,1,6,1,7,6,170,+0.251,-0.487,+0.311,+00.0814,+00.0033,-09.1563,-00.000051,+00.001228,-00.000164,-076.558,+000.213,-000.008,+0.001098511,+1.49871E-003,-6.19491E-001,+7.85001E-001
-20,1,6,1,7,6,173,+0.249,-0.490,+0.310,+00.0336,-00.0257,-09.1573,+00.000084,+00.000963,+00.000638,-076.558,+000.214,-000.008,+0.001102495,+1.50389E-003,-6.19490E-001,+7.85002E-001
-20,1,6,1,7,6,175,+0.249,-0.490,+0.310,+00.0413,-00.0392,-09.1343,+00.000449,+00.000620,+00.000298,-076.558,+000.214,-000.007,+0.001103699,+1.50391E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,178,+0.253,-0.492,+0.314,+00.0969,-00.0261,-09.1425,+00.000869,-00.000304,-00.000500,-076.558,+000.214,-000.007,+0.001108231,+1.49954E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,180,+0.253,-0.492,+0.314,+00.0359,-00.0283,-09.1346,+00.000409,-00.001311,-00.000112,-076.558,+000.213,-000.007,+0.001106976,+1.49829E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,183,+0.258,-0.493,+0.314,+00.0012,-00.0286,-09.1586,+00.000099,-00.001257,-00.000478,-076.558,+000.213,-000.006,+0.001109491,+1.49483E-003,-6.19492E-001,+7.85001E-001
-20,1,6,1,7,6,185,+0.259,-0.488,+0.301,+00.0672,+00.0035,-09.1751,+00.000254,-00.000967,-00.000797,-076.558,+000.213,-000.006,+0.001108988,+1.49391E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,188,+0.259,-0.488,+0.301,+00.0322,+00.0109,-09.1575,+00.000222,-00.000596,-00.000439,-076.558,+000.214,-000.006,+0.001111361,+1.49746E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,190,+0.250,-0.490,+0.310,+00.0062,-00.0239,-09.1406,-00.000409,-00.000885,-00.000061,-076.558,+000.213,-000.006,+0.001109188,+1.49636E-003,-6.19493E-001,+7.85000E-001
-20,1,6,1,7,6,193,+0.250,-0.490,+0.310,+00.0815,-00.0162,-09.1313,-00.000054,-00.000718,+00.000921,-076.558,+000.213,-000.006,+0.001110444,+1.49074E-003,-6.19491E-001,+7.85002E-001
-20,1,6,1,7,6,195,+0.251,-0.492,+0.312,+00.0486,-00.0120,-09.1440,+00.000804,+00.000328,+00.000475,-076.558,+000.213,-000.006,+0.001111561,+1.49096E-003,-6.19492E-001,+7.85001E-001
