Year,Month,Day,Hour,Minute,Second,FracSec,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Yaw,Pitch,Roll,QuatX,QuatY,QuatZ,QuatS
-20,1,6,1,10,10,563,-0.060,+0.009,+0.615,+06.1209,+00.9925,-06.9019,-00.005700,-00.004802,-00.000345,-085.819,+040.364,-008.080,+0.1858744,+2.97084E-001,-6.19648E-001,+7.02302E-001
-20,1,6,1,10,10,565,-0.063,+0.011,+0.606,+06.1770,+01.0037,-06.8849,-00.006943,-00.006966,-00.001959,-085.819,+040.363,-008.081,+0.1858625,+2.97084E-001,-6.19649E-001,+7.02304E-001
-20,1,6,1,10,10,568,-0.063,+0.011,+0.606,+06.1034,+00.9711,-06.8824,-00.004889,-00.006563,-00.002665,-085.820,+040.365,-008.082,+0.1858694,+2.97103E-001,-6.19645E-001,+7.02298E-001
-20,1,6,1,10,10,570,-0.066,+0.013,+0.613,+06.0939,+00.9882,-06.8973,-00.002326,-00.007289,-00.003900,-085.820,+040.364,-008.083,+0.1858599,+2.97098E-001,-6.19650E-001,+7.02298E-001
-20,1,6,1,10,10,573,-0.066,+0.013,+0.613,+06.1654,+01.0374,-06.9011,-00.002480,-00.008958,-00.004368,-085.821,+040.364,-008.084,+0.1858589,+2.97106E-001,-6.19650E-001,+7.02296E-001
-20,1,6,1,10,10,575,-0.060,+0.014,+0.616,+06.1111,+01.0080,-06.8801,-00.004944,-00.010875,-00.004328,-085.821,+040.363,-008.085,+0.1858421,+2.97101E-001,-6.19654E-001,+7.02298E-001
-20,1,6,1,10,10,578,-0.066,+0.010,+0.619,+06.0948,+00.9854,-06.9006,-00.007747,-00.011484,-00.004090,-085.822,+040.363,-008.087,+0.1858359,+2.97117E-001,-6.19651E-001,+7.02296E-001
-20,1,6,1,10,10,580,-0.066,+0.010,+0.619,+06.1533,+01.0132,-06.9429,-00.009209,-00.010399,-00.003706,-085.823,+040.362,-008.089,+0.1858185,+2.97117E-001,-6.19653E-001,+7.02299E-001
-20,1,6,1,10,10,583,-0.065,+0.014,+0.618,+06.1006,+01.0006,-06.9430,-00.010910,-00.008904,-00.003612,-085.823,+040.363,-008.092,+0.1858113,+2.97136E-001,-6.19648E-001,+7.02297E-001
-20,1,6,1,10,10,585,-0.065,+0.014,+0.618,+06.0885,+00.9940,-06.9372,-00.014726,-00.007078,-00.003330,-085.824,+040.362,-008.094,+0.1857902,+2.97145E-001,-6.19646E-001,+7.02301E-001
-20,1,6,1,10,10,588,-0.063,+0.014,+0.618,+06.1784,+01.0263,-06.9516,-00.018458,-00.006582,-00.002880,-085.824,+040.363,-008.098,+0.1857755,+2.97165E-001,-6.19638E-001,+7.02303E-001
-20,1,6,1,10,10,590,-0.063,+0.014,+0.618,+06.1552,+01.0231,-06.9687,-00.020710,-00.006622,-00.002144,-085.824,+040.362,-008.101,+0.185751,+2.97177E-001,-6.19633E-001,+7.02309E-001
-20,1,6,1,10,10,593,-0.062,+0.010,+0.615,+06.1166,+01.0014,-06.9850,-00.021193,-00.006249,-00.001254,-085.825,+040.363,-008.104,+0.1857371,+2.97204E-001,-6.19623E-001,+7.02310E-001
-20,1,6,1,10,10,595,-0.066,+0.011,+0.613,+06.1831,+01.0245,-07.0113,-00.020546,-00.004624,-00.000669,-085.825,+040.363,-008.107,+0.1857166,+2.97217E-001,-6.19617E-001,+7.02315E-001
-20,1,6,1,10,10,598,-0.066,+0.011,+0.613,+06.1589,+01.0108,-07.0432,-00.020309,-00.001758,-00.002127,-085.826,+040.365,-008.111,+0.1857068,+2.97248E-001,-6.19608E-001,+7.02313E-001
-20,1,6,1,10,10,600,-0.057,+0.010,+0.616,+06.1063,+00.9611,-07.0298,-00.021270,+00.001278,-00.003358,-085.827,+040.365,-008.115,+0.1856884,+2.97269E-001,-6.19601E-001,+7.02314E-001
-20,1,6,1,10,10,603,-0.057,+0.010,+0.616,+06.1647,+00.9793,-07.0325,-00.022250,+00.004989,-00.002978,-085.826,+040.367,-008.118,+0.1856827,+2.97295E-001,-6.19589E-001,+7.02316E-001
-20,1,6,1,10,10,605,-0.060,+0.009,+0.620,+06.1724,+01.0105,-07.0582,-00.020830,+00.009405,-00.003219,-085.827,+040.369,-008.121,+0.1856735,+2.97321E-001,-6.19582E-001,+7.02313E-001
-20,1,6,1,10,10,608,-0.067,+0.014,+0.616,+06.1315,+01.0174,-07.0749,-00.018659,+00.014373,-00.002237,-085.828,+040.372,-008.124,+0.1856752,+2.97355E-001,-6.19570E-001,+7.02309E-001
-20,1,6,1,10,10,610,-0.067,+0.014,+0.616,+06.1883,+01.0228,-07.0873,-00.015550,+00.020207,-00.002783,-085.829,+040.375,-008.127,+0.1856801,+2.97387E-001,-6.19564E-001,+7.02300E-001
-20,1,6,1,10,10,613,-0.062,+0.011,+0.614,+06.2023,+01.0168,-07.0642,-00.014291,+00.025651,-00.004745,-085.831,+040.380,-008.130,+0.18569,+2.97429E-001,-6.19554E-001,+7.02288E-001
-20,1,6,1,10,10,615,-0.062,+0.011,+0.614,+06.1345,+00.9967,-07.0749,-00.013748,+00.030142,-00.004212,-085.833,+040.384,-008.133,+0.1857032,+2.97468E-001,-6.19545E-001,+7.02275E-001
-20,1,6,1,10,10,618,-0.061,+0.010,+0.619,+06.1646,+01.0373,-07.0799,-00.009824,+00.034683,-00.002289,-085.834,+040.390,-008.135,+0.1857275,+2.97508E-001,-6.19533E-001,+7.02263E-001
-20,1,6,1,10,10,620,-0.062,+0.009,+0.618,+06.1884,+01.0750,-07.0476,-00.005797,+00.039017,+00.000403,-085.834,+040.396,-008.136,+0.1857565,+2.97547E-001,-6.19521E-001,+7.02250E-001
-20,1,6,1,10,10,623,-0.062,+0.009,+0.618,+06.1354,+01.0431,-07.0213,-00.003183,+00.041511,+00.003667,-085.835,+040.403,-008.137,+0.1857903,+2.97592E-001,-6.19505E-001,+7.02236E-001
-20,1,6,1,10,10,625,-0.061,+0.009,+0.616,+06.1735,+01.0510,-06.9974,-00.001701,+00.042563,+00.007287,-085.835,+040.409,-008.137,+0.1858262,+2.97629E-001,-6.19486E-001,+7.02227E-001
-20,1,6,1,10,10,628,-0.061,+0.009,+0.616,+06.1949,+01.0623,-06.9596,-00.001351,+00.043139,+00.009879,-085.834,+040.416,-008.137,+0.1858653,+2.97674E-001,-6.19465E-001,+7.02216E-001
-20,1,6,1,10,10,630,-0.065,+0.011,+0.615,+06.1300,+01.0470,-06.9050,-00.001948,+00.042934,+00.012737,-085.833,+040.423,-008.136,+0.185902,+2.97710E-001,-6.19441E-001,+7.02212E-001
-20,1,6,1,10,10,633,-0.063,+0.011,+0.616,+06.1439,+01.0475,-06.8951,-00.002070,+00.042383,+00.013970,-085.832,+040.430,-008.136,+0.1859418,+2.97755E-001,-6.19418E-001,+7.02204E-001
-20,1,6,1,10,10,635,-0.063,+0.011,+0.616,+06.1677,+01.0417,-06.8964,-00.001884,+00.040951,+00.014284,-085.830,+040.436,-008.135,+0.1859768,+2.97788E-001,-6.19394E-001,+7.02201E-001
-20,1,6,1,10,10,638,-0.060,+0.010,+0.619,+06.1157,+01.0059,-06.8924,-00.001063,+00.038783,+00.015487,-085.829,+040.443,-008.135,+0.1860175,+2.97829E-001,-6.19369E-001,+7.02195E-001
-20,1,6,1,10,10,640,-0.060,+0.010,+0.619,+06.1489,+01.0017,-06.9144,+00.000644,+00.035430,+00.014150,-085.827,+040.448,-008.134,+0.1860493,+2.97855E-001,-6.19350E-001,+7.02192E-001
-20,1,6,1,10,10,643,-0.057,+0.008,+0.621,+06.2022,+01.0290,-06.9049,+00.001799,+00.032307,+00.012345,-085.826,+040.454,-008.133,+0.1860868,+2.97886E-001,-6.19330E-001,+7.02187E-001
-20,1,6,1,10,10,645,-0.060,+0.010,+0.603,+06.1278,+01.0019,-06.8667,+00.002345,+00.029319,+00.012102,-085.824,+040.458,-008.131,+0.1861147,+2.97905E-001,-6.19314E-001,+7.02185E-001
-20,1,6,1,10,10,648,-0.060,+0.010,+0.603,+06.1283,+00.9833,-06.8496,+00.000533,+00.025918,+00.011671,-085.823,+040.464,-008.131,+0.186144,+2.97935E-001,-6.19294E-001,+7.02182E-001
-20,1,6,1,10,10,650,-0.069,+0.014,+0.611,+06.1830,+01.0040,-06.8492,-00.002493,+00.023676,+00.010408,-085.822,+040.467,-008.131,+0.1861622,+2.97956E-001,-6.19279E-001,+7.02182E-001
-20,1,6,1,10,10,653,-0.069,+0.014,+0.611,+06.1163,+00.9998,-06.8499,-00.005482,+00.020809,+00.009739,-085.820,+040.472,-008.131,+0.1861838,+2.97989E-001,-6.19259E-001,+7.02180E-001
-20,1,6,1,10,10,655,-0.069,+0.011,+0.614,+06.1144,+00.9940,-06.8547,-00.009617,+00.016810,+00.009619,-085.819,+040.474,-008.132,+0.1861885,+2.98009E-001,-6.19242E-001,+7.02185E-001
-20,1,6,1,10,10,658,-0.069,+0.011,+0.614,+06.1912,+01.0141,-06.8569,-00.012336,+00.013532,+00.008396,-085.818,+040.478,-008.133,+0.1861972,+2.98038E-001,-6.19224E-001,+7.02186E-001
-20,1,6,1,10,10,660,-0.060,+0.011,+0.615,+06.1407,+01.0021,-06.8719,-00.015147,+00.011104,+00.006996,-085.817,+040.479,-008.135,+0.1861922,+2.98059E-001,-6.19210E-001,+7.02192E-001
-20,1,6,1,10,10,663,-0.065,+0.014,+0.614,+06.1156,+00.9819,-06.8558,-00.019965,+00.009630,+00.006722,-085.816,+040.482,-008.138,+0.1861901,+2.98093E-001,-6.19189E-001,+7.02195E-001
-20,1,6,1,10,10,665,-0.065,+0.014,+0.614,+06.1886,+01.0329,-06.8183,-00.025037,+00.009643,+00.007404,-085.815,+040.484,-008.141,+0.1861766,+2.98121E-001,-6.19170E-001,+7.02204E-001
-20,1,6,1,10,10,668,-0.065,+0.013,+0.616,+06.1579,+01.0512,-06.8469,-00.029184,+00.009660,+00.007180,-085.815,+040.488,-008.146,+0.186169,+2.98169E-001,-6.19146E-001,+7.02207E-001
-20,1,6,1,10,10,670,-0.065,+0.013,+0.616,+06.1392,+01.0125,-06.8882,-00.032108,+00.008700,+00.006851,-085.813,+040.489,-008.150,+0.1861488,+2.98200E-001,-6.19125E-001,+7.02218E-001
-20,1,6,1,10,10,673,-0.063,+0.011,+0.614,+06.1984,+01.0135,-06.8884,-00.034788,+00.006700,+00.006055,-085.813,+040.491,-008.155,+0.1861299,+2.98242E-001,-6.19103E-001,+7.02225E-001
-20,1,6,1,10,10,675,-0.061,+0.009,+0.620,+06.1577,+00.9903,-06.8832,-00.036153,+00.004165,+00.004130,-085.812,+040.492,-008.159,+0.1861019,+2.98272E-001,-6.19086E-001,+7.02235E-001
-20,1,6,1,10,10,678,-0.061,+0.009,+0.620,+06.1232,+00.9745,-06.8552,-00.036254,+00.002065,+00.004114,-085.811,+040.494,-008.164,+0.1860822,+2.98310E-001,-6.19063E-001,+7.02244E-001
-20,1,6,1,10,10,680,-0.055,+0.009,+0.616,+06.1957,+01.0201,-06.8706,-00.035669,+00.000687,+00.003854,-085.811,+040.494,-008.169,+0.1860529,+2.98337E-001,-6.19047E-001,+7.02254E-001
-20,1,6,1,10,10,683,-0.055,+0.009,+0.616,+06.1768,+01.0192,-06.9237,-00.036982,-00.000773,+00.004154,-085.810,+040.496,-008.174,+0.1860292,+2.98378E-001,-6.19023E-001,+7.02263E-001
-20,1,6,1,10,10,685,-0.059,+0.005,+0.617,+06.1200,+00.9782,-06.9585,-00.040148,-00.002053,+00.003769,-085.810,+040.496,-008.180,+0.185992,+2.98408E-001,-6.19007E-001,+7.02275E-001
-20,1,6,1,10,10,688,-0.067,+0.010,+0.615,+06.1719,+00.9662,-06.9953,-00.040662,-00.001997,+00.000328,-085.810,+040.496,-008.185,+0.1859617,+2.98442E-001,-6.18990E-001,+7.02284E-001
-20,1,6,1,10,10,690,-0.067,+0.010,+0.615,+06.1552,+00.9424,-07.0201,-00.038575,+00.001080,-00.002841,-085.810,+040.497,-008.191,+0.1859306,+2.98475E-001,-6.18979E-001,+7.02288E-001
-20,1,6,1,10,10,693,-0.066,+0.011,+0.618,+06.1090,+00.9388,-07.0253,-00.036486,+00.005912,-00.006040,-085.811,+040.499,-008.196,+0.1859111,+2.98513E-001,-6.18966E-001,+7.02288E-001
-20,1,6,1,10,10,695,-0.066,+0.011,+0.618,+06.1848,+00.9892,-07.0101,-00.034409,+00.009912,-00.007416,-085.813,+040.500,-008.202,+0.1858888,+2.98550E-001,-6.18957E-001,+7.02286E-001
-20,1,6,1,10,10,698,-0.063,+0.010,+0.614,+06.2026,+01.0193,-07.0010,-00.032250,+00.011922,-00.007374,-085.814,+040.503,-008.208,+0.1858752,+2.98593E-001,-6.18945E-001,+7.02282E-001
-20,1,6,1,10,10,700,-0.061,+0.009,+0.616,+06.1347,+01.0125,-06.9800,-00.030962,+00.012010,-00.006166,-085.815,+040.504,-008.213,+0.1858562,+2.98628E-001,-6.18935E-001,+7.02281E-001
-20,1,6,1,10,10,703,-0.061,+0.009,+0.616,+06.1871,+01.0399,-06.9634,-00.029523,+00.012436,-00.003456,-085.816,+040.507,-008.217,+0.1858449,+2.98667E-001,-6.18921E-001,+7.02279E-001
-20,1,6,1,10,10,705,-0.059,+0.013,+0.616,+06.2094,+01.0608,-06.9689,-00.026555,+00.013449,-00.002176,-085.817,+040.509,-008.221,+0.1858336,+2.98699E-001,-6.18910E-001,+7.02278E-001
-20,1,6,1,10,10,708,-0.059,+0.013,+0.616,+06.1335,+01.0366,-06.9612,-00.023216,+00.014343,-00.000075,-085.818,+040.513,-008.225,+0.185832,+2.98741E-001,-6.18895E-001,+7.02275E-001
-20,1,6,1,10,10,710,-0.068,+0.013,+0.615,+06.2048,+01.0584,-06.9275,-00.020719,+00.014516,+00.002847,-085.817,+040.515,-008.228,+0.1858276,+2.98768E-001,-6.18881E-001,+7.02277E-001
-20,1,6,1,10,10,713,-0.059,+0.010,+0.614,+06.2346,+01.0847,-06.9260,-00.018406,+00.014480,+00.004759,-085.817,+040.519,-008.231,+0.1858326,+2.98807E-001,-6.18863E-001,+7.02275E-001
-20,1,6,1,10,10,715,-0.059,+0.010,+0.614,+06.1302,+01.0388,-06.9097,-00.015745,+00.014010,+00.007783,-085.816,+040.521,-008.232,+0.1858344,+2.98828E-001,-6.18845E-001,+7.02281E-001
-20,1,6,1,10,10,718,-0.060,+0.010,+0.618,+06.1664,+01.0197,-06.8965,-00.015105,+00.012586,+00.010499,-085.814,+040.524,-008.234,+0.1858389,+2.98859E-001,-6.18825E-001,+7.02285E-001
-20,1,6,1,10,10,720,-0.060,+0.010,+0.618,+06.2077,+01.0449,-06.9076,-00.016424,+00.010597,+00.011178,-085.813,+040.526,-008.235,+0.1858358,+2.98878E-001,-6.18806E-001,+7.02294E-001
-20,1,6,1,10,10,723,-0.056,+0.008,+0.616,+06.1263,+01.0212,-06.9043,-00.015529,+00.008971,+00.010880,-085.811,+040.529,-008.236,+0.1858425,+2.98909E-001,-6.18785E-001,+7.02297E-001
-20,1,6,1,10,10,725,-0.056,+0.008,+0.616,+06.1323,+01.0024,-06.9156,-00.014787,+00.006693,+00.012195,-085.809,+040.530,-008.237,+0.1858382,+2.98922E-001,-6.18766E-001,+7.02309E-001
-20,1,6,1,10,10,728,-0.059,+0.010,+0.615,+06.1819,+01.0326,-06.9174,-00.017238,+00.003696,+00.013311,-085.806,+040.532,-008.238,+0.185836,+2.98944E-001,-6.18743E-001,+7.02320E-001
-20,1,6,1,10,10,730,-0.063,+0.014,+0.615,+06.1314,+01.0117,-06.9365,-00.018343,+00.001796,+00.012044,-085.804,+040.533,-008.239,+0.1858258,+2.98956E-001,-6.18727E-001,+7.02333E-001
-20,1,6,1,10,10,733,-0.063,+0.014,+0.615,+06.1342,+00.9670,-06.9393,-00.019191,+00.000744,+00.011176,-085.802,+040.534,-008.241,+0.1858183,+2.98978E-001,-6.18706E-001,+7.02344E-001
-20,1,6,1,10,10,735,-0.065,+0.013,+0.615,+06.1764,+00.9748,-06.9394,-00.021642,+00.000681,+00.010929,-085.800,+040.535,-008.243,+0.1858036,+2.98994E-001,-6.18688E-001,+7.02357E-001
-20,1,6,1,10,10,738,-0.065,+0.013,+0.615,+06.1251,+00.9849,-06.9410,-00.023144,+00.001476,+00.010233,-085.798,+040.537,-008.245,+0.1857995,+2.99020E-001,-6.18664E-001,+7.02368E-001
-20,1,6,1,10,10,740,-0.059,+0.007,+0.616,+06.1337,+00.9983,-06.9337,-00.023449,+00.003706,+00.007927,-085.797,+040.538,-008.248,+0.1857859,+2.99041E-001,-6.18648E-001,+7.02376E-001
-20,1,6,1,10,10,743,-0.062,+0.009,+0.615,+06.2059,+01.0305,-06.9456,-00.022765,+00.005456,+00.006457,-085.796,+040.540,-008.250,+0.1857809,+2.99069E-001,-6.18629E-001,+7.02383E-001
-20,1,6,1,10,10,745,-0.062,+0.009,+0.615,+06.1511,+01.0110,-06.9493,-00.022747,+00.005858,+00.005606,-085.795,+040.541,-008.253,+0.1857673,+2.99091E-001,-6.18615E-001,+7.02389E-001
-20,1,6,1,10,10,748,-0.066,+0.011,+0.616,+06.1141,+00.9671,-06.9514,-00.023844,+00.008475,+00.003352,-085.795,+040.544,-008.256,+0.1857623,+2.99128E-001,-6.18597E-001,+7.02391E-001
-20,1,6,1,10,10,750,-0.066,+0.011,+0.616,+06.1997,+01.0002,-06.9797,-00.023407,+00.010944,+00.001118,-085.795,+040.546,-008.260,+0.1857516,+2.99155E-001,-6.18586E-001,+7.02392E-001
-20,1,6,1,10,10,753,-0.066,+0.011,+0.614,+06.1714,+01.0174,-06.9895,-00.019660,+00.013197,+00.000047,-085.795,+040.549,-008.262,+0.1857582,+2.99190E-001,-6.18571E-001,+7.02388E-001
-20,1,6,1,10,10,755,-0.064,+0.006,+0.616,+06.1258,+00.9839,-06.9586,-00.016059,+00.015978,+00.000171,-085.796,+040.552,-008.265,+0.1857583,+2.99216E-001,-6.18562E-001,+7.02386E-001
-20,1,6,1,10,10,758,-0.064,+0.006,+0.616,+06.1887,+00.9988,-06.9697,-00.014878,+00.017081,-00.001716,-085.797,+040.555,-008.267,+0.1857653,+2.99248E-001,-6.18551E-001,+7.02379E-001
-20,1,6,1,10,10,760,-0.064,+0.011,+0.616,+06.1562,+00.9995,-06.9876,-00.012305,+00.017753,-00.004656,-085.798,+040.558,-008.269,+0.1857687,+2.99273E-001,-6.18548E-001,+7.02370E-001
-20,1,6,1,10,10,763,-0.064,+0.011,+0.616,+06.1151,+01.0023,-06.9512,-00.008372,+00.018869,-00.005735,-085.799,+040.562,-008.271,+0.185783,+2.99302E-001,-6.18542E-001,+7.02359E-001
-20,1,6,1,10,10,765,-0.061,+0.008,+0.614,+06.1897,+01.0542,-06.9082,-00.006260,+00.017543,-00.005200,-085.801,+040.564,-008.273,+0.1857884,+2.99321E-001,-6.18541E-001,+7.02351E-001
-20,1,6,1,10,10,768,-0.066,+0.013,+0.614,+06.1743,+01.0502,-06.8805,-00.005151,+00.015223,-00.004797,-085.803,+040.568,-008.275,+0.1858021,+2.99355E-001,-6.18536E-001,+7.02337E-001
-20,1,6,1,10,10,770,-0.066,+0.013,+0.614,+06.1383,+01.0153,-06.8698,-00.005607,+00.013408,-00.004661,-085.804,+040.569,-008.277,+0.1858041,+2.99372E-001,-6.18534E-001,+7.02331E-001
-20,1,6,1,10,10,773,-0.060,+0.009,+0.614,+06.2115,+01.0371,-06.8737,-00.007894,+00.009499,-00.003623,-085.805,+040.572,-008.279,+0.1858101,+2.99399E-001,-6.18527E-001,+7.02324E-001
-20,1,6,1,10,10,775,-0.060,+0.009,+0.614,+06.1849,+01.0465,-06.8723,-00.010074,+00.006843,-00.004042,-085.806,+040.573,-008.281,+0.1858038,+2.99414E-001,-6.18526E-001,+7.02321E-001
-20,1,6,1,10,10,778,-0.060,+0.008,+0.615,+06.1144,+01.0160,-06.8727,-00.012059,+00.006864,-00.005432,-085.808,+040.576,-008.285,+0.1858057,+2.99450E-001,-6.18520E-001,+7.02310E-001
-20,1,6,1,10,10,780,-0.060,+0.008,+0.615,+06.1731,+01.0358,-06.8985,-00.015946,+00.006724,-00.005234,-085.809,+040.577,-008.288,+0.1857926,+2.99471E-001,-6.18515E-001,+7.02309E-001
-20,1,6,1,10,10,783,-0.062,+0.010,+0.615,+06.2036,+01.0456,-06.9044,-00.020165,+00.006591,-00.005135,-085.810,+040.580,-008.293,+0.1857861,+2.99509E-001,-6.18506E-001,+7.02302E-001
-20,1,6,1,10,10,785,-0.068,+0.008,+0.615,+06.1522,+01.0202,-06.9138,-00.022300,+00.007778,-00.004739,-085.811,+040.581,-008.296,+0.1857714,+2.99536E-001,-6.18499E-001,+7.02301E-001
-20,1,6,1,10,10,788,-0.068,+0.008,+0.615,+06.1778,+01.0526,-06.9314,-00.022399,+00.008848,-00.004363,-085.812,+040.584,-008.301,+0.1857664,+2.99573E-001,-6.18488E-001,+7.02296E-001
-20,1,6,1,10,10,790,-0.067,+0.013,+0.613,+06.1951,+01.0777,-06.9280,-00.023616,+00.008979,-00.004413,-085.813,+040.586,-008.305,+0.1857497,+2.99601E-001,-6.18480E-001,+7.02295E-001
-20,1,6,1,10,10,793,-0.067,+0.013,+0.613,+06.1261,+01.0481,-06.9446,-00.024692,+00.011439,-00.003272,-085.815,+040.589,-008.310,+0.1857447,+2.99650E-001,-6.18467E-001,+7.02287E-001
-20,1,6,1,10,10,795,-0.060,+0.010,+0.616,+06.1769,+01.0484,-06.9690,-00.024316,+00.014704,-00.003591,-085.816,+040.592,-008.314,+0.1857334,+2.99684E-001,-6.18459E-001,+7.02283E-001
-20,1,6,1,10,10,798,-0.061,+0.008,+0.616,+06.2338,+01.0591,-06.9934,-00.021880,+00.018223,-00.003798,-085.818,+040.596,-008.319,+0.1857378,+2.99729E-001,-6.18446E-001,+7.02274E-001
-20,1,6,1,10,10,800,-0.061,+0.008,+0.616,+06.1490,+01.0298,-06.9858,-00.016055,+00.021645,-00.003744,-085.819,+040.599,-008.321,+0.1857421,+2.99759E-001,-6.18440E-001,+7.02265E-001
-20,1,6,1,10,10,803,-0.061,+0.008,+0.601,+06.1517,+01.0006,-06.9578,-00.012816,+00.024429,-00.005204,-085.821,+040.604,-008.324,+0.1857546,+2.99801E-001,-6.18432E-001,+7.02251E-001
-20,1,6,1,10,10,805,-0.061,+0.008,+0.601,+06.2003,+00.9787,-06.9717,-00.012251,+00.027109,-00.006747,-085.823,+040.608,-008.328,+0.1857628,+2.99836E-001,-6.18428E-001,+7.02238E-001
-20,1,6,1,10,10,808,-0.061,+0.009,+0.616,+06.1430,+00.9613,-06.9991,-00.010833,+00.028141,-00.009799,-085.826,+040.613,-008.330,+0.1857856,+2.99879E-001,-6.18421E-001,+7.02220E-001
-20,1,6,1,10,10,810,-0.067,+0.011,+0.610,+06.1476,+00.9656,-06.9927,-00.007336,+00.029535,-00.014583,-085.830,+040.617,-008.333,+0.1857985,+2.99914E-001,-6.18427E-001,+7.02196E-001
-20,1,6,1,10,10,813,-0.067,+0.011,+0.610,+06.1919,+00.9557,-06.9991,-00.002150,+00.030266,-00.019548,-085.834,+040.622,-008.335,+0.1858247,+2.99946E-001,-6.18434E-001,+7.02169E-001
-20,1,6,1,10,10,815,-0.061,+0.008,+0.615,+06.1257,+00.9312,-07.0042,+00.001705,+00.029495,-00.022237,-085.839,+040.626,-008.338,+0.1858412,+2.99975E-001,-6.18448E-001,+7.02140E-001
-20,1,6,1,10,10,818,-0.061,+0.008,+0.615,+06.1492,+00.9696,-06.9823,+00.002987,+00.030454,-00.024384,-085.844,+040.630,-008.340,+0.185865,+3.00005E-001,-6.18461E-001,+7.02110E-001
-20,1,6,1,10,10,820,-0.062,+0.008,+0.619,+06.2250,+01.0406,-06.9574,+00.001632,+00.033421,-00.026142,-085.849,+040.634,-008.344,+0.1858824,+3.00041E-001,-6.18476E-001,+7.02076E-001
-20,1,6,1,10,10,823,-0.063,+0.006,+0.614,+06.1528,+01.0507,-06.9250,-00.000637,+00.034130,-00.024980,-085.855,+040.640,-008.348,+0.1859034,+3.00085E-001,-6.18486E-001,+7.02043E-001
-20,1,6,1,10,10,825,-0.063,+0.006,+0.614,+06.1351,+01.0579,-06.8647,-00.001417,+00.032082,-00.022583,-085.860,+040.644,-008.351,+0.1859181,+3.00118E-001,-6.18497E-001,+7.02016E-001
-20,1,6,1,10,10,828,-0.066,+0.011,+0.615,+06.1935,+01.0977,-06.8595,-00.001593,+00.029924,-00.019512,-085.864,+040.649,-008.355,+0.1859361,+3.00157E-001,-6.18503E-001,+7.01988E-001
-20,1,6,1,10,10,830,-0.066,+0.011,+0.615,+06.1610,+01.1009,-06.8963,-00.003454,+00.028923,-00.016984,-085.868,+040.652,-008.358,+0.1859479,+3.00190E-001,-6.18509E-001,+7.01966E-001
-20,1,6,1,10,10,833,-0.068,+0.011,+0.616,+06.1534,+01.0523,-06.9002,-00.005204,+00.029518,-00.015415,-085.872,+040.657,-008.362,+0.185963,+3.00234E-001,-6.18512E-001,+7.01940E-001
-20,1,6,1,10,10,835,-0.062,+0.009,+0.615,+06.2140,+01.0287,-06.9028,-00.005341,+00.030469,-00.013917,-085.876,+040.661,-008.365,+0.1859771,+3.00268E-001,-6.18514E-001,+7.01920E-001
-20,1,6,1,10,10,838,-0.062,+0.009,+0.615,+06.1793,+01.0324,-06.8896,-00.005782,+00.031632,-00.013457,-085.879,+040.667,-008.368,+0.185999,+3.00314E-001,-6.18513E-001,+7.01896E-001
-20,1,6,1,10,10,840,-0.062,+0.010,+0.614,+06.1291,+01.0213,-06.8952,-00.006285,+00.031248,-00.013531,-085.882,+040.671,-008.372,+0.1860116,+3.00348E-001,-6.18515E-001,+7.01876E-001
-20,1,6,1,10,10,843,-0.062,+0.010,+0.614,+06.1976,+01.0443,-06.9048,-00.004565,+00.028703,-00.013041,-085.886,+040.676,-008.374,+0.1860304,+3.00383E-001,-6.18517E-001,+7.01855E-001
-20,1,6,1,10,10,845,-0.062,+0.014,+0.618,+06.1974,+01.0496,-06.9339,-00.001219,+00.026280,-00.012839,-085.889,+040.679,-008.376,+0.1860452,+3.00408E-001,-6.18522E-001,+7.01835E-001
-20,1,6,1,10,10,848,-0.062,+0.014,+0.618,+06.1516,+01.0031,-06.9521,-00.000769,+00.024764,-00.013687,-085.892,+040.683,-008.379,+0.1860621,+3.00442E-001,-6.18526E-001,+7.01813E-001
-20,1,6,1,10,10,850,-0.064,+0.008,+0.616,+06.2088,+01.0001,-06.9338,-00.002687,+00.025625,-00.013619,-085.895,+040.687,-008.381,+0.186075,+3.00471E-001,-6.18530E-001,+7.01794E-001
-20,1,6,1,10,10,853,-0.067,+0.010,+0.616,+06.1973,+01.0261,-06.9311,-00.004278,+00.026657,-00.014102,-085.899,+040.691,-008.384,+0.1860933,+3.00508E-001,-6.18531E-001,+7.01772E-001
-20,1,6,1,10,10,855,-0.067,+0.010,+0.616,+06.1319,+01.0260,-06.9311,-00.005701,+00.028028,-00.015877,-085.903,+040.695,-008.388,+0.1861045,+3.00543E-001,-6.18536E-001,+7.01749E-001
-20,1,6,1,10,10,858,-0.066,+0.011,+0.614,+06.2104,+01.0456,-06.9387,-00.006550,+00.030011,-00.015274,-085.906,+040.700,-008.391,+0.1861208,+3.00583E-001,-6.18537E-001,+7.01727E-001
-20,1,6,1,10,10,860,-0.066,+0.011,+0.614,+06.2375,+01.0454,-06.9369,-00.007584,+00.029885,-00.013383,-085.909,+040.704,-008.394,+0.1861313,+3.00618E-001,-6.18538E-001,+7.01709E-001
