,xAcc,yAcc,zAcc
5544,6.2518,1.2187,-6.8814
5545,6.2419,1.2364,-6.8878
5546,6.1572,1.2044,-6.8651
5547,6.2168,1.2329,-6.8569
5548,6.2249,1.2481,-6.863
5549,6.1548,1.2171,-6.8572
5550,6.2294,1.2114,-6.9022
5551,6.2579,1.2127,-6.9237
5552,6.1713,1.203,-6.8986
5553,6.2027,1.2114,-6.8938
5554,6.2407,1.2415,-6.8915
5555,6.1666,1.2294,-6.8743
5556,6.1761,1.2259,-6.8584
5557,6.2359,1.2382,-6.8563
5558,6.1519,1.1999,-6.8231
5559,6.1341,1.1791,-6.8304
5560,6.1966,1.1747,-6.8537
5561,6.1467,1.1517,-6.856
5562,6.1135,1.1603,-6.8591
5563,6.1969,1.1847,-6.8675
5564,6.1652,1.1759,-6.8988
5565,6.1325,1.1607,-6.8961
5566,6.2147,1.1909,-6.8964
5567,6.1764,1.2076,-6.8959
5568,6.1489,1.2188,-6.8818
5569,6.2274,1.2356,-6.9101
5570,6.205,1.2155,-6.9442
5571,6.1569,1.2189,-6.9282
5572,6.2024,1.2764,-6.9043
5573,6.1771,1.2936,-6.9133
5574,6.1494,1.2603,-6.9253
5575,6.2253,1.2638,-6.9284
5576,6.2104,1.262,-6.9323
5577,6.1477,1.2369,-6.9383
5578,6.1991,1.2571,-6.9214
5579,6.2021,1.2717,-6.8807
5580,6.1367,1.2731,-6.8669
5581,6.1899,1.2966,-6.872
5582,6.2196,1.3092,-6.8757
5583,6.1364,1.2678,-6.8652
5584,6.1741,1.2464,-6.8416
5585,6.2265,1.2792,-6.8297
5586,6.1721,1.2815,-6.8023
5587,6.1982,1.2896,-6.7899
5588,6.2434,1.3364,-6.8166
5589,6.1723,1.3308,-6.8105
5590,6.189,1.3098,-6.781
5591,6.2625,1.3241,-6.7839
5592,6.1979,1.2818,-6.8059
5593,6.1867,1.2497,-6.8108
5594,6.2541,1.2496,-6.8299
5595,6.1898,1.2425,-6.8545
5596,6.1583,1.2406,-6.8586
5597,6.2458,1.2712,-6.8825
5598,6.2155,1.265,-6.8939
5599,6.179,1.2095,-6.876
5600,6.2499,1.2404,-6.8613
5601,6.2387,1.2693,-6.8523
5602,6.2054,1.2532,-6.8547
5603,6.2602,1.2665,-6.8396
5604,6.231,1.2543,-6.8318
5605,6.1775,1.2095,-6.8822
5606,6.2462,1.1992,-6.9281
5607,6.2338,1.1895,-6.928
5608,6.1546,1.19,-6.9038
5609,6.2059,1.2301,-6.9127
5610,6.2334,1.2412,-6.9389
5611,6.1742,1.2306,-6.9379
5612,6.2225,1.246,-6.9387
5613,6.2556,1.2372,-6.9382
5614,6.1926,1.216,-6.9241
5615,6.2225,1.245,-6.9243
5616,6.252,1.2737,-6.9218
5617,6.1813,1.2397,-6.8932
5618,6.1924,1.2186,-6.8745
5619,6.2466,1.2301,-6.8654
5620,6.1874,1.1913,-6.846
5621,6.1879,1.1702,-6.8578
5622,6.2312,1.1914,-6.8831
5623,6.1708,1.1819,-6.8825
5624,6.1886,1.1941,-6.8603
5625,6.2543,1.2355,-6.8446
5626,6.1838,1.2266,-6.8409
5627,6.1555,1.2351,-6.8336
5628,6.2147,1.2685,-6.8339
5629,6.1673,1.2496,-6.8314
5630,6.1654,1.2106,-6.8547
5631,6.2347,1.2174,-6.8797
5632,6.1652,1.2093,-6.8697
5633,6.1266,1.2014,-6.8631
5634,6.2204,1.2474,-6.8735
5635,6.2143,1.2439,-6.8674
5636,6.152,1.2216,-6.8546
5637,6.2003,1.2341,-6.8799
5638,6.1858,1.2425,-6.882
5639,6.1231,1.2168,-6.8474
5640,6.2005,1.2094,-6.857
5641,6.2192,1.212,-6.8908
5642,6.1366,1.1892,-6.9069
5643,6.1771,1.1992,-6.8962
5644,6.1934,1.2205,-6.8741
5645,6.1127,1.1849,-6.8638
5646,6.1538,1.1756,-6.8481
5647,6.1792,1.2212,-6.8177
5648,6.1213,1.2363,-6.7976
5649,6.1727,1.2585,-6.7859
5650,6.2081,1.2639,-6.7994
5651,6.1499,1.2312,-6.8194
5652,6.1777,1.2305,-6.8184
5653,6.2147,1.2559,-6.8226
5654,6.1425,1.2422,-6.8613
5655,6.1744,1.245,-6.8305
5656,6.2368,1.3002,-6.704
5657,6.1864,1.2526,-6.8716
5658,6.2197,1.1629,-7.1452
5659,6.2706,1.2023,-7.0567
5660,6.1752,1.2448,-6.8686
5661,6.1508,1.2351,-6.8333
5662,6.2401,1.2315,-6.8887
5663,6.1655,1.1749,-6.7948
5664,6.1459,1.1384,-6.7738
5665,6.279,1.2789,-7.1083
5666,6.2989,1.3977,-7.2406
5667,6.232,1.3513,-6.9664
5668,6.2254,1.2924,-6.7258
5669,6.2028,1.2407,-6.7132
5670,6.1781,1.2095,-6.8379
5671,6.2682,1.232,-6.9418
5672,6.2561,1.2468,-6.9651
5673,6.1745,1.2359,-6.9097
5674,6.2268,1.2511,-6.8529
5675,6.2282,1.2613,-6.8421
5676,6.1667,1.2222,-6.8448
5677,6.2281,1.239,-6.8874
5678,6.2552,1.3106,-6.8871
5679,6.1896,1.3002,-6.8535
5680,6.2162,1.2776,-6.8487
5681,6.246,1.2918,-6.8276
5682,6.1892,1.2393,-6.7972
5683,6.2198,1.2174,-6.8068
5684,6.2559,1.241,-6.8184
5685,6.1711,1.2136,-6.8262
5686,6.1885,1.1916,-6.8175
5687,6.2408,1.2213,-6.8047
5688,6.1891,1.2261,-6.8345
5689,6.2148,1.215,-6.8729
5690,6.2733,1.2429,-6.9024
5691,6.2207,1.2562,-6.8866
5692,6.2159,1.2656,-6.8581
5693,6.285,1.2749,-6.8705
5694,6.2202,1.2578,-6.9157
5695,6.1843,1.2319,-6.9203
5696,6.2505,1.2348,-6.915
5697,6.2049,1.2287,-6.8954
5698,6.1697,1.216,-6.8822
5699,6.2545,1.2361,-6.8881
5700,6.2251,1.2251,-6.8275
5701,6.1626,1.2075,-6.7926
5702,6.2501,1.2497,-6.7947
5703,6.2404,1.269,-6.7617
5704,6.167,1.253,-6.7121
5705,6.2319,1.2671,-6.7261
5706,6.2303,1.264,-6.7582
5707,6.1614,1.2364,-6.7681
5708,6.2128,1.2474,-6.8075
5709,6.218,1.2543,-6.8053
5710,6.1506,1.2229,-6.7941
5711,6.2027,1.232,-6.7523
5712,6.2331,1.2478,-6.7796
5713,6.1733,1.1755,-6.9745
5714,6.2168,1.1386,-7.0555
5715,6.222,1.1668,-6.9458
5716,6.121,1.1484,-6.8614
5717,6.155,1.1274,-6.8884
5718,6.2199,1.1318,-6.9489
5719,6.1695,1.1132,-6.9671
5720,6.1692,1.1303,-6.9298
5721,6.2389,1.1938,-6.8811
5722,6.1974,1.2232,-6.8625
5723,6.192,1.2267,-6.8928
5724,6.2659,1.246,-6.9064
5725,6.2134,1.2582,-6.8795
5726,6.1992,1.2516,-6.8311
5727,6.2514,1.2713,-6.8127
5728,6.1958,1.2399,-6.8333
5729,6.1696,1.213,-6.8351
5730,6.2509,1.252,-6.8233
5731,6.2216,1.2453,-6.7753
5732,6.1586,1.2312,-6.7276
5733,6.228,1.2629,-6.7466
5734,6.2235,1.2911,-6.7784
5735,6.1731,1.2911,-6.7818
5736,6.24,1.31,-6.7878
5737,6.2457,1.3139,-6.7966
5738,6.1884,1.2801,-6.8087
5739,6.2395,1.2771,-6.83
5740,6.2363,1.2777,-6.8475
5741,6.1633,1.2523,-6.8522
5742,6.2155,1.2531,-6.8352
5743,6.2276,1.2589,-6.802
5744,6.1459,1.2301,-6.771
5745,6.2032,1.26,-6.7516
5746,6.2557,1.3019,-6.7332
5747,6.1742,1.2787,-6.7748
5748,6.2063,1.2794,-6.8145
5749,6.2815,1.3021,-6.8102
5750,6.2163,1.3093,-6.8253
5751,6.2049,1.3008,-6.8562
5752,6.2461,1.2775,-6.8761
5753,6.1834,1.2251,-6.8613
5754,6.1808,1.2142,-6.8616
5755,6.2353,1.2592,-6.8747
5756,6.1981,1.2533,-6.8832
5757,6.2018,1.242,-6.8541
5758,6.2611,1.273,-6.7908
5759,6.2126,1.2712,-6.7425
5760,6.1883,1.2529,-6.7304
5761,6.2384,1.2489,-6.728
5762,6.1926,1.2211,-6.7447
5763,6.1678,1.1946,-6.7852
5764,6.2299,1.1966,-6.7889
5765,6.1899,1.189,-6.7837
5766,6.1292,1.1361,-6.7572
5767,6.1793,1.1135,-6.7304
5768,6.1324,1.0796,-6.6801
5769,6.0939,1.0963,-6.5489
5770,6.1845,1.2447,-6.4887
5771,6.177,1.3033,-6.6099
5772,6.1378,1.2574,-6.7769
5773,6.1982,1.243,-6.8187
5774,6.1912,1.2258,-6.7637
5775,6.085,1.1833,-6.7181
5776,6.1337,1.1894,-6.7203
5777,6.1818,1.222,-6.712
5778,6.0994,1.1883,-6.6795
5779,6.1086,1.1939,-6.7285
5780,6.174,1.2937,-6.815
5781,6.1523,1.341,-6.8774
5782,6.1494,1.3286,-6.9394
5783,6.1857,1.2711,-6.9004
5784,6.0958,1.1467,-6.8405
5785,6.0566,1.0262,-6.82
5786,6.0748,0.962,-6.7859
5787,5.9852,0.9779,-6.7577
5788,6.0072,1.09,-6.6995
5789,6.0861,1.2519,-6.6613
5790,6.0869,1.3861,-6.8031
5791,6.1456,1.4639,-6.9845
5792,6.1841,1.4934,-6.9729
5793,6.0941,1.4483,-6.8716
5794,6.0502,1.3876,-6.8268
5795,6.1007,1.3614,-6.8619
5796,6.056,1.3033,-6.9069
5797,5.9908,1.2347,-6.9239
5798,6.0287,1.2191,-6.8738
5799,6.0069,1.2465,-6.7867
5800,5.9567,1.2577,-6.7913
5801,6.0153,1.2455,-6.8297
5802,5.9979,1.2519,-6.8065
5803,5.9274,1.273,-6.8129
5804,5.9875,1.3165,-6.8552
5805,6.0064,1.3114,-6.8743
5806,6.1452,1.1536,-6.8937
5807,6.2668,0.9403,-7.0012
5808,5.8834,1.1696,-7.0528
5809,5.6702,1.445,-6.8138
5810,5.8096,1.3323,-6.6451
5811,5.8747,1.2235,-6.803
5812,5.867,1.1299,-6.9961
5813,5.8596,1.0792,-7.0154
5814,5.8423,1.0995,-6.9604
5815,5.7556,1.1178,-6.9957
5816,5.8114,1.1462,-7.0809
5817,5.8832,1.1911,-7.1649
5818,5.8144,1.164,-7.2561
5819,5.7725,1.1157,-7.2964
5820,5.8227,1.1048,-7.3392
5821,5.7518,1.028,-7.3642
5822,5.6341,0.9409,-7.3385
5823,5.6761,0.9932,-7.2922
5824,5.6883,1.1397,-7.281
5825,5.7156,1.2912,-7.3125
5826,5.8223,1.4388,-7.2921
5827,5.8063,1.5199,-7.2439
5828,5.7451,1.5296,-7.2369
5829,5.8101,1.563,-7.2425
5830,5.8144,1.5618,-7.2575
5831,5.7509,1.518,-7.2906
5832,5.7848,1.5321,-7.3191
5833,5.7762,1.5731,-7.3413
5834,5.7186,1.5852,-7.3136
5835,5.7633,1.572,-7.2896
5836,5.7459,1.5367,-7.2673
5837,5.6489,1.4802,-7.2019
5838,5.6661,1.4342,-7.1163
5839,5.652,1.3867,-7.031
5840,5.5532,1.3379,-6.9934
5841,5.5782,1.3514,-7.0304
5842,5.6233,1.3417,-7.1212
5843,5.5621,1.2665,-7.2548
5844,5.5789,1.2537,-7.3366
5845,5.6078,1.245,-7.3601
5846,5.5138,1.1627,-7.3789
5847,5.4661,1.1004,-7.4015
5848,5.4856,1.0844,-7.4343
5849,5.4427,1.0469,-7.4564
5850,5.4392,1.0124,-7.4838
5851,5.4824,0.9907,-7.5378
5852,5.4109,0.9225,-7.5806
5853,5.3906,0.8656,-7.5937
5854,5.4523,0.8676,-7.6026
5855,5.376,0.8778,-7.6014
5856,5.3283,0.8787,-7.582
5857,5.414,0.9086,-7.5787
5858,5.3782,0.9318,-7.5652
5859,5.33,0.9491,-7.491
5860,5.4136,1.0076,-7.4056
5861,5.373,1.0404,-7.3151
5862,5.3226,1.0699,-7.2885
5863,5.4106,1.1739,-7.3737
5864,5.4083,1.2414,-7.4445
5865,5.3559,1.2132,-7.4324
5866,5.4174,1.1967,-7.3719
5867,5.4001,1.1847,-7.3067
5868,5.2984,1.148,-7.3245
5869,5.3279,1.1303,-7.3877
5870,5.3249,1.1156,-7.3857
5871,5.2437,1.0783,-7.3367
5872,5.2724,1.1028,-7.2757
5873,5.2826,1.1514,-7.2445
5874,5.208,1.172,-7.311
5875,5.2638,1.2616,-7.428
5876,5.3497,1.3681,-7.5041
5877,5.2855,1.3926,-7.5303
5878,5.2758,1.3866,-7.5524
5879,5.2978,1.3522,-7.5971
5880,5.2017,1.2371,-7.681
5881,5.1765,1.1304,-7.8162
5882,5.2042,1.063,-7.8978
5883,5.1189,0.9849,-7.9276
5884,5.081,0.9477,-7.9603
5885,5.1203,0.9595,-7.969
5886,5.0509,0.927,-7.932
5887,5.0007,0.9047,-7.889
5888,5.056,0.9727,-7.8519
5889,5.0186,1.0434,-7.7805
5890,4.9822,1.0951,-7.6889
5891,5.0663,1.1841,-7.6375
5892,5.0543,1.2399,-7.6436
5893,4.9869,1.237,-7.6214
5894,5.0286,1.2611,-7.5805
5895,4.9741,1.2314,-7.5653
5896,4.8679,1.1433,-7.5563
5897,4.8866,1.1411,-7.5542
5898,4.8293,1.1502,-7.5628
5899,4.7607,1.1173,-7.5623
5900,4.7928,1.1156,-7.5186
5901,4.7058,1.1023,-7.4804
5902,4.5189,1.0591,-7.4022
5903,4.482,1.085,-7.3276
5904,4.4928,1.0929,-7.3339
5905,4.4228,1.0413,-7.3866
5906,4.4974,1.007,-7.4569
5907,4.685,0.9626,-7.549
5908,4.7007,0.9068,-7.7267
5909,4.6237,0.9188,-7.9101
5910,4.6223,0.9927,-7.9253
5911,4.5745,0.9817,-7.8142
5912,4.5384,0.9797,-7.7766
5913,4.5299,1.0482,-7.7593
5914,4.4579,1.0192,-7.6835
5915,4.5093,0.9728,-7.712
5916,4.6822,0.9866,-7.8264
5917,4.7239,0.9877,-7.95
5918,4.7138,1.0581,-8.035
5919,4.7396,1.1912,-7.9832
5920,4.6683,1.2145,-7.9235
5921,4.6053,1.1595,-7.9442
5922,4.5908,1.1416,-8.0077
5923,4.5487,1.0704,-8.1025
5924,4.5174,0.9631,-8.1753
5925,4.5338,0.9313,-8.2147
5926,4.5147,0.9146,-8.2309
5927,4.4806,0.8823,-8.2383
5928,4.5044,0.8794,-8.2546
5929,4.4631,0.9112,-8.2846
5930,4.404,0.9344,-8.2956
5931,4.4303,0.9889,-8.2873
5932,4.4229,1.0433,-8.3146
5933,4.3904,1.0273,-8.3873
5934,4.4609,1.0091,-8.4319
5935,4.4658,0.981,-8.4204
5936,4.3592,0.9133,-8.4185
5937,4.3708,0.8661,-8.3886
5938,4.3602,0.8547,-8.3121
5939,4.2485,0.8453,-8.2217
5940,4.2459,0.8736,-8.1292
5941,4.2476,0.9386,-8.0954
5942,4.1434,0.971,-8.128
5943,4.149,1.0001,-8.1359
5944,4.1937,1.0433,-8.1088
5945,4.1135,1.0601,-8.0569
5946,4.1073,1.0565,-8.0045
5947,4.1656,1.0723,-7.9704
5948,4.078,1.0808,-7.9567
5949,4.0172,1.0609,-7.9817
5950,4.0618,1.0388,-8.0324
5951,3.9751,0.9521,-8.0751
5952,3.9006,0.8441,-8.1168
5953,3.9269,0.7717,-8.1464
5954,3.8408,0.6909,-8.1166
5955,3.7675,0.6474,-8.0531
5956,3.8196,0.682,-8.0268
5957,3.7659,0.697,-8.0553
5958,3.6887,0.7164,-8.0864
5959,3.7464,0.8234,-8.0906
5960,3.7101,0.9201,-8.1112
5961,3.668,0.9479,-8.1719
5962,3.7683,0.9647,-8.2246
5963,3.7693,0.9641,-8.2336
5964,3.6515,0.9336,-8.2488
5965,3.6467,0.9553,-8.316
5966,3.6534,0.9574,-8.3845
5967,3.5711,0.8986,-8.3909
5968,3.5918,0.8855,-8.3394
5969,3.5805,0.9067,-8.2803
5970,3.4721,0.8989,-8.2767
5971,3.5003,0.8953,-8.3247
5972,3.56,0.9016,-8.3797
5973,3.5177,0.8471,-8.4557
5974,3.5651,0.8147,-8.5537
5975,3.6156,0.8416,-8.6051
5976,3.5267,0.8315,-8.617
5977,3.502,0.8305,-8.646
5978,3.5109,0.8357,-8.6584
5979,3.3943,0.819,-8.669
5980,3.3416,0.804,-8.6556
5981,3.3967,0.8135,-8.6168
5982,3.3512,0.8495,-8.5964
5983,3.3182,0.9095,-8.5409
5984,3.3706,0.9991,-8.4505
5985,3.3129,1.0423,-8.3818
5986,3.2613,1.0744,-8.3687
5987,3.3227,1.158,-8.3761
5988,3.2434,1.192,-8.3704
5989,3.1387,1.178,-8.3387
5990,3.1973,1.2159,-8.3577
5991,3.226,1.2099,-8.4353
5992,3.2423,1.1584,-8.5342
5993,3.3503,1.1614,-8.6448
5994,3.3727,1.1451,-8.7211
5995,3.3143,1.087,-8.7556
5996,3.3392,1.0844,-8.7621
5997,3.3149,1.1058,-8.7404
5998,3.2111,1.1525,-8.6934
5999,3.2063,1.2453,-8.6987
6000,3.1685,1.2961,-8.7411
6001,3.0725,1.2759,-8.7768
6002,3.1072,1.2566,-8.7877
6003,3.1516,1.2614,-8.8298
6004,3.1049,1.2114,-8.9218
6005,3.1106,1.1723,-9.0187
6006,3.1003,1.1588,-9.089
6007,2.9793,1.0897,-9.1143
6008,2.9692,1.0395,-9.1291
6009,2.9972,1.0129,-9.133
6010,2.89,0.948,-9.1465
6011,2.8536,0.9134,-9.1351
6012,2.8994,0.9514,-9.0648
6013,2.8139,0.995,-8.9403
6014,2.761,1.0178,-8.8289
6015,2.8168,1.0823,-8.7621
6016,2.7458,1.1443,-8.729
6017,2.6771,1.1467,-8.7104
6018,2.6912,1.1628,-8.6657
6019,2.5818,1.1474,-8.6468
6020,2.4629,1.0946,-8.5937
6021,2.493,1.0633,-8.5711
6022,2.5103,0.998,-8.5744
6023,2.5425,0.8938,-8.6064
6024,2.6404,0.8694,-8.6938
6025,2.6664,0.8897,-8.7479
6026,2.6253,0.881,-8.7712
6027,2.6463,0.9562,-8.7691
6028,2.6405,1.0422,-8.7621
6029,2.5691,1.0921,-8.7539
6030,2.6261,1.1495,-8.7895
6031,2.6821,1.1455,-8.8631
6032,2.6636,1.0637,-8.9348
6033,2.7254,1.0323,-9.0222
6034,2.784,1.0525,-9.1075
6035,2.7547,1.0247,-9.1796
6036,2.76,1.0567,-9.2533
6037,2.7406,1.1164,-9.2857
6038,2.648,1.117,-9.2813
6039,2.6622,1.1136,-9.273
6040,2.7063,1.1135,-9.2314
6041,2.6284,1.0821,-9.1681
6042,2.6168,1.0576,-9.0751
6043,2.6678,1.097,-8.9344
6044,2.5684,1.1284,-8.7903
6045,2.4973,1.1577,-8.6719
6046,2.5403,1.2383,-8.6067
6047,2.4659,1.246,-8.6061
6048,2.4563,1.1817,-8.649
6049,2.5045,1.1449,-8.7174
6050,2.415,1.0941,-8.7627
6051,2.4101,1.0322,-8.7416
6052,2.4321,1.0516,-8.7465
6053,2.3452,1.0798,-8.7885
6054,2.336,1.0329,-8.7983
6055,2.3914,1.034,-8.8027
6056,2.3637,1.0373,-8.7896
6057,2.2931,1.0302,-8.7779
6058,2.3239,1.0807,-8.7497
6059,2.287,1.1107,-8.7085
6060,2.1914,1.1115,-8.6668
6061,2.25,1.145,-8.6582
6062,2.278,1.1562,-8.7267
6063,2.246,1.1222,-8.7635
6064,2.3115,1.1118,-8.8049
6065,2.3653,1.0791,-8.8333
6066,2.3212,1.0093,-8.8393
6067,2.3861,0.9866,-8.876
6068,2.4232,1.0155,-8.9585
6069,2.4395,0.9709,-9.7376
6070,2.5116,1.0023,-9.6243
6071,2.385,1.1381,-8.9023
6072,2.2077,1.139,-8.9414
6073,2.208,1.0874,-8.8667
6074,2.2243,1.0862,-8.8611
6075,2.1738,1.0985,-8.8632
6076,2.1787,1.1274,-8.8949
6077,2.2216,1.1083,-8.9593
6078,2.1695,1.0388,-8.9936
6079,2.1609,1.0035,-8.9973
6080,2.2543,0.9989,-8.9756
6081,2.2012,0.9832,-8.9319
6082,2.1261,0.9439,-8.9181
6083,2.179,0.9261,-8.9046
6084,2.1513,0.9201,-8.8859
6085,2.1019,0.9275,-8.8649
6086,2.1745,0.9601,-8.8364
6087,2.1344,0.9477,-8.8463
6088,2.0464,0.9083,-8.8637
6089,2.1255,0.9224,-8.881
6090,2.1518,0.9329,-8.9153
6091,2.0957,0.9361,-8.9486
6092,2.1775,0.9881,-8.9807
6093,2.1862,0.9853,-8.9994
6094,2.0817,0.9231,-8.9753
6095,2.0981,0.9071,-8.9093
6096,2.0786,0.8734,-8.8798
6097,1.976,0.8077,-8.8408
6098,1.9915,0.8088,-8.7802
6099,2.0041,0.8257,-8.777
6100,1.9125,0.7807,-8.7814
6101,1.9095,0.7301,-8.8173
6102,1.9458,0.7312,-8.8788
6103,1.8771,0.7053,-8.9148
6104,1.8632,0.6526,-8.9466
6105,1.9157,0.6359,-9.01
6106,1.8773,0.6146,-9.0295
6107,1.8885,0.6186,-9.0084
6108,1.9399,0.6538,-9.0386
6109,1.8566,0.6237,-9.0453
6110,1.8244,0.581,-9.008
6111,1.8512,0.6231,-9.0114
6112,1.7697,0.6418,-9.046
6113,1.7662,0.6213,-9.0141
6114,1.8363,0.6701,-8.9966
6115,1.7626,0.6731,-9.0287
6116,1.7271,0.6271,-9.0153
6117,1.7901,0.6253,-8.9806
6118,1.7359,0.6014,-8.9504
6119,1.6945,0.5454,-8.9146
6120,1.7503,0.5272,-8.8814
6121,1.7039,0.5211,-8.8501
6122,1.6313,0.4726,-8.8051
6123,1.6976,0.4451,-8.7886
6124,1.6927,0.4258,-8.8066
6125,1.6091,0.4059,-8.8213
6126,1.6323,0.444,-8.8009
6127,1.6345,0.5026,-8.789
6128,1.5795,0.5196,-8.8539
6129,1.6159,0.5124,-8.9079
6130,1.6155,0.5172,-8.9262
6131,1.4758,0.485,-8.951
6132,1.4753,0.433,-9.0004
6133,1.5348,0.3847,-9.0807
6134,1.452,0.2927,-9.1338
6135,1.4375,0.2466,-9.1831
6136,1.4572,0.2627,-9.2326
6137,1.3614,0.2413,-9.2653
6138,1.4071,0.183,-9.2745
6139,1.5271,0.2124,-9.2703
6140,1.5233,0.3,-9.2815
6141,1.5883,0.4066,-9.2384
6142,1.6134,0.5269,-9.1593
6143,1.4743,0.4831,-9.0961
6144,1.4083,0.3517,-9.0748
6145,1.4871,0.3296,-9.1207
6146,1.4646,0.3317,-9.1205
6147,1.4174,0.2845,-9.097
6148,1.4767,0.2745,-9.0793
6149,1.4394,0.2757,-9.0286
6150,1.3679,0.2468,-8.9515
6151,1.4138,0.2689,-8.9201
6152,1.4247,0.3304,-8.9109
6153,1.384,0.3642,-8.8522
6154,1.4464,0.4121,-8.8457
6155,1.4543,0.3948,-8.8942
6156,1.4146,0.2904,-8.9471
6157,1.457,0.2327,-9.0165
6158,1.4063,0.2067,-9.0631
6159,1.3564,0.2144,-9.1062
6160,1.4647,0.296,-9.1615
6161,1.4957,0.3855,-9.1859
6162,1.3559,0.3333,-9.183
6163,1.3542,0.2419,-9.2064
6164,1.3854,0.2234,-9.2666
6165,1.2859,0.1806,-9.3194
6166,1.2989,0.1304,-9.3123
6167,1.3101,0.1007,-9.325
6168,1.2026,0.0476,-9.3576
6169,1.1925,0.0366,-9.3269
6170,1.2473,0.0842,-9.3366
6171,1.2262,0.0704,-9.3914
6172,1.2593,0.0567,-9.4347
6173,1.3541,0.111,-9.4518
6174,1.3214,0.0981,-9.4375
6175,1.3299,0.0648,-9.3737
6176,1.4036,0.1232,-9.3147
6177,1.3317,0.1876,-9.2621
6178,1.2823,0.2184,-9.1819
6179,1.3505,0.2423,-9.0965
6180,1.3006,0.2342,-9.0434
6181,1.2087,0.1666,-8.9756
6182,1.2465,0.1312,-8.8951
6183,1.2158,0.0964,-8.856
6184,1.1209,0.0455,-8.847
6185,1.1458,0.0847,-8.8653
6186,1.0873,0.075,-9.2703
6187,1.0307,-0.146,-9.5683
6188,1.0966,-0.2686,-9.4014
6189,1.0404,-0.1606,-9.368
6190,1.0045,-0.0786,-9.3899
6191,1.1099,-0.0114,-9.3613
6192,1.1687,0.0777,-9.3295
6193,1.129,0.1205,-9.2382
6194,1.1715,0.1451,-9.1484
6195,1.2276,0.1234,-9.1211
6196,1.1828,0.0346,-9.1053
6197,1.1814,-0.0097,-9.0747
6198,1.1993,0.0062,-9.0586
6199,1.141,0.0186,-9.0377
6200,1.1325,0.0108,-9.0132
6201,1.1408,0.0318,-9.0086
6202,1.0658,0.0565,-9.0329
6203,1.1873,0.1158,-9.0991
6204,1.399,0.187,-9.1581
6205,1.3307,0.1372,-9.2013
6206,1.2785,0.0684,-9.2165
6207,1.3456,0.0481,-9.2193
6208,1.2774,0.01,-9.2101
6209,1.1937,0.0041,-9.1709
6210,1.1989,0.0411,-9.1425
6211,1.1281,0.0336,-9.0892
6212,1.0659,0.0147,-9.0109
6213,1.1311,0.0409,-8.9929
6214,1.1068,0.0345,-8.9979
6215,1.0395,-0.0217,-9.0006
6216,1.1159,-0.0235,-9.0276
6217,1.1364,-0.0291,-9.0561
6218,1.0904,-0.0701,-9.0431
6219,1.1472,-0.0494,-9.0276
6220,1.1079,-0.0172,-9.0728
6221,0.972,-0.0141,-9.0956
6222,0.9889,0.0024,-9.0429
6223,1.0263,-0.0211,-9.013
6224,0.9638,-0.0686,-9.0112
6225,1.0065,-0.0362,-9.036
6226,1.0542,-0.0104,-9.0891
6227,0.9857,-0.0288,-9.1395
6228,1.0251,-0.0044,-9.148
6229,1.0701,0.0156,-9.1315
6230,0.9924,-0.0165,-9.1294
6231,0.9988,-0.0337,-9.1439
6232,1.0428,-0.0193,-9.1461
6233,0.969,-0.0303,-9.1128
6234,0.9573,-0.0255,-9.1178
6235,1.0297,-0.0147,-9.1354
6236,0.9918,-0.0421,-9.1521
6237,0.9757,-0.0507,-9.1528
6238,1.0365,-0.0325,-9.1355
6239,0.9929,-0.033,-9.1318
6240,0.9928,-0.038,-9.1106
6241,1.0651,-0.0057,-9.09
6242,1.0102,-0.0236,-9.102
6243,0.9704,-0.0639,-9.0806
6244,1.0378,-0.0349,-9.0731
6245,1.0342,-0.0315,-9.0695
6246,1.0184,-0.0425,-9.031
6247,1.0793,0.0033,-9.0153
6248,1.0199,0.0073,-9.0503
6249,0.9214,-0.0293,-9.1224
6250,0.9658,0.007,-9.1585
6251,1.0039,0.0431,-9.1749
6252,0.9899,0.0163,-9.1807
6253,1.0701,0.0279,-9.1787
6254,1.1313,0.0635,-9.1626
6255,1.0814,0.0646,-9.1544
6256,1.113,0.0738,-9.1506
6257,1.1377,0.1058,-9.1054
6258,1.0444,0.1137,-9.064
6259,1.0461,0.1268,-9.0449
6260,1.099,0.1108,-9.0209
6261,1.0611,0.0453,-8.9878
6262,1.0861,0.0478,-8.961
6263,1.0663,0.0972,-8.9789
6264,0.9124,0.1114,-9.0132
6265,0.9045,0.1193,-9.0257
6266,0.9799,0.1538,-9.0214
6267,0.9258,0.1563,-9.0313
6268,0.9545,0.1696,-9.057
6269,1.0589,0.2024,-9.0315
6270,1.0077,0.1612,-8.9828
6271,0.967,0.1348,-8.9905
6272,1.0229,0.194,-9.0466
6273,1.0304,0.1579,-9.0795
6274,1.0391,0.0567,-9.0787
6275,1.1223,0.045,-9.1092
6276,1.036,0.0609,-9.1292
6277,0.8558,0.1331,-9.1001
6278,0.8465,0.2292,-9.0758
6279,0.8237,0.2215,-9.066
6280,0.7985,0.1629,-9.0361
6281,0.8786,0.1382,-9.0023
6282,0.8772,0.0848,-9.0013
6283,0.7806,0.0696,-9.0266
6284,0.8322,0.1117,-9.0792
6285,0.9109,0.0989,-9.1057
6286,0.8518,0.0545,-9.1186
6287,0.8641,-0.0147,-9.1631
6288,0.8447,-0.029,-9.2091
