,Yaw,Pitch,Roll
1700,-116.101,0.128,-0.089
1701,-116.179,0.128,-0.089
1702,-116.26,0.128,-0.089
1703,-116.341,0.127,-0.089
1704,-116.425,0.127,-0.089
1705,-116.513,0.127,-0.089
1706,-116.607,0.127,-0.089
1707,-116.706,0.127,-0.089
1708,-116.809,0.126,-0.089
1709,-116.917,0.126,-0.089
1710,-117.024,0.126,-0.089
1711,-117.127,0.126,-0.088
1712,-117.231,0.125,-0.088
1713,-117.338,0.125,-0.088
1714,-117.443,0.125,-0.088
1715,-117.548,0.125,-0.088
1716,-117.654,0.124,-0.088
1717,-117.754,0.124,-0.088
1718,-117.846,0.124,-0.088
1719,-117.93,0.124,-0.088
1720,-118.009,0.124,-0.088
1721,-118.086,0.124,-0.088
1722,-118.163,0.124,-0.088
1723,-118.237,0.124,-0.088
1724,-118.308,0.123,-0.088
1725,-118.379,0.123,-0.088
1726,-118.452,0.123,-0.088
1727,-118.532,0.123,-0.089
1728,-118.614,0.123,-0.089
1729,-118.7,0.123,-0.089
1730,-118.788,0.123,-0.089
1731,-118.873,0.123,-0.089
1732,-118.955,0.123,-0.089
1733,-119.034,0.123,-0.089
1734,-119.114,0.123,-0.089
1735,-119.192,0.122,-0.089
1736,-119.272,0.122,-0.089
1737,-119.354,0.122,-0.089
1738,-119.434,0.122,-0.089
1739,-119.513,0.122,-0.089
1740,-119.596,0.122,-0.089
1741,-119.681,0.122,-0.089
1742,-119.77,0.122,-0.089
1743,-119.861,0.122,-0.089
1744,-119.954,0.121,-0.089
1745,-120.049,0.121,-0.089
1746,-120.144,0.121,-0.089
1747,-120.242,0.121,-0.089
1748,-120.347,0.12,-0.089
1749,-120.461,0.12,-0.089
1750,-120.581,0.12,-0.088
1751,-120.705,0.119,-0.088
1752,-120.837,0.119,-0.088
1753,-120.973,0.118,-0.089
1754,-121.104,0.118,-0.088
1755,-121.228,0.118,-0.089
1756,-121.347,0.118,-0.089
1757,-121.46,0.118,-0.089
1758,-121.573,0.118,-0.089
1759,-121.688,0.117,-0.089
1760,-121.805,0.117,-0.089
1761,-121.922,0.117,-0.089
1762,-122.032,0.117,-0.089
1763,-122.129,0.116,-0.089
1764,-122.213,0.116,-0.089
1765,-122.297,0.116,-0.089
1766,-122.39,0.116,-0.089
1767,-122.498,0.116,-0.089
1768,-122.631,0.116,-0.089
1769,-122.786,0.115,-0.089
1770,-122.96,0.115,-0.09
1771,-123.145,0.115,-0.09
1772,-123.335,0.114,-0.09
1773,-123.521,0.114,-0.09
1774,-123.697,0.113,-0.09
1775,-123.866,0.113,-0.091
1776,-124.028,0.112,-0.091
1777,-124.181,0.112,-0.091
1778,-124.324,0.112,-0.092
1779,-124.462,0.111,-0.092
1780,-124.594,0.111,-0.092
1781,-124.721,0.111,-0.092
1782,-124.846,0.111,-0.092
1783,-124.971,0.11,-0.092
1784,-125.097,0.11,-0.092
1785,-125.225,0.11,-0.092
1786,-125.355,0.11,-0.092
1787,-125.489,0.11,-0.092
1788,-125.624,0.109,-0.092
1789,-125.76,0.109,-0.092
1790,-125.897,0.109,-0.092
1791,-126.033,0.109,-0.092
1792,-126.161,0.108,-0.092
1793,-126.286,0.108,-0.093
1794,-126.406,0.108,-0.093
1795,-126.52,0.108,-0.093
1796,-126.625,0.108,-0.093
1797,-126.701,0.107,-0.093
1798,-126.762,0.107,-0.093
1799,-126.818,0.107,-0.093
1800,-126.87,0.107,-0.093
1801,-126.923,0.107,-0.093
1802,-126.979,0.107,-0.093
1803,-127.039,0.107,-0.093
1804,-127.102,0.107,-0.093
1805,-127.169,0.107,-0.093
1806,-127.239,0.106,-0.093
1807,-127.311,0.107,-0.094
1808,-127.384,0.107,-0.094
1809,-127.459,0.107,-0.094
1810,-127.533,0.107,-0.094
1811,-127.605,0.107,-0.094
1812,-127.678,0.106,-0.094
1813,-127.749,0.106,-0.094
1814,-127.815,0.106,-0.094
1815,-127.881,0.106,-0.094
1816,-127.947,0.106,-0.094
1817,-128.01,0.106,-0.094
1818,-128.067,0.105,-0.094
1819,-128.12,0.105,-0.094
1820,-128.175,0.105,-0.094
1821,-128.23,0.105,-0.094
1822,-128.283,0.104,-0.094
1823,-128.34,0.104,-0.094
1824,-128.4,0.104,-0.094
1825,-128.464,0.104,-0.094
1826,-128.532,0.104,-0.095
1827,-128.604,0.103,-0.095
1828,-128.676,0.103,-0.095
1829,-128.747,0.103,-0.095
1830,-128.817,0.103,-0.095
1831,-128.882,0.103,-0.095
1832,-128.946,0.103,-0.095
1833,-129.011,0.102,-0.095
1834,-129.079,0.102,-0.095
1835,-129.148,0.102,-0.095
1836,-129.217,0.102,-0.095
1837,-129.283,0.102,-0.095
1838,-129.344,0.102,-0.096
1839,-129.397,0.102,-0.096
1840,-129.443,0.101,-0.096
1841,-129.487,0.101,-0.095
1842,-129.533,0.101,-0.095
1843,-129.583,0.101,-0.095
1844,-129.64,0.101,-0.095
1845,-129.703,0.101,-0.096
1846,-129.766,0.1,-0.096
1847,-129.831,0.1,-0.096
1848,-129.896,0.1,-0.096
1849,-129.959,0.1,-0.096
1850,-130.016,0.1,-0.096
1851,-130.07,0.1,-0.096
1852,-130.124,0.099,-0.096
1853,-130.179,0.099,-0.096
1854,-130.24,0.099,-0.096
1855,-130.307,0.099,-0.096
1856,-130.38,0.099,-0.096
1857,-130.46,0.099,-0.096
1858,-130.541,0.099,-0.096
1859,-130.622,0.098,-0.096
1860,-130.702,0.098,-0.096
1861,-130.785,0.098,-0.096
1862,-130.871,0.098,-0.096
1863,-130.959,0.098,-0.096
1864,-131.049,0.098,-0.096
1865,-131.142,0.098,-0.096
1866,-131.234,0.097,-0.096
1867,-131.325,0.097,-0.096
1868,-131.416,0.097,-0.095
1869,-131.51,0.097,-0.095
1870,-131.606,0.096,-0.095
1871,-131.704,0.096,-0.095
1872,-131.806,0.096,-0.095
1873,-131.914,0.096,-0.095
1874,-132.026,0.096,-0.095
1875,-132.142,0.095,-0.095
1876,-132.26,0.095,-0.095
1877,-132.378,0.095,-0.095
1878,-132.498,0.095,-0.094
1879,-132.623,0.094,-0.094
1880,-132.746,0.094,-0.095
1881,-132.863,0.094,-0.095
1882,-132.975,0.093,-0.095
1883,-133.084,0.093,-0.095
1884,-133.19,0.093,-0.094
1885,-133.297,0.092,-0.095
1886,-133.405,0.092,-0.094
1887,-133.509,0.092,-0.094
1888,-133.607,0.092,-0.094
1889,-133.701,0.091,-0.094
1890,-133.791,0.091,-0.094
1891,-133.874,0.091,-0.094
1892,-133.956,0.091,-0.094
1893,-134.036,0.09,-0.093
1894,-134.114,0.09,-0.093
1895,-134.188,0.09,-0.093
1896,-134.259,0.09,-0.093
1897,-134.332,0.09,-0.093
1898,-134.407,0.09,-0.093
1899,-134.489,0.09,-0.093
1900,-134.576,0.089,-0.093
1901,-134.663,0.089,-0.093
1902,-134.75,0.089,-0.093
1903,-134.839,0.089,-0.094
1904,-134.934,0.089,-0.094
1905,-135.032,0.089,-0.093
1906,-135.13,0.088,-0.093
1907,-135.226,0.088,-0.093
1908,-135.318,0.088,-0.093
1909,-135.41,0.088,-0.093
1910,-135.505,0.088,-0.093
1911,-135.602,0.087,-0.092
1912,-135.698,0.087,-0.092
1913,-135.79,0.087,-0.092
1914,-135.876,0.087,-0.092
1915,-135.957,0.087,-0.091
1916,-136.035,0.087,-0.091
1917,-136.112,0.086,-0.091
1918,-136.19,0.086,-0.091
1919,-136.269,0.086,-0.091
1920,-136.349,0.086,-0.091
1921,-136.43,0.086,-0.091
1922,-136.51,0.085,-0.091
1923,-136.593,0.085,-0.092
1924,-136.678,0.085,-0.092
1925,-136.769,0.085,-0.092
1926,-136.865,0.084,-0.092
1927,-136.967,0.084,-0.092
1928,-137.073,0.084,-0.092
1929,-137.185,0.083,-0.092
1930,-137.307,0.083,-0.092
1931,-137.435,0.083,-0.091
1932,-137.566,0.082,-0.091
1933,-137.698,0.082,-0.091
1934,-137.828,0.082,-0.091
1935,-137.95,0.081,-0.091
1936,-138.064,0.081,-0.091
1937,-138.17,0.081,-0.091
1938,-138.271,0.08,-0.091
1939,-138.369,0.08,-0.091
1940,-138.464,0.08,-0.09
1941,-138.557,0.08,-0.09
1942,-138.65,0.079,-0.09
1943,-138.744,0.079,-0.089
1944,-138.844,0.079,-0.089
1945,-138.95,0.079,-0.089
1946,-139.054,0.079,-0.089
1947,-139.153,0.078,-0.089
1948,-139.246,0.078,-0.089
1949,-139.333,0.078,-0.089
1950,-139.416,0.077,-0.089
1951,-139.498,0.077,-0.089
1952,-139.578,0.077,-0.089
1953,-139.661,0.077,-0.09
1954,-139.749,0.076,-0.09
1955,-139.841,0.076,-0.09
1956,-139.935,0.076,-0.09
1957,-140.03,0.075,-0.09
1958,-140.126,0.075,-0.09
1959,-140.223,0.075,-0.09
1960,-140.322,0.075,-0.09
1961,-140.424,0.074,-0.089
1962,-140.53,0.074,-0.089
1963,-140.641,0.074,-0.089
1964,-140.757,0.073,-0.089
1965,-140.878,0.073,-0.089
1966,-141.003,0.073,-0.089
1967,-141.127,0.073,-0.089
1968,-141.255,0.072,-0.089
1969,-141.39,0.072,-0.089
1970,-141.531,0.072,-0.09
1971,-141.675,0.071,-0.09
1972,-141.82,0.071,-0.089
1973,-141.964,0.07,-0.089
1974,-142.104,0.07,-0.088
1975,-142.239,0.069,-0.089
1976,-142.37,0.069,-0.089
1977,-142.5,0.069,-0.089
1978,-142.628,0.069,-0.089
1979,-142.752,0.068,-0.089
1980,-142.872,0.068,-0.089
1981,-142.988,0.068,-0.088
1982,-143.101,0.067,-0.088
1983,-143.211,0.067,-0.088
1984,-143.318,0.067,-0.088
1985,-143.419,0.067,-0.088
1986,-143.517,0.067,-0.088
1987,-143.61,0.066,-0.088
1988,-143.704,0.066,-0.088
1989,-143.8,0.066,-0.087
1990,-143.897,0.066,-0.088
1991,-143.995,0.065,-0.088
1992,-144.096,0.065,-0.088
1993,-144.199,0.065,-0.088
1994,-144.302,0.064,-0.088
1995,-144.404,0.064,-0.088
1996,-144.509,0.064,-0.088
1997,-144.615,0.064,-0.087
1998,-144.721,0.064,-0.087
1999,-144.826,0.063,-0.087
2000,-144.929,0.063,-0.087
2001,-145.03,0.063,-0.086
2002,-145.13,0.063,-0.086
2003,-145.229,0.062,-0.086
2004,-145.325,0.062,-0.086
2005,-145.417,0.062,-0.086
2006,-145.504,0.061,-0.086
2007,-145.589,0.061,-0.085
2008,-145.672,0.061,-0.085
2009,-145.754,0.061,-0.084
2010,-145.836,0.061,-0.085
2011,-145.92,0.061,-0.085
2012,-146.008,0.06,-0.085
2013,-146.101,0.06,-0.084
2014,-146.198,0.06,-0.084
2015,-146.299,0.06,-0.084
2016,-146.402,0.059,-0.084
2017,-146.508,0.059,-0.084
2018,-146.613,0.059,-0.084
2019,-146.717,0.058,-0.084
2020,-146.822,0.058,-0.083
2021,-146.929,0.058,-0.083
2022,-147.037,0.057,-0.083
2023,-147.146,0.057,-0.083
2024,-147.257,0.056,-0.083
2025,-147.366,0.056,-0.083
2026,-147.476,0.056,-0.083
2027,-147.584,0.055,-0.083
2028,-147.692,0.055,-0.082
2029,-147.801,0.055,-0.082
2030,-147.91,0.054,-0.083
2031,-148.02,0.054,-0.083
2032,-148.132,0.054,-0.082
2033,-148.244,0.054,-0.082
2034,-148.354,0.053,-0.082
2035,-148.462,0.053,-0.082
2036,-148.573,0.053,-0.082
2037,-148.686,0.053,-0.082
2038,-148.799,0.052,-0.083
2039,-148.911,0.052,-0.083
2040,-149.022,0.052,-0.083
2041,-149.131,0.051,-0.083
2042,-149.239,0.051,-0.084
2043,-149.346,0.051,-0.083
2044,-149.449,0.051,-0.083
2045,-149.548,0.05,-0.083
2046,-149.643,0.05,-0.082
2047,-149.736,0.05,-0.082
2048,-149.829,0.05,-0.082
2049,-149.923,0.05,-0.082
2050,-150.013,0.05,-0.081
2051,-150.101,0.05,-0.081
2052,-150.189,0.05,-0.081
2053,-150.277,0.05,-0.081
2054,-150.364,0.05,-0.081
2055,-150.451,0.05,-0.081
2056,-150.536,0.05,-0.081
2057,-150.619,0.049,-0.081
2058,-150.7,0.049,-0.081
2059,-150.781,0.049,-0.08
2060,-150.86,0.049,-0.08
2061,-150.938,0.049,-0.081
2062,-151.013,0.049,-0.081
2063,-151.088,0.048,-0.081
2064,-151.162,0.048,-0.081
2065,-151.234,0.048,-0.081
2066,-151.302,0.048,-0.081
2067,-151.369,0.047,-0.081
2068,-151.436,0.047,-0.081
2069,-151.499,0.048,-0.08
2070,-151.559,0.047,-0.08
2071,-151.618,0.047,-0.08
2072,-151.679,0.047,-0.08
2073,-151.744,0.047,-0.08
2074,-151.812,0.047,-0.08
2075,-151.881,0.047,-0.08
2076,-151.949,0.046,-0.08
2077,-152.016,0.046,-0.081
2078,-152.086,0.046,-0.081
2079,-152.154,0.045,-0.081
2080,-152.22,0.045,-0.081
2081,-152.286,0.045,-0.081
2082,-152.353,0.045,-0.081
2083,-152.418,0.045,-0.081
2084,-152.484,0.045,-0.081
2085,-152.549,0.044,-0.08
2086,-152.614,0.044,-0.08
2087,-152.68,0.044,-0.08
2088,-152.745,0.044,-0.08
2089,-152.813,0.044,-0.079
2090,-152.882,0.044,-0.08
2091,-152.953,0.043,-0.079
2092,-153.025,0.043,-0.079
2093,-153.096,0.043,-0.079
2094,-153.167,0.043,-0.079
2095,-153.238,0.043,-0.079
2096,-153.309,0.042,-0.079
2097,-153.381,0.042,-0.079
2098,-153.452,0.042,-0.079
2099,-153.525,0.042,-0.079
2100,-153.6,0.041,-0.079
2101,-153.676,0.041,-0.079
2102,-153.752,0.041,-0.079
2103,-153.826,0.041,-0.079
2104,-153.899,0.04,-0.079
2105,-153.971,0.04,-0.08
2106,-154.042,0.04,-0.08
2107,-154.116,0.039,-0.08
2108,-154.19,0.039,-0.08
2109,-154.263,0.039,-0.08
2110,-154.334,0.038,-0.08
2111,-154.405,0.038,-0.08
2112,-154.476,0.038,-0.08
2113,-154.544,0.038,-0.08
2114,-154.611,0.037,-0.08
2115,-154.677,0.037,-0.08
2116,-154.743,0.037,-0.08
2117,-154.812,0.036,-0.08
2118,-154.885,0.036,-0.08
2119,-154.963,0.036,-0.08
2120,-155.046,0.035,-0.08
2121,-155.13,0.035,-0.08
2122,-155.213,0.035,-0.079
2123,-155.298,0.034,-0.079
2124,-155.387,0.034,-0.079
2125,-155.482,0.034,-0.079
2126,-155.583,0.033,-0.079
2127,-155.688,0.033,-0.078
2128,-155.798,0.032,-0.079
2129,-155.907,0.032,-0.079
2130,-156.018,0.031,-0.079
2131,-156.13,0.031,-0.079
2132,-156.244,0.031,-0.079
2133,-156.359,0.031,-0.079
2134,-156.476,0.03,-0.079
2135,-156.594,0.03,-0.079
2136,-156.715,0.03,-0.079
2137,-156.837,0.03,-0.078
2138,-156.959,0.03,-0.078
2139,-157.079,0.029,-0.078
2140,-157.198,0.029,-0.077
2141,-157.316,0.029,-0.075
2142,-157.434,0.029,-0.075
2143,-157.549,0.029,-0.074
2144,-157.664,0.029,-0.074
2145,-157.777,0.029,-0.074
2146,-157.888,0.028,-0.074
2147,-158.0,0.028,-0.074
2148,-158.11,0.029,-0.074
2149,-158.219,0.028,-0.074
2150,-158.326,0.028,-0.074
2151,-158.432,0.028,-0.073
2152,-158.536,0.027,-0.073
2153,-158.638,0.027,-0.073
2154,-158.74,0.027,-0.072
2155,-158.841,0.026,-0.072
2156,-158.939,0.026,-0.071
2157,-159.036,0.026,-0.071
2158,-159.131,0.026,-0.07
2159,-159.227,0.025,-0.07
2160,-159.324,0.025,-0.069
2161,-159.419,0.025,-0.069
2162,-159.513,0.025,-0.067
2163,-159.608,0.025,-0.067
2164,-159.706,0.025,-0.066
2165,-159.805,0.024,-0.066
2166,-159.905,0.024,-0.065
2167,-160.002,0.024,-0.065
2168,-160.097,0.024,-0.064
2169,-160.188,0.024,-0.064
2170,-160.277,0.024,-0.064
2171,-160.367,0.023,-0.064
2172,-160.456,0.023,-0.064
2173,-160.543,0.023,-0.064
2174,-160.627,0.024,-0.064
2175,-160.706,0.023,-0.063
2176,-160.781,0.023,-0.063
2177,-160.855,0.023,-0.063
2178,-160.927,0.023,-0.063
2179,-160.999,0.023,-0.062
2180,-161.072,0.023,-0.061
2181,-161.144,0.023,-0.061
2182,-161.214,0.022,-0.06
2183,-161.284,0.022,-0.06
2184,-161.353,0.022,-0.06
2185,-161.422,0.022,-0.059
2186,-161.491,0.022,-0.059
2187,-161.56,0.022,-0.059
2188,-161.629,0.021,-0.059
2189,-161.699,0.021,-0.059
2190,-161.769,0.021,-0.059
2191,-161.839,0.021,-0.059
2192,-161.907,0.021,-0.059
2193,-161.976,0.021,-0.058
2194,-162.043,0.021,-0.058
2195,-162.107,0.02,-0.058
2196,-162.168,0.02,-0.057
2197,-162.229,0.02,-0.057
2198,-162.288,0.02,-0.057
2199,-162.345,0.02,-0.056
2200,-162.404,0.02,-0.055
2201,-162.462,0.02,-0.055
2202,-162.522,0.02,-0.055
2203,-162.582,0.02,-0.055
2204,-162.643,0.02,-0.054
2205,-162.704,0.02,-0.054
2206,-162.762,0.019,-0.054
2207,-162.82,0.019,-0.054
2208,-162.88,0.019,-0.054
2209,-162.941,0.019,-0.054
2210,-163.005,0.019,-0.054
2211,-163.07,0.019,-0.054
2212,-163.136,0.018,-0.054
2213,-163.203,0.018,-0.053
2214,-163.271,0.018,-0.053
2215,-163.338,0.018,-0.052
2216,-163.405,0.018,-0.051
2217,-163.473,0.018,-0.05
2218,-163.543,0.018,-0.05
2219,-163.614,0.018,-0.049
2220,-163.685,0.018,-0.049
2221,-163.757,0.018,-0.048
2222,-163.827,0.018,-0.048
2223,-163.896,0.018,-0.048
2224,-163.964,0.018,-0.047
2225,-164.032,0.018,-0.046
2226,-164.101,0.018,-0.046
2227,-164.169,0.018,-0.045
2228,-164.239,0.018,-0.045
2229,-164.311,0.018,-0.044
2230,-164.385,0.018,-0.043
2231,-164.46,0.018,-0.043
2232,-164.535,0.018,-0.042
2233,-164.608,0.018,-0.041
2234,-164.682,0.018,-0.04
2235,-164.755,0.018,-0.04
2236,-164.829,0.018,-0.039
2237,-164.905,0.018,-0.039
2238,-164.981,0.018,-0.038
2239,-165.055,0.019,-0.037
2240,-165.127,0.019,-0.037
2241,-165.197,0.019,-0.036
2242,-165.265,0.02,-0.036
2243,-165.332,0.02,-0.035
2244,-165.396,0.02,-0.034
2245,-165.457,0.02,-0.033
2246,-165.518,0.02,-0.033
2247,-165.579,0.02,-0.032
2248,-165.64,0.021,-0.031
2249,-165.703,0.021,-0.031
2250,-165.766,0.021,-0.03
2251,-165.828,0.021,-0.029
2252,-165.892,0.021,-0.029
2253,-165.955,0.021,-0.028
2254,-166.021,0.021,-0.028
2255,-166.086,0.021,-0.028
2256,-166.151,0.021,-0.027
2257,-166.217,0.021,-0.027
2258,-166.284,0.021,-0.026
2259,-166.35,0.021,-0.026
2260,-166.413,0.021,-0.026
2261,-166.475,0.021,-0.026
2262,-166.539,0.022,-0.026
2263,-166.6,0.022,-0.026
2264,-166.661,0.022,-0.026
2265,-166.719,0.022,-0.025
2266,-166.777,0.022,-0.025
2267,-166.834,0.022,-0.024
2268,-166.891,0.022,-0.024
2269,-166.946,0.022,-0.023
2270,-167.001,0.022,-0.023
2271,-167.054,0.022,-0.023
2272,-167.107,0.022,-0.023
2273,-167.159,0.022,-0.023
2274,-167.212,0.022,-0.022
2275,-167.265,0.022,-0.022
2276,-167.318,0.022,-0.022
2277,-167.372,0.022,-0.022
2278,-167.427,0.021,-0.021
2279,-167.482,0.021,-0.021
2280,-167.538,0.021,-0.021
2281,-167.593,0.021,-0.02
2282,-167.649,0.021,-0.02
2283,-167.707,0.021,-0.02
2284,-167.765,0.02,-0.019
2285,-167.825,0.02,-0.019
2286,-167.886,0.019,-0.019
2287,-167.948,0.019,-0.018
2288,-168.01,0.02,-0.018
2289,-168.071,0.019,-0.018
2290,-168.129,0.019,-0.017
2291,-168.187,0.019,-0.017
2292,-168.245,0.019,-0.017
2293,-168.302,0.019,-0.017
2294,-168.359,0.019,-0.017
2295,-168.416,0.019,-0.017
2296,-168.472,0.019,-0.017
2297,-168.525,0.019,-0.017
2298,-168.576,0.019,-0.016
2299,-168.627,0.019,-0.016
2300,-168.676,0.019,-0.017
2301,-168.726,0.019,-0.017
2302,-168.775,0.019,-0.017
2303,-168.821,0.019,-0.017
2304,-168.867,0.019,-0.016
2305,-168.914,0.019,-0.016
2306,-168.961,0.019,-0.016
2307,-169.008,0.019,-0.016
2308,-169.056,0.018,-0.015
2309,-169.104,0.018,-0.015
2310,-169.152,0.018,-0.015
2311,-169.2,0.018,-0.015
2312,-169.247,0.018,-0.015
2313,-169.294,0.018,-0.015
2314,-169.34,0.018,-0.014
2315,-169.388,0.018,-0.014
2316,-169.438,0.018,-0.014
2317,-169.49,0.018,-0.013
2318,-169.542,0.017,-0.013
2319,-169.594,0.017,-0.012
2320,-169.646,0.017,-0.012
2321,-169.697,0.017,-0.012
2322,-169.748,0.017,-0.012
2323,-169.797,0.017,-0.012
2324,-169.845,0.017,-0.012
2325,-169.89,0.016,-0.011
2326,-169.936,0.017,-0.011
2327,-169.981,0.017,-0.011
2328,-170.027,0.017,-0.011
2329,-170.075,0.017,-0.011
2330,-170.122,0.017,-0.012
2331,-170.168,0.016,-0.012
2332,-170.213,0.016,-0.012
2333,-170.255,0.016,-0.012
2334,-170.297,0.016,-0.012
2335,-170.336,0.016,-0.012
2336,-170.375,0.016,-0.011
2337,-170.413,0.016,-0.011
2338,-170.451,0.016,-0.01
2339,-170.485,0.016,-0.01
2340,-170.518,0.016,-0.009
2341,-170.548,0.016,-0.009
2342,-170.575,0.016,-0.009
2343,-170.6,0.016,-0.009
2344,-170.625,0.016,-0.008
2345,-170.649,0.016,-0.008
2346,-170.674,0.016,-0.008
2347,-170.698,0.016,-0.008
2348,-170.72,0.017,-0.009
2349,-170.741,0.017,-0.009
2350,-170.76,0.017,-0.008
2351,-170.778,0.018,-0.008
2352,-170.795,0.017,-0.008
2353,-170.811,0.017,-0.008
2354,-170.827,0.018,-0.009
2355,-170.841,0.017,-0.008
2356,-170.855,0.018,-0.009
2357,-170.868,0.018,-0.009
2358,-170.88,0.018,-0.01
2359,-170.89,0.018,-0.01
2360,-170.9,0.019,-0.012
2361,-170.908,0.019,-0.012
2362,-170.916,0.019,-0.012
2363,-170.922,0.019,-0.012
2364,-170.929,0.019,-0.012
2365,-170.939,0.019,-0.012
2366,-170.952,0.019,-0.012
2367,-170.967,0.019,-0.011
2368,-170.984,0.019,-0.011
2369,-171.003,0.018,-0.011
2370,-171.023,0.018,-0.011
2371,-171.043,0.018,-0.011
2372,-171.063,0.018,-0.011
2373,-171.084,0.018,-0.011
2374,-171.104,0.018,-0.01
2375,-171.125,0.018,-0.011
2376,-171.147,0.018,-0.01
2377,-171.17,0.018,-0.01
2378,-171.194,0.018,-0.011
2379,-171.219,0.018,-0.011
2380,-171.245,0.017,-0.01
2381,-171.269,0.017,-0.01
2382,-171.293,0.017,-0.01
2383,-171.318,0.017,-0.01
2384,-171.345,0.017,-0.01
2385,-171.373,0.017,-0.01
2386,-171.399,0.017,-0.009
2387,-171.422,0.017,-0.009
2388,-171.444,0.017,-0.009
2389,-171.464,0.017,-0.009
2390,-171.482,0.017,-0.008
2391,-171.499,0.017,-0.008
2392,-171.515,0.017,-0.008
2393,-171.53,0.017,-0.008
2394,-171.543,0.017,-0.008
2395,-171.554,0.017,-0.008
2396,-171.565,0.017,-0.008
2397,-171.575,0.017,-0.008
2398,-171.588,0.017,-0.008
2399,-171.602,0.017,-0.007
2400,-171.619,0.017,-0.007
2401,-171.637,0.017,-0.007
2402,-171.657,0.017,-0.007
2403,-171.68,0.017,-0.007
2404,-171.703,0.017,-0.007
2405,-171.727,0.017,-0.007
2406,-171.75,0.017,-0.007
2407,-171.771,0.017,-0.006
2408,-171.791,0.017,-0.006
2409,-171.81,0.017,-0.006
2410,-171.828,0.017,-0.006
2411,-171.845,0.017,-0.006
2412,-171.861,0.017,-0.005
2413,-171.876,0.018,-0.005
2414,-171.891,0.018,-0.005
2415,-171.904,0.018,-0.005
2416,-171.916,0.018,-0.005
2417,-171.926,0.018,-0.005
2418,-171.935,0.018,-0.005
2419,-171.942,0.018,-0.005
2420,-171.949,0.018,-0.004
2421,-171.955,0.018,-0.004
2422,-171.96,0.018,-0.004
2423,-171.965,0.018,-0.004
2424,-171.97,0.018,-0.004
2425,-171.974,0.018,-0.004
2426,-171.976,0.018,-0.004
2427,-171.978,0.018,-0.004
2428,-171.978,0.018,-0.004
2429,-171.975,0.018,-0.004
2430,-171.97,0.018,-0.004
2431,-171.963,0.018,-0.004
2432,-171.954,0.018,-0.004
2433,-171.943,0.018,-0.004
2434,-171.931,0.018,-0.004
2435,-171.921,0.018,-0.004
2436,-171.913,0.018,-0.004
2437,-171.905,0.018,-0.004
2438,-171.897,0.018,-0.004
2439,-171.89,0.018,-0.004
2440,-171.884,0.018,-0.004
2441,-171.878,0.018,-0.004
2442,-171.871,0.018,-0.004
2443,-171.865,0.018,-0.004
2444,-171.859,0.018,-0.003
2445,-171.852,0.018,-0.004
2446,-171.844,0.018,-0.003
2447,-171.835,0.018,-0.003
2448,-171.826,0.018,-0.003
2449,-171.816,0.018,-0.003
2450,-171.806,0.018,-0.003
2451,-171.797,0.018,-0.003
2452,-171.788,0.018,-0.003
2453,-171.781,0.018,-0.003
2454,-171.773,0.018,-0.003
2455,-171.767,0.018,-0.003
2456,-171.76,0.017,-0.003
2457,-171.755,0.017,-0.003
2458,-171.749,0.017,-0.003
2459,-171.744,0.017,-0.003
2460,-171.739,0.017,-0.003
2461,-171.733,0.018,-0.003
2462,-171.728,0.018,-0.003
2463,-171.722,0.017,-0.003
2464,-171.715,0.017,-0.003
2465,-171.707,0.017,-0.003
2466,-171.7,0.017,-0.003
2467,-171.693,0.017,-0.003
2468,-171.687,0.017,-0.003
2469,-171.681,0.016,-0.003
2470,-171.675,0.016,-0.003
2471,-171.669,0.016,-0.003
2472,-171.663,0.016,-0.004
2473,-171.656,0.016,-0.004
2474,-171.65,0.016,-0.004
2475,-171.644,0.016,-0.004
2476,-171.638,0.016,-0.004
2477,-171.631,0.016,-0.004
2478,-171.623,0.016,-0.005
2479,-171.616,0.016,-0.005
2480,-171.608,0.016,-0.005
2481,-171.599,0.016,-0.005
2482,-171.59,0.016,-0.005
2483,-171.578,0.016,-0.005
2484,-171.565,0.016,-0.006
2485,-171.548,0.016,-0.006
2486,-171.529,0.016,-0.007
2487,-171.507,0.016,-0.007
2488,-171.483,0.016,-0.007
2489,-171.457,0.016,-0.007
2490,-171.432,0.017,-0.007
2491,-171.408,0.017,-0.007
2492,-171.385,0.017,-0.007
2493,-171.365,0.016,-0.008
2494,-171.347,0.016,-0.008
2495,-171.33,0.016,-0.008
2496,-171.315,0.016,-0.008
2497,-171.299,0.016,-0.008
2498,-171.282,0.016,-0.007
2499,-171.267,0.016,-0.007
2500,-171.255,0.016,-0.007
2501,-171.246,0.016,-0.006
2502,-171.241,0.016,-0.006
2503,-171.237,0.016,-0.006
2504,-171.236,0.016,-0.006
2505,-171.235,0.016,-0.006
2506,-171.232,0.016,-0.006
2507,-171.23,0.016,-0.006
2508,-171.227,0.016,-0.006
2509,-171.224,0.016,-0.007
2510,-171.223,0.016,-0.006
2511,-171.222,0.015,-0.006
2512,-171.221,0.016,-0.006
2513,-171.22,0.016,-0.006
2514,-171.22,0.016,-0.006
2515,-171.22,0.015,-0.006
2516,-171.22,0.015,-0.006
2517,-171.22,0.016,-0.006
2518,-171.22,0.016,-0.006
2519,-171.22,0.016,-0.006
2520,-171.22,0.016,-0.006
2521,-171.22,0.016,-0.006
