,Yaw,Pitch,Roll
1725,-80.359,26.654,-3.123
1726,-80.361,26.661,-3.122
1727,-80.362,26.669,-3.12
1728,-80.363,26.675,-3.117
1729,-80.363,26.684,-3.116
1730,-80.363,26.689,-3.113
1731,-80.364,26.696,-3.113
1732,-80.365,26.699,-3.113
1733,-80.367,26.705,-3.112
1734,-80.37,26.707,-3.11
1735,-80.374,26.71,-3.108
1736,-80.38,26.711,-3.107
1737,-80.386,26.713,-3.104
1738,-80.391,26.715,-3.101
1739,-80.396,26.718,-3.099
1740,-80.401,26.721,-3.096
1741,-80.405,26.727,-3.093
1742,-80.408,26.731,-3.088
1743,-80.411,26.737,-3.082
1744,-80.415,26.741,-3.073
1745,-80.419,26.747,-3.063
1746,-80.424,26.751,-3.052
1747,-80.429,26.757,-3.041
1748,-80.434,26.762,-3.03
1749,-80.44,26.768,-3.02
1750,-80.444,26.773,-3.009
1751,-80.449,26.779,-2.999
1752,-80.453,26.784,-2.989
1753,-80.456,26.789,-2.98
1754,-80.459,26.793,-2.971
1755,-80.463,26.797,-2.962
1756,-80.466,26.8,-2.954
1757,-80.469,26.803,-2.947
1758,-80.472,26.805,-2.94
1759,-80.474,26.807,-2.934
1760,-80.476,26.807,-2.928
1761,-80.477,26.807,-2.923
1762,-80.479,26.805,-2.919
1763,-80.48,26.804,-2.915
1764,-80.481,26.801,-2.911
1765,-80.483,26.799,-2.907
1766,-80.485,26.795,-2.904
1767,-80.487,26.792,-2.901
1768,-80.489,26.787,-2.899
1769,-80.491,26.783,-2.897
1770,-80.492,26.776,-2.895
1771,-80.493,26.769,-2.893
1772,-80.493,26.76,-2.889
1773,-80.494,26.75,-2.886
1774,-80.495,26.739,-2.882
1775,-80.497,26.727,-2.878
1776,-80.499,26.715,-2.874
1777,-80.501,26.702,-2.87
1778,-80.504,26.689,-2.867
1779,-80.508,26.676,-2.864
1780,-80.512,26.663,-2.863
1781,-80.517,26.652,-2.863
1782,-80.523,26.641,-2.865
1783,-80.529,26.63,-2.865
1784,-80.534,26.619,-2.865
1785,-80.539,26.61,-2.865
1786,-80.546,26.601,-2.865
1787,-80.553,26.593,-2.866
1788,-80.562,26.586,-2.868
1789,-80.571,26.58,-2.871
1790,-80.579,26.575,-2.874
1791,-80.588,26.571,-2.877
1792,-80.596,26.566,-2.881
1793,-80.604,26.562,-2.885
1794,-80.612,26.558,-2.89
1795,-80.62,26.554,-2.896
1796,-80.627,26.55,-2.901
1797,-80.634,26.547,-2.908
1798,-80.641,26.543,-2.915
1799,-80.647,26.54,-2.924
1800,-80.653,26.537,-2.932
1801,-80.66,26.535,-2.941
1802,-80.666,26.534,-2.951
1803,-80.672,26.534,-2.962
1804,-80.676,26.533,-2.973
1805,-80.679,26.533,-2.986
1806,-80.681,26.533,-2.999
1807,-80.682,26.534,-3.013
1808,-80.682,26.534,-3.026
1809,-80.681,26.535,-3.041
1810,-80.679,26.536,-3.055
1811,-80.676,26.537,-3.07
1812,-80.672,26.536,-3.084
1813,-80.668,26.537,-3.096
1814,-80.662,26.535,-3.108
1815,-80.656,26.534,-3.12
1816,-80.649,26.531,-3.131
1817,-80.642,26.529,-3.141
1818,-80.635,26.525,-3.151
1819,-80.627,26.524,-3.16
1820,-80.619,26.52,-3.167
1821,-80.612,26.518,-3.175
1822,-80.607,26.515,-3.181
1823,-80.602,26.515,-3.186
1824,-80.597,26.514,-3.192
1825,-80.594,26.514,-3.195
1826,-80.59,26.514,-3.198
1827,-80.586,26.516,-3.201
1828,-80.582,26.516,-3.204
1829,-80.579,26.518,-3.208
1830,-80.576,26.519,-3.212
1831,-80.574,26.521,-3.217
1832,-80.572,26.523,-3.223
1833,-80.57,26.525,-3.229
1834,-80.568,26.526,-3.235
1835,-80.567,26.529,-3.242
1836,-80.567,26.531,-3.25
1837,-80.566,26.534,-3.257
1838,-80.566,26.536,-3.263
1839,-80.567,26.538,-3.27
1840,-80.567,26.538,-3.276
1841,-80.568,26.54,-3.282
1842,-80.568,26.54,-3.288
1843,-80.568,26.54,-3.295
1844,-80.568,26.538,-3.301
1845,-80.567,26.537,-3.307
1846,-80.565,26.534,-3.312
1847,-80.563,26.532,-3.318
1848,-80.56,26.528,-3.323
1849,-80.558,26.524,-3.329
1850,-80.555,26.519,-3.334
1851,-80.553,26.514,-3.34
1852,-80.552,26.508,-3.344
1853,-80.551,26.503,-3.349
1854,-80.551,26.497,-3.353
1855,-80.552,26.492,-3.357
1856,-80.554,26.486,-3.362
1857,-80.556,26.481,-3.367
1858,-80.56,26.476,-3.373
1859,-80.564,26.473,-3.379
1860,-80.569,26.468,-3.385
1861,-80.574,26.465,-3.392
1862,-80.579,26.46,-3.4
1863,-80.585,26.458,-3.409
1864,-80.59,26.453,-3.418
1865,-80.595,26.45,-3.429
1866,-80.598,26.445,-3.439
1867,-80.601,26.442,-3.451
1868,-80.603,26.436,-3.461
1869,-80.605,26.433,-3.473
1870,-80.605,26.427,-3.484
1871,-80.605,26.424,-3.495
1872,-80.605,26.419,-3.505
1873,-80.605,26.416,-3.515
1874,-80.605,26.412,-3.525
1875,-80.606,26.41,-3.535
1876,-80.606,26.408,-3.544
1877,-80.606,26.407,-3.552
1878,-80.605,26.406,-3.559
1879,-80.603,26.406,-3.566
1880,-80.602,26.406,-3.571
1881,-80.601,26.407,-3.577
1882,-80.601,26.408,-3.582
1883,-80.601,26.41,-3.586
1884,-80.603,26.411,-3.591
1885,-80.606,26.414,-3.595
1886,-80.61,26.417,-3.6
1887,-80.615,26.422,-3.606
1888,-80.621,26.426,-3.611
1889,-80.627,26.43,-3.616
1890,-80.633,26.434,-3.621
1891,-80.639,26.439,-3.627
1892,-80.645,26.443,-3.633
1893,-80.651,26.447,-3.638
1894,-80.658,26.45,-3.644
1895,-80.665,26.453,-3.651
1896,-80.673,26.456,-3.658
1897,-80.68,26.459,-3.665
1898,-80.687,26.46,-3.672
1899,-80.693,26.461,-3.678
1900,-80.698,26.46,-3.683
1901,-80.703,26.459,-3.688
1902,-80.708,26.457,-3.694
1903,-80.713,26.455,-3.701
1904,-80.717,26.452,-3.707
1905,-80.721,26.45,-3.715
1906,-80.725,26.447,-3.722
1907,-80.729,26.445,-3.729
1908,-80.731,26.442,-3.737
1909,-80.734,26.44,-3.745
1910,-80.736,26.436,-3.752
1911,-80.739,26.435,-3.758
1912,-80.742,26.432,-3.763
1913,-80.746,26.431,-3.768
1914,-80.75,26.43,-3.773
1915,-80.755,26.431,-3.778
1916,-80.761,26.432,-3.784
1917,-80.767,26.434,-3.789
1918,-80.773,26.436,-3.794
1919,-80.778,26.44,-3.799
1920,-80.783,26.442,-3.805
1921,-80.787,26.446,-3.81
1922,-80.791,26.447,-3.815
1923,-80.795,26.45,-3.821
1924,-80.797,26.451,-3.826
1925,-80.8,26.452,-3.831
1926,-80.801,26.452,-3.835
1927,-80.802,26.452,-3.84
1928,-80.801,26.45,-3.844
1929,-80.8,26.449,-3.848
1930,-80.796,26.446,-3.851
1931,-80.791,26.444,-3.854
1932,-80.786,26.44,-3.856
1933,-80.78,26.438,-3.858
1934,-80.774,26.434,-3.859
1935,-80.769,26.431,-3.86
1936,-80.765,26.429,-3.861
1937,-80.76,26.428,-3.863
1938,-80.756,26.426,-3.864
1939,-80.752,26.425,-3.866
1940,-80.747,26.424,-3.868
1941,-80.742,26.424,-3.871
1942,-80.738,26.425,-3.874
1943,-80.733,26.426,-3.878
1944,-80.729,26.427,-3.883
1945,-80.725,26.429,-3.888
1946,-80.721,26.431,-3.893
1947,-80.718,26.434,-3.899
1948,-80.714,26.437,-3.904
1949,-80.711,26.441,-3.911
1950,-80.707,26.444,-3.916
1951,-80.703,26.447,-3.922
1952,-80.699,26.45,-3.926
1953,-80.694,26.453,-3.931
1954,-80.689,26.455,-3.935
1955,-80.683,26.456,-3.939
1956,-80.677,26.457,-3.943
1957,-80.67,26.457,-3.948
1958,-80.663,26.456,-3.952
1959,-80.655,26.455,-3.956
1960,-80.646,26.452,-3.959
1961,-80.638,26.45,-3.964
1962,-80.629,26.447,-3.967
1963,-80.621,26.445,-3.971
1964,-80.613,26.442,-3.975
1965,-80.605,26.44,-3.978
1966,-80.598,26.439,-3.982
1967,-80.592,26.44,-3.986
1968,-80.587,26.442,-3.991
1969,-80.584,26.445,-3.995
1970,-80.581,26.45,-4.0
1971,-80.58,26.455,-4.005
1972,-80.579,26.46,-4.009
1973,-80.577,26.466,-4.013
1974,-80.576,26.472,-4.017
1975,-80.575,26.478,-4.022
1976,-80.573,26.483,-4.026
1977,-80.572,26.488,-4.03
1978,-80.57,26.492,-4.035
1979,-80.57,26.497,-4.04
1980,-80.57,26.501,-4.045
1981,-80.57,26.505,-4.05
1982,-80.571,26.509,-4.055
1983,-80.571,26.513,-4.059
1984,-80.572,26.517,-4.065
1985,-80.571,26.522,-4.071
1986,-80.57,26.526,-4.077
1987,-80.569,26.532,-4.084
1988,-80.568,26.536,-4.091
1989,-80.567,26.542,-4.099
1990,-80.566,26.547,-4.106
1991,-80.566,26.553,-4.115
1992,-80.565,26.559,-4.124
1993,-80.565,26.566,-4.134
1994,-80.564,26.572,-4.145
1995,-80.563,26.578,-4.157
1996,-80.562,26.584,-4.168
1997,-80.561,26.59,-4.18
1998,-80.561,26.595,-4.191
1999,-80.561,26.601,-4.202
2000,-80.561,26.606,-4.212
2001,-80.561,26.612,-4.222
2002,-80.561,26.617,-4.233
2003,-80.561,26.622,-4.244
2004,-80.559,26.627,-4.254
2005,-80.558,26.633,-4.263
2006,-80.556,26.638,-4.272
2007,-80.556,26.643,-4.282
2008,-80.555,26.647,-4.291
2009,-80.555,26.651,-4.299
2010,-80.556,26.655,-4.307
2011,-80.556,26.66,-4.315
2012,-80.556,26.663,-4.322
2013,-80.556,26.667,-4.33
2014,-80.556,26.671,-4.338
2015,-80.555,26.676,-4.346
2016,-80.554,26.681,-4.352
2017,-80.552,26.687,-4.359
2018,-80.551,26.693,-4.366
2019,-80.55,26.7,-4.373
2020,-80.55,26.707,-4.378
2021,-80.55,26.715,-4.383
2022,-80.55,26.723,-4.388
2023,-80.55,26.731,-4.392
2024,-80.549,26.74,-4.396
2025,-80.549,26.75,-4.401
2026,-80.548,26.759,-4.406
2027,-80.547,26.771,-4.411
2028,-80.545,26.78,-4.416
2029,-80.543,26.791,-4.421
2030,-80.542,26.801,-4.425
2031,-80.54,26.812,-4.43
2032,-80.539,26.821,-4.434
2033,-80.538,26.832,-4.438
2034,-80.537,26.842,-4.442
2035,-80.537,26.853,-4.446
2036,-80.539,26.863,-4.451
2037,-80.54,26.874,-4.455
2038,-80.541,26.884,-4.46
2039,-80.543,26.895,-4.465
2040,-80.545,26.904,-4.47
2041,-80.548,26.915,-4.474
2042,-80.551,26.923,-4.479
2043,-80.555,26.932,-4.484
2044,-80.557,26.94,-4.489
2045,-80.56,26.948,-4.493
2046,-80.562,26.954,-4.497
2047,-80.564,26.961,-4.501
2048,-80.566,26.966,-4.505
2049,-80.568,26.972,-4.509
2050,-80.57,26.978,-4.513
2051,-80.573,26.985,-4.517
2052,-80.576,26.993,-4.52
2053,-80.581,27.003,-4.521
2054,-80.585,27.01,-4.528
2055,-80.59,27.018,-4.536
2056,-80.595,27.026,-4.54
2057,-80.6,27.034,-4.544
2058,-80.605,27.043,-4.55
2059,-80.61,27.053,-4.558
2060,-80.615,27.061,-4.565
2061,-80.62,27.07,-4.571
2062,-80.623,27.077,-4.574
2063,-80.627,27.084,-4.578
2064,-80.631,27.091,-4.581
2065,-80.634,27.098,-4.584
2066,-80.637,27.103,-4.586
2067,-80.638,27.11,-4.589
2068,-80.639,27.115,-4.59
2069,-80.64,27.122,-4.592
2070,-80.641,27.129,-4.594
2071,-80.643,27.137,-4.596
2072,-80.645,27.146,-4.597
2073,-80.647,27.155,-4.598
2074,-80.65,27.164,-4.599
2075,-80.654,27.174,-4.6
2076,-80.657,27.182,-4.6
2077,-80.66,27.191,-4.6
2078,-80.664,27.198,-4.6
2079,-80.667,27.206,-4.6
2080,-80.67,27.211,-4.6
2081,-80.672,27.217,-4.6
2082,-80.674,27.221,-4.601
2083,-80.675,27.225,-4.602
2084,-80.675,27.227,-4.603
2085,-80.675,27.231,-4.604
2086,-80.673,27.232,-4.605
2087,-80.673,27.235,-4.607
2088,-80.673,27.237,-4.609
2089,-80.673,27.241,-4.611
2090,-80.674,27.244,-4.614
2091,-80.675,27.249,-4.616
2092,-80.677,27.253,-4.62
2093,-80.679,27.258,-4.622
2094,-80.682,27.263,-4.626
2095,-80.685,27.269,-4.629
2096,-80.687,27.274,-4.633
2097,-80.69,27.281,-4.637
2098,-80.691,27.286,-4.64
2099,-80.694,27.293,-4.643
2100,-80.695,27.298,-4.646
2101,-80.697,27.305,-4.649
2102,-80.699,27.311,-4.651
2103,-80.701,27.318,-4.653
2104,-80.703,27.324,-4.654
2105,-80.706,27.332,-4.655
2106,-80.708,27.339,-4.656
2107,-80.711,27.348,-4.657
2108,-80.714,27.355,-4.657
2109,-80.718,27.363,-4.657
2110,-80.722,27.369,-4.656
2111,-80.726,27.376,-4.656
2112,-80.73,27.382,-4.657
2113,-80.734,27.39,-4.658
2114,-80.738,27.396,-4.658
2115,-80.741,27.403,-4.659
2116,-80.743,27.408,-4.658
2117,-80.746,27.416,-4.659
2118,-80.748,27.421,-4.658
2119,-80.751,27.429,-4.66
2120,-80.754,27.436,-4.661
2121,-80.758,27.445,-4.662
2122,-80.762,27.453,-4.663
2123,-80.767,27.464,-4.665
2124,-80.772,27.472,-4.667
2125,-80.777,27.483,-4.669
2126,-80.782,27.492,-4.671
2127,-80.786,27.502,-4.674
2128,-80.79,27.511,-4.676
2129,-80.793,27.522,-4.679
2130,-80.796,27.53,-4.681
2131,-80.799,27.54,-4.683
2132,-80.801,27.547,-4.684
2133,-80.804,27.556,-4.685
2134,-80.806,27.563,-4.685
2135,-80.81,27.573,-4.685
2136,-80.814,27.581,-4.686
2137,-80.818,27.591,-4.687
2138,-80.823,27.599,-4.689
2139,-80.828,27.61,-4.69
2140,-80.834,27.618,-4.692
2141,-80.839,27.629,-4.694
2142,-80.844,27.637,-4.696
2143,-80.848,27.647,-4.7
2144,-80.851,27.655,-4.702
2145,-80.854,27.664,-4.705
2146,-80.857,27.67,-4.706
2147,-80.86,27.678,-4.708
2148,-80.862,27.681,-4.709
2149,-80.865,27.686,-4.71
2150,-80.867,27.688,-4.709
2151,-80.87,27.691,-4.71
2152,-80.873,27.693,-4.709
2153,-80.876,27.697,-4.709
2154,-80.879,27.7,-4.708
2155,-80.882,27.705,-4.707
2156,-80.886,27.709,-4.706
2157,-80.891,27.716,-4.706
2158,-80.895,27.723,-4.706
2159,-80.9,27.731,-4.706
2160,-80.906,27.739,-4.706
2161,-80.91,27.749,-4.704
2162,-80.915,27.758,-4.703
2163,-80.918,27.768,-4.7
2164,-80.921,27.778,-4.698
2165,-80.923,27.79,-4.695
2166,-80.925,27.801,-4.691
2167,-80.926,27.814,-4.688
2168,-80.927,27.828,-4.684
2169,-80.928,27.845,-4.681
2170,-80.93,27.861,-4.678
2171,-80.932,27.879,-4.676
2172,-80.935,27.897,-4.674
2173,-80.938,27.917,-4.672
2174,-80.942,27.936,-4.671
2175,-80.945,27.956,-4.672
2176,-80.948,27.975,-4.671
2177,-80.952,27.994,-4.672
2178,-80.956,28.011,-4.672
2179,-80.96,28.028,-4.673
2180,-80.964,28.044,-4.673
2181,-80.97,28.059,-4.674
2182,-80.975,28.073,-4.675
2183,-80.981,28.085,-4.674
2184,-80.986,28.096,-4.674
2185,-80.991,28.106,-4.673
2186,-80.994,28.114,-4.671
2187,-80.998,28.123,-4.671
2188,-81.0,28.13,-4.668
2189,-81.002,28.138,-4.664
2190,-81.004,28.145,-4.66
2191,-81.005,28.153,-4.658
2192,-81.005,28.159,-4.654
2193,-81.006,28.167,-4.651
2194,-81.006,28.173,-4.648
2195,-81.005,28.18,-4.645
2196,-81.003,28.186,-4.642
2197,-81.002,28.192,-4.64
2198,-80.999,28.197,-4.637
2199,-80.996,28.204,-4.636
2200,-80.992,28.209,-4.635
2201,-80.988,28.217,-4.635
2202,-80.983,28.222,-4.634
2203,-80.979,28.229,-4.635
2204,-80.974,28.235,-4.635
2205,-80.97,28.241,-4.635
2206,-80.967,28.246,-4.636
2207,-80.965,28.253,-4.637
2208,-80.963,28.258,-4.639
2209,-80.962,28.263,-4.641
2210,-80.961,28.266,-4.643
2211,-80.959,28.27,-4.645
2212,-80.958,28.272,-4.648
2213,-80.956,28.275,-4.65
2214,-80.955,28.276,-4.653
2215,-80.954,28.279,-4.657
2216,-80.952,28.282,-4.66
2217,-80.949,28.287,-4.662
2218,-80.947,28.292,-4.665
2219,-80.946,28.298,-4.669
2220,-80.947,28.302,-4.673
2221,-80.947,28.305,-4.678
2222,-80.947,28.303,-4.683
2223,-80.947,28.301,-4.689
2224,-80.944,28.296,-4.694
2225,-80.942,28.293,-4.702
2226,-80.938,28.289,-4.709
2227,-80.935,28.287,-4.717
2228,-80.932,28.289,-4.723
2229,-80.93,28.293,-4.728
2230,-80.928,28.301,-4.732
2231,-80.927,28.312,-4.736
2232,-80.927,28.324,-4.738
2233,-80.928,28.338,-4.739
2234,-80.929,28.351,-4.738
2235,-80.93,28.363,-4.736
2236,-80.931,28.374,-4.734
2237,-80.93,28.383,-4.733
2238,-80.929,28.39,-4.734
2239,-80.927,28.395,-4.735
2240,-80.924,28.397,-4.736
2241,-80.92,28.398,-4.737
2242,-80.916,28.398,-4.738
2243,-80.913,28.397,-4.739
2244,-80.91,28.397,-4.74
2245,-80.907,28.398,-4.741
2246,-80.904,28.4,-4.741
2247,-80.903,28.405,-4.742
2248,-80.902,28.413,-4.743
2249,-80.903,28.422,-4.746
2250,-80.906,28.434,-4.751
2251,-80.91,28.447,-4.757
2252,-80.916,28.459,-4.765
2253,-80.921,28.47,-4.773
2254,-80.925,28.478,-4.782
2255,-80.928,28.483,-4.792
2256,-80.927,28.484,-4.8
2257,-80.925,28.481,-4.807
2258,-80.919,28.475,-4.812
2259,-80.912,28.467,-4.817
2260,-80.902,28.461,-4.819
2261,-80.893,28.456,-4.822
2262,-80.884,28.453,-4.823
2263,-80.877,28.453,-4.824
2264,-80.873,28.457,-4.825
2265,-80.871,28.464,-4.826
2266,-80.873,28.473,-4.828
2267,-80.876,28.485,-4.83
2268,-80.881,28.497,-4.832
2269,-80.886,28.509,-4.834
2270,-80.89,28.52,-4.835
2271,-80.894,28.528,-4.836
2272,-80.896,28.533,-4.836
2273,-80.897,28.536,-4.836
2274,-80.896,28.537,-4.836
2275,-80.895,28.537,-4.837
2276,-80.893,28.535,-4.838
2277,-80.891,28.534,-4.84
2278,-80.89,28.532,-4.841
2279,-80.888,28.532,-4.844
2280,-80.888,28.533,-4.848
2281,-80.887,28.537,-4.853
2282,-80.887,28.542,-4.858
2283,-80.888,28.548,-4.863
2284,-80.889,28.556,-4.869
2285,-80.889,28.564,-4.874
2286,-80.89,28.572,-4.881
2287,-80.89,28.579,-4.887
2288,-80.889,28.586,-4.894
2289,-80.889,28.593,-4.901
2290,-80.887,28.598,-4.907
2291,-80.885,28.602,-4.913
2292,-80.881,28.604,-4.918
2293,-80.876,28.605,-4.921
2294,-80.871,28.605,-4.924
2295,-80.865,28.606,-4.926
2296,-80.86,28.606,-4.928
2297,-80.856,28.608,-4.929
2298,-80.853,28.61,-4.93
2299,-80.851,28.614,-4.932
2300,-80.851,28.619,-4.935
2301,-80.851,28.625,-4.938
2302,-80.853,28.632,-4.942
2303,-80.855,28.639,-4.947
2304,-80.858,28.646,-4.952
2305,-80.86,28.651,-4.956
2306,-80.861,28.653,-4.96
2307,-80.861,28.654,-4.962
2308,-80.859,28.653,-4.963
2309,-80.857,28.651,-4.964
2310,-80.853,28.647,-4.965
2311,-80.85,28.644,-4.965
2312,-80.846,28.641,-4.965
2313,-80.843,28.64,-4.966
2314,-80.839,28.639,-4.967
2315,-80.837,28.64,-4.967
2316,-80.835,28.641,-4.966
2317,-80.833,28.644,-4.964
2318,-80.832,28.647,-4.962
2319,-80.831,28.651,-4.96
2320,-80.831,28.655,-4.957
2321,-80.831,28.659,-4.955
2322,-80.831,28.663,-4.952
2323,-80.831,28.667,-4.95
2324,-80.83,28.669,-4.947
2325,-80.828,28.67,-4.944
2326,-80.826,28.67,-4.94
2327,-80.823,28.67,-4.937
2328,-80.82,28.67,-4.934
2329,-80.816,28.67,-4.932
2330,-80.811,28.67,-4.93
2331,-80.807,28.673,-4.929
2332,-80.802,28.676,-4.929
2333,-80.797,28.682,-4.93
2334,-80.792,28.691,-4.931
2335,-80.787,28.702,-4.934
2336,-80.782,28.716,-4.937
2337,-80.778,28.732,-4.942
2338,-80.774,28.749,-4.948
2339,-80.77,28.767,-4.954
2340,-80.766,28.785,-4.961
2341,-80.762,28.803,-4.967
2342,-80.757,28.819,-4.972
2343,-80.753,28.833,-4.976
2344,-80.75,28.846,-4.977
2345,-80.747,28.859,-4.975
2346,-80.744,28.871,-4.971
2347,-80.742,28.882,-4.966
2348,-80.741,28.893,-4.961
2349,-80.738,28.905,-4.956
2350,-80.734,28.916,-4.951
2351,-80.729,28.927,-4.947
2352,-80.724,28.937,-4.942
2353,-80.719,28.947,-4.938
2354,-80.715,28.956,-4.933
2355,-80.712,28.965,-4.93
2356,-80.71,28.974,-4.927
2357,-80.709,28.983,-4.925
2358,-80.709,28.991,-4.925
2359,-80.709,28.999,-4.925
2360,-80.709,29.006,-4.927
2361,-80.71,29.013,-4.928
2362,-80.711,29.02,-4.93
2363,-80.711,29.027,-4.932
2364,-80.712,29.033,-4.934
2365,-80.714,29.04,-4.935
2366,-80.716,29.047,-4.937
2367,-80.719,29.055,-4.938
2368,-80.722,29.063,-4.938
2369,-80.725,29.071,-4.938
2370,-80.729,29.08,-4.937
2371,-80.734,29.09,-4.935
2372,-80.738,29.101,-4.932
2373,-80.743,29.112,-4.929
2374,-80.748,29.122,-4.926
2375,-80.753,29.134,-4.922
2376,-80.758,29.144,-4.919
2377,-80.763,29.156,-4.915
2378,-80.768,29.167,-4.912
2379,-80.773,29.178,-4.908
2380,-80.778,29.19,-4.905
2381,-80.783,29.201,-4.903
2382,-80.788,29.213,-4.901
2383,-80.793,29.225,-4.9
2384,-80.799,29.236,-4.899
2385,-80.803,29.248,-4.898
2386,-80.809,29.259,-4.897
2387,-80.814,29.27,-4.897
2388,-80.818,29.281,-4.896
2389,-80.823,29.291,-4.896
2390,-80.828,29.301,-4.895
2391,-80.832,29.311,-4.895
2392,-80.836,29.32,-4.894
2393,-80.839,29.329,-4.893
2394,-80.842,29.337,-4.892
2395,-80.845,29.345,-4.89
2396,-80.847,29.353,-4.888
2397,-80.849,29.36,-4.886
2398,-80.851,29.367,-4.884
2399,-80.852,29.374,-4.883
2400,-80.853,29.379,-4.881
2401,-80.853,29.385,-4.88
2402,-80.853,29.39,-4.879
2403,-80.853,29.396,-4.878
2404,-80.852,29.401,-4.879
2405,-80.853,29.406,-4.88
2406,-80.853,29.412,-4.882
2407,-80.854,29.418,-4.884
2408,-80.856,29.424,-4.886
2409,-80.857,29.429,-4.888
2410,-80.859,29.434,-4.89
2411,-80.861,29.438,-4.893
2412,-80.862,29.442,-4.895
2413,-80.864,29.445,-4.897
2414,-80.864,29.448,-4.899
2415,-80.865,29.45,-4.9
2416,-80.865,29.453,-4.901
2417,-80.865,29.456,-4.903
2418,-80.865,29.459,-4.905
2419,-80.866,29.464,-4.907
2420,-80.867,29.467,-4.908
2421,-80.869,29.472,-4.91
2422,-80.871,29.476,-4.912
2423,-80.875,29.481,-4.913
2424,-80.878,29.486,-4.913
2425,-80.881,29.492,-4.913
2426,-80.883,29.496,-4.915
2427,-80.886,29.5,-4.917
2428,-80.887,29.502,-4.917
2429,-80.888,29.505,-4.918
2430,-80.89,29.508,-4.92
2431,-80.891,29.511,-4.922
2432,-80.892,29.513,-4.924
2433,-80.894,29.516,-4.925
2434,-80.895,29.518,-4.927
2435,-80.897,29.521,-4.928
2436,-80.899,29.523,-4.93
2437,-80.9,29.525,-4.931
2438,-80.901,29.526,-4.932
2439,-80.902,29.528,-4.933
2440,-80.902,29.529,-4.934
2441,-80.903,29.531,-4.934
2442,-80.904,29.533,-4.934
2443,-80.906,29.536,-4.935
2444,-80.908,29.539,-4.934
2445,-80.91,29.541,-4.934
2446,-80.912,29.543,-4.933
2447,-80.915,29.546,-4.933
2448,-80.918,29.548,-4.932
2449,-80.921,29.551,-4.933
2450,-80.924,29.553,-4.934
2451,-80.928,29.557,-4.936
2452,-80.933,29.56,-4.937
2453,-80.937,29.564,-4.939
2454,-80.942,29.567,-4.942
2455,-80.947,29.571,-4.944
2456,-80.952,29.574,-4.946
2457,-80.957,29.578,-4.949
2458,-80.961,29.581,-4.951
2459,-80.965,29.585,-4.954
2460,-80.968,29.589,-4.957
2461,-80.971,29.594,-4.961
2462,-80.973,29.598,-4.963
2463,-80.975,29.603,-4.967
2464,-80.977,29.606,-4.969
2465,-80.98,29.611,-4.972
2466,-80.982,29.614,-4.973
2467,-80.984,29.619,-4.975
2468,-80.986,29.623,-4.976
2469,-80.989,29.628,-4.978
2470,-80.99,29.632,-4.979
2471,-80.992,29.637,-4.98
2472,-80.993,29.641,-4.981
2473,-80.994,29.647,-4.981
2474,-80.994,29.652,-4.981
2475,-80.995,29.657,-4.981
2476,-80.996,29.662,-4.98
2477,-80.997,29.668,-4.98
2478,-80.998,29.673,-4.979
2479,-80.999,29.678,-4.979
2480,-81.0,29.684,-4.979
2481,-81.001,29.69,-4.979
2482,-81.003,29.696,-4.98
2483,-81.005,29.703,-4.981
2484,-81.007,29.709,-4.983
2485,-81.009,29.717,-4.985
2486,-81.012,29.724,-4.986
2487,-81.015,29.732,-4.987
2488,-81.019,29.74,-4.989
2489,-81.022,29.75,-4.991
2490,-81.026,29.759,-4.993
2491,-81.028,29.77,-4.995
2492,-81.031,29.781,-4.997
2493,-81.034,29.792,-4.998
2494,-81.035,29.803,-5.0
2495,-81.037,29.814,-5.001
2496,-81.039,29.824,-5.001
2497,-81.041,29.836,-5.002
2498,-81.043,29.845,-5.002
2499,-81.044,29.856,-5.003
2500,-81.047,29.866,-5.003
2501,-81.049,29.876,-5.003
2502,-81.052,29.887,-5.004
2503,-81.055,29.899,-5.005
2504,-81.057,29.91,-5.007
2505,-81.059,29.923,-5.007
2506,-81.062,29.935,-5.008
2507,-81.065,29.947,-5.01
2508,-81.068,29.959,-5.011
2509,-81.072,29.972,-5.012
2510,-81.076,29.983,-5.013
2511,-81.08,29.995,-5.014
2512,-81.085,30.005,-5.015
2513,-81.09,30.015,-5.017
2514,-81.095,30.024,-5.018
2515,-81.099,30.035,-5.02
2516,-81.104,30.043,-5.021
2517,-81.109,30.053,-5.022
2518,-81.113,30.061,-5.022
2519,-81.117,30.07,-5.022
2520,-81.122,30.077,-5.021
2521,-81.126,30.087,-5.02
2522,-81.13,30.095,-5.018
2523,-81.134,30.104,-5.017
2524,-81.138,30.112,-5.015
2525,-81.142,30.122,-5.014
2526,-81.146,30.131,-5.013
2527,-81.149,30.142,-5.012
2528,-81.152,30.15,-5.009
2529,-81.155,30.16,-5.007
2530,-81.158,30.167,-5.003
2531,-81.161,30.177,-5.0
2532,-81.164,30.184,-4.997
2533,-81.168,30.194,-4.995
2534,-81.172,30.202,-4.992
2535,-81.175,30.212,-4.991
2536,-81.179,30.221,-4.989
2537,-81.183,30.233,-4.989
2538,-81.188,30.243,-4.988
2539,-81.193,30.254,-4.988
2540,-81.198,30.265,-4.989
2541,-81.204,30.278,-4.991
2542,-81.21,30.289,-4.993
2543,-81.217,30.301,-4.996
2544,-81.222,30.311,-4.998
2545,-81.227,30.322,-5.002
2546,-81.231,30.33,-5.005
