,xGyr,yGyr,zGyr
1425,-0.000692,0.000357,-0.446228
1426,-0.001312,-0.001057,-0.458699
1427,-0.001112,-0.000192,-0.471746
1428,-0.001011,0.001217,-0.484244
1429,-0.001729,0.001236,-0.485338
1430,-0.001408,0.00037,-0.475921
1431,-0.001111,-0.000386,-0.475596
1432,-0.001266,-0.000878,-0.483194
1433,-0.000477,0.000251,-0.488621
1434,-0.000201,0.000441,-0.493764
1435,-0.001425,-0.000483,-0.494213
1436,-0.001471,-0.001291,-0.493509
1437,-0.000198,-0.000906,-0.494378
1438,0.000945,0.000692,-0.501488
1439,0.001533,0.000418,-0.518114
1440,0.000533,-0.000644,-0.540159
1441,0.000243,-0.000809,-0.563077
1442,0.000208,-0.001208,-0.585888
1443,-0.000552,-0.00048,-0.607328
1444,-0.000861,0.000553,-0.620342
1445,-0.000421,0.000862,-0.620124
1446,0.000413,0.000566,-0.603266
1447,0.001291,-0.000515,-0.573506
1448,0.001262,-0.000436,-0.551104
1449,0.001359,-0.000228,-0.543029
1450,0.001208,7.5e-05,-0.539279
1451,-0.000201,0.000348,-0.525715
1452,-0.001211,0.00012,-0.498828
1453,-0.001824,-0.000657,-0.468957
1454,-0.001072,-0.00085,-0.441852
1455,-0.000373,-0.000137,-0.413484
1456,-0.000733,6.3e-05,-0.388835
1457,-0.000415,1.8e-05,-0.374454
1458,4.4e-05,-0.000165,-0.367395
1459,0.001547,-0.000633,-0.370814
1460,0.001545,-0.000661,-0.382064
1461,0.000735,-0.000465,-0.400478
1462,0.00113,-0.000629,-0.426512
1463,0.000642,-0.00144,-0.449101
1464,-0.000122,-0.001489,-0.461591
1465,0.00032,-0.001112,-0.468784
1466,0.00077,-0.001789,-0.478564
1467,0.00019,-0.001301,-0.501009
1468,-1.5e-05,0.000627,-0.538899
1469,0.000162,0.001181,-0.573748
1470,0.000206,-0.000126,-0.599222
1471,-0.000441,0.000437,-0.620949
1472,-0.001263,0.001838,-0.634717
1473,-0.000838,0.000746,-0.635317
1474,0.000381,-0.000533,-0.615736
1475,2.2e-05,-0.000598,-0.59341
1476,-0.000974,-0.000131,-0.584853
1477,-0.001095,-0.000109,-0.577894
1478,-0.000448,-4.7e-05,-0.567308
1479,0.000118,-0.000315,-0.562753
1480,0.001074,-0.000694,-0.552869
1481,0.00034,-0.000318,-0.53609
1482,0.000352,-0.000644,-0.526042
1483,0.000683,-0.001059,-0.521591
1484,0.000373,-7.1e-05,-0.517215
1485,0.000203,-9.1e-05,-0.511074
1486,4.6e-05,-0.000615,-0.503978
1487,0.000341,-0.000548,-0.497711
1488,-0.000519,-0.00085,-0.503506
1489,-0.000529,-0.000206,-0.517365
1490,0.000526,2.1e-05,-0.525661
1491,0.001043,0.000328,-0.534545
1492,3.5e-05,0.000225,-0.550881
1493,6.1e-05,-0.000428,-0.572825
1494,0.000742,-0.000506,-0.596213
1495,0.001121,-0.000453,-0.622727
1496,0.001607,1.9e-05,-0.660049
1497,0.001094,-0.000799,-0.694472
1498,0.000571,-0.001924,-0.720858
1499,0.00075,-0.001298,-0.756473
1500,0.000449,-0.001407,-0.790041
1501,0.000133,-0.001153,-0.809818
1502,-0.001597,-0.000471,-0.822629
1503,-0.002612,-0.000377,-0.826184
1504,-0.000598,-0.000122,-0.83099
1505,0.000333,-0.000646,-0.832681
1506,0.000697,-0.000466,-0.818197
1507,0.002047,-8e-06,-0.797219
1508,0.002316,-0.000396,-0.784912
1509,0.001278,-0.000615,-0.791395
1510,0.000513,-0.001316,-0.818386
1511,0.000711,-0.002215,-0.864498
1512,0.001334,-0.002057,-0.910277
1513,0.000521,-0.001598,-0.935478
1514,6.5e-05,-0.0011,-0.94495
1515,0.00141,-0.001495,-0.957192
1516,0.000951,-0.002013,-0.977106
1517,0.000422,-0.001223,-0.993224
1518,0.00076,0.000205,-0.996287
1519,0.000175,0.000775,-0.993516
1520,0.000567,-0.000723,-0.989198
1521,0.001621,-0.001599,-0.977785
1522,0.001119,-0.000863,-0.96747
1523,-0.00141,0.000394,-0.967507
1524,-0.002372,0.001609,-0.984469
1525,-0.000685,0.000998,-1.012229
1526,-0.000913,0.000392,-1.026482
1527,-0.001233,0.000111,-1.027046
1528,-0.000172,0.00094,-1.024452
1529,-0.000652,0.001637,-1.019822
1530,-0.000221,0.000599,-1.007285
1531,0.000942,-0.000361,-0.999159
1532,0.001454,-0.000811,-1.026821
1533,0.001163,-0.000107,-1.077886
1534,-0.000937,-0.000348,-1.123351
1535,-0.000849,-0.000622,-1.148634
1536,4e-05,-0.001331,-1.152161
1537,0.000321,-0.001343,-1.141685
1538,0.00245,-0.000879,-1.114913
1539,0.003372,-0.00187,-1.080143
1540,0.002053,-0.002325,-1.047748
1541,0.000377,-0.001963,-1.011659
1542,0.000846,-0.001689,-0.973162
1543,0.002259,-0.001121,-0.946364
1544,0.003131,-0.001226,-0.931598
1545,0.003467,-0.000795,-0.911421
1546,0.003394,-0.000542,-0.891969
1547,0.001412,-0.001245,-0.872812
1548,8e-06,-0.000714,-0.862153
1549,0.001944,-0.000746,-0.875933
1550,0.002068,-0.000467,-0.895771
1551,0.000865,-0.001187,-0.91678
1552,0.001608,-0.00083,-0.940623
1553,0.003932,-0.000279,-0.967812
1554,0.004596,-0.002879,-0.996252
1555,0.003069,-0.004022,-1.009454
1556,0.002293,-0.003106,-1.010133
1557,0.002289,-0.001984,-1.000476
1558,0.002627,-0.00143,-0.991892
1559,0.002836,-0.001681,-0.995928
1560,0.000963,-0.001582,-1.000642
1561,0.000323,-0.000641,-1.007145
1562,0.000463,-0.000492,-1.012245
1563,0.000635,-0.001374,-0.991943
1564,0.001583,-0.000818,-0.946181
1565,0.001341,-0.000685,-0.896638
1566,0.000225,-0.001143,-0.851254
1567,-0.000422,-0.000536,-0.811448
1568,-0.000335,-0.000378,-0.777859
1569,0.000268,8.5e-05,-0.763461
1570,0.001053,-0.000407,-0.773404
1571,0.000956,-0.001065,-0.789609
1572,0.001495,-0.001223,-0.797832
1573,0.001972,-0.001719,-0.799609
1574,0.001586,-0.001042,-0.788696
1575,0.000206,-0.000252,-0.764164
1576,-0.000468,-0.000432,-0.735174
1577,0.000934,-0.000132,-0.708206
1578,0.000772,0.000207,-0.701759
1579,0.000355,6.2e-05,-0.720515
1580,0.001114,-0.000543,-0.730751
1581,0.000752,-0.00094,-0.705703
1582,-4.6e-05,-0.000796,-0.671159
1583,-0.000596,-0.000523,-0.646895
1584,-0.000521,0.000174,-0.625482
1585,0.000192,-0.00048,-0.61066
1586,0.001403,-0.001031,-0.597019
1587,0.002114,-0.000915,-0.582317
1588,0.002498,-0.00124,-0.572267
1589,0.003093,-0.001242,-0.568057
1590,0.001882,-0.001111,-0.572438
1591,0.000987,-0.001059,-0.579455
1592,0.001077,-0.000737,-0.55653
1593,0.001024,-0.000377,-0.475551
1594,0.000505,7e-06,-0.419292
1595,-0.00018,-2e-06,-0.437327
1596,0.000182,2.7e-05,-0.470411
1597,0.000209,-0.000444,-0.483217
1598,0.000605,-0.000891,-0.467705
1599,0.001345,-0.00106,-0.434522
1600,0.001092,-0.000524,-0.389879
1601,0.000345,-8.8e-05,-0.344527
1602,0.00057,-0.000294,-0.313196
1603,0.001162,8.3e-05,-0.295655
1604,0.000682,6.5e-05,-0.27975
1605,5e-05,-0.000215,-0.264559
1606,0.000643,-0.000483,-0.258307
1607,0.001272,-3.4e-05,-0.260878
1608,0.000496,-0.0008,-0.273384
1609,0.000467,-0.001571,-0.304568
1610,0.001503,-0.000248,-0.350589
1611,0.000993,-0.000158,-0.394874
1612,9.2e-05,-7e-05,-0.430822
1613,-0.000451,0.000425,-0.457934
1614,0.000741,-0.000896,-0.473491
1615,0.001693,-0.001746,-0.47236
1616,0.000701,-0.001307,-0.453386
1617,0.000913,-0.001729,-0.427242
1618,0.000748,-0.001564,-0.402729
1619,0.000855,-7.7e-05,-0.381051
1620,0.000996,0.000745,-0.362598
1621,0.00011,-0.000191,-0.337401
1622,0.000645,-0.001286,-0.311916
1623,0.00112,-0.001691,-0.294002
1624,0.000731,-0.00187,-0.273267
1625,0.000225,-0.001121,-0.248748
1626,-0.000335,-0.000672,-0.23319
1627,7.5e-05,-0.000772,-0.238161
1628,0.000728,-0.000445,-0.251922
1629,-0.000395,-0.00031,-0.260935
1630,-0.000805,-0.000182,-0.262797
1631,0.00048,-0.000348,-0.255005
1632,0.000598,-0.000297,-0.251113
1633,5e-05,0.000175,-0.266768
1634,0.000719,-0.001041,-0.292662
1635,0.001119,-0.001762,-0.311713
1636,0.000293,-0.000749,-0.332463
1637,-0.000172,0.000797,-0.36249
1638,0.000433,0.000529,-0.394169
1639,0.001116,-0.000991,-0.429446
1640,0.001269,-0.000579,-0.469584
1641,0.001107,0.000214,-0.511059
1642,0.001392,-0.000332,-0.546956
1643,0.002043,-0.001264,-0.577682
1644,0.001668,-0.001681,-0.594376
1645,0.001213,-0.001469,-0.590509
1646,0.000747,-0.000484,-0.583857
1647,0.00101,-0.000765,-0.575035
1648,0.001332,-0.001274,-0.547482
1649,0.000472,-0.000386,-0.513584
1650,0.000257,-0.000108,-0.478979
1651,0.000526,-0.000523,-0.442625
1652,0.000547,-0.001548,-0.411807
1653,0.000623,-0.001461,-0.387258
1654,0.000331,0.000465,-0.368794
1655,-2.3e-05,0.000788,-0.355648
1656,-0.000157,6.7e-05,-0.353825
1657,0.000168,0.000511,-0.349314
1658,3.5e-05,3.8e-05,-0.336227
1659,-9.7e-05,2.5e-05,-0.324191
1660,-0.000102,0.000153,-0.315511
1661,-0.000174,0.000345,-0.316933
1662,0.000591,0.000791,-0.334368
1663,0.000693,-0.000418,-0.349404
1664,-0.000248,-0.000186,-0.351374
1665,-0.000145,0.001473,-0.351943
1666,0.000567,0.001161,-0.357185
1667,0.000527,-0.000122,-0.357761
1668,0.000747,0.000113,-0.353224
1669,0.001099,0.000548,-0.36388
1670,0.000151,0.000551,-0.380469
1671,-0.000205,0.00098,-0.399202
1672,0.000573,0.00116,-0.423281
1673,0.000709,0.000686,-0.440545
1674,0.001286,-6e-05,-0.459368
1675,0.001431,-0.000322,-0.485268
1676,0.001506,-0.000264,-0.51433
1677,0.00092,-0.000505,-0.544643
1678,0.000817,-0.000542,-0.562799
1679,0.001474,-0.000981,-0.557284
1680,0.001228,-0.001025,-0.542724
1681,0.001597,-0.00157,-0.533356
1682,0.002882,-0.001088,-0.537846
1683,0.00354,-0.000903,-0.559593
1684,0.003402,-0.001989,-0.584553
1685,0.003521,-0.001804,-0.60711
1686,0.003129,-0.001234,-0.621239
1687,0.002331,-0.00035,-0.618697
1688,0.001655,-0.001002,-0.59735
1689,0.0011,-0.001778,-0.557678
1690,0.001247,-0.000771,-0.528235
1691,0.001615,-0.000725,-0.513145
1692,0.002111,-0.001591,-0.4911
1693,0.002603,-0.001553,-0.478586
1694,0.002856,-0.000646,-0.489623
1695,0.002769,7.5e-05,-0.50899
1696,0.002762,-0.000506,-0.512537
1697,0.002909,-0.000382,-0.501611
1698,0.002796,0.000499,-0.503137
1699,0.002283,-1.1e-05,-0.508881
1700,0.00171,-0.00146,-0.507039
1701,0.001925,-0.002149,-0.524629
1702,0.001468,-0.000777,-0.553457
1703,0.001164,9.7e-05,-0.566606
1704,0.001395,-0.000367,-0.578072
1705,0.001307,-0.000689,-0.598628
1706,0.002533,-0.001085,-0.632064
1707,0.00308,-0.000651,-0.675618
1708,0.002502,-0.000724,-0.708204
1709,0.001725,-0.000805,-0.734981
1710,0.001324,0.000204,-0.749259
1711,0.002738,0.00038,-0.734153
1712,0.003046,-0.000442,-0.723786
1713,0.002657,-0.000508,-0.735214
1714,0.002782,-0.000657,-0.738799
1715,0.002377,-0.000407,-0.734455
1716,0.002093,0.000213,-0.735021
1717,0.001914,0.000531,-0.718523
1718,0.001393,0.000296,-0.670735
1719,0.000619,-2.1e-05,-0.613276
1720,-0.000255,-2.4e-05,-0.56937
1721,-0.000314,-0.000482,-0.546951
1722,0.000355,-0.000558,-0.539515
1723,0.001764,-0.000674,-0.525996
1724,0.001112,-0.000674,-0.504449
1725,-0.000249,-0.000113,-0.493964
1726,0.00089,0.000639,-0.504001
1727,0.000235,0.000202,-0.533921
1728,-0.000827,-0.000247,-0.565142
1729,0.000679,-8.3e-05,-0.589154
1730,0.002056,0.000393,-0.607011
1731,0.001785,0.000977,-0.603013
1732,0.000347,0.000608,-0.5826
1733,-0.000669,0.000162,-0.561283
1734,0.000605,0.00047,-0.556133
1735,0.002132,0.000119,-0.552227
1736,0.001963,1.8e-05,-0.549895
1737,0.001049,0.000813,-0.564979
1738,0.000709,0.000428,-0.5666
1739,0.000709,-0.000536,-0.55575
1740,0.000753,-0.000746,-0.564434
1741,0.000915,0.000145,-0.585227
1742,0.000926,0.000528,-0.60729
1743,0.001919,0.000509,-0.628195
1744,0.002344,-0.000295,-0.644202
1745,0.000793,-0.000721,-0.655193
1746,0.000606,-0.000123,-0.66243
1747,0.002322,-0.00052,-0.676832
1748,0.003099,-0.000629,-0.706092
1749,0.002453,-8.1e-05,-0.762079
1750,0.002547,-0.000613,-0.817841
1751,0.002111,-0.000873,-0.851534
1752,0.001026,-0.001154,-0.895506
1753,0.000728,-0.001023,-0.93684
1754,0.001092,0.000167,-0.929306
1755,0.001301,0.000659,-0.889526
1756,0.000251,5.9e-05,-0.848801
1757,0.000177,-0.000403,-0.810284
1758,0.001731,-0.000486,-0.78879
1759,0.001637,-0.000466,-0.797056
1760,0.000586,-0.000282,-0.81254
1761,0.001373,-0.000594,-0.814999
1762,0.001926,-0.000447,-0.791176
1763,0.001827,-0.000678,-0.722387
1764,0.001786,-0.000569,-0.631628
1765,0.000521,0.000224,-0.587728
1766,-4.9e-05,-5e-05,-0.616942
1767,0.000712,-0.000489,-0.702274
1768,0.00135,-0.000688,-0.842738
1769,0.001135,-0.001041,-1.004146
1770,-0.000317,-0.000512,-1.146715
1771,0.000178,-0.00019,-1.252083
1772,0.001932,-0.000112,-1.308221
1773,0.001332,-0.001705,-1.313963
1774,0.000814,-0.002161,-1.266513
1775,0.000553,-0.000794,-1.204532
1776,3.2e-05,-0.001055,-1.153045
1777,0.000213,-0.001145,-1.097651
1778,7.4e-05,-0.000581,-1.035166
1779,0.000451,-0.000937,-0.980747
1780,0.000811,-0.00131,-0.940691
1781,0.00108,9.1e-05,-0.905676
1782,0.002155,0.000194,-0.881311
1783,0.001995,-0.000622,-0.872231
1784,0.001391,3e-06,-0.874962
1785,0.001841,0.000599,-0.885843
1786,0.001171,0.000291,-0.902503
1787,0.001681,-9.3e-05,-0.923893
1788,0.00189,-0.000203,-0.938941
1789,0.00147,0.000245,-0.942755
1790,0.001295,8e-06,-0.950062
1791,0.000897,-0.000243,-0.953095
1792,0.000572,-0.000234,-0.92472
1793,0.00036,-0.000856,-0.885825
1794,0.000515,-0.000198,-0.854858
1795,0.000883,0.000173,-0.816468
1796,0.001241,-4.1e-05,-0.764867
1797,8.5e-05,8.9e-05,-0.632224
1798,-0.000133,-0.000584,-0.474852
1799,0.000775,-0.0007,-0.405857
1800,0.001286,-0.00013,-0.379587
1801,0.000795,-0.000302,-0.366863
1802,0.000195,1.2e-05,-0.380327
1803,0.000636,0.000271,-0.404421
1804,0.00051,-0.00027,-0.427122
1805,0.000438,0.000298,-0.455429
1806,0.001166,0.000439,-0.47887
1807,0.000128,0.000846,-0.494349
1808,-0.00052,0.001631,-0.507816
1809,6e-06,0.001298,-0.519295
1810,0.000987,0.000746,-0.519492
1811,0.001133,0.000225,-0.507226
1812,0.000768,0.000359,-0.505746
1813,0.000667,-0.000618,-0.502853
1814,-0.000123,-0.00091,-0.479111
1815,0.000503,0.000329,-0.462388
1816,0.000943,0.000275,-0.460585
1817,0.000755,-0.00082,-0.44767
1818,0.000939,-0.001766,-0.416549
1819,0.000642,-0.001063,-0.386121
1820,0.000626,-0.000552,-0.378584
1821,0.000686,-0.001146,-0.382021
1822,0.000278,-0.000964,-0.378794
1823,4.4e-05,-0.000918,-0.38453
1824,5.9e-05,-0.000854,-0.405419
1825,-0.000257,-0.000676,-0.433212
1826,-0.000353,-0.000732,-0.463458
1827,0.00015,-0.00017,-0.488455
1828,-2.3e-05,-0.000395,-0.500288
1829,0.000263,-0.00073,-0.499627
1830,0.000593,-0.000572,-0.49195
1831,0.000296,-0.000431,-0.472376
1832,0.000108,3e-05,-0.451603
1833,0.000138,-0.000171,-0.448407
1834,0.00035,4.3e-05,-0.464331
1835,0.000613,-3.9e-05,-0.480378
1836,0.00045,-0.000145,-0.480804
1837,0.000319,0.000382,-0.46871
1838,5.7e-05,-0.000624,-0.443375
1839,0.000121,-0.00087,-0.400615
1840,0.000807,-0.00047,-0.347835
1841,0.001279,-0.000226,-0.314209
1842,0.000726,-0.000451,-0.312244
1843,0.00137,-0.000895,-0.335566
1844,0.001322,-0.000255,-0.375024
1845,-0.000692,-0.00088,-0.416259
1846,-0.000609,-0.001368,-0.439867
1847,-0.000244,-0.000696,-0.446087
1848,-0.000648,-0.000298,-0.453762
1849,-0.000134,-0.000158,-0.449564
1850,0.000924,-0.000343,-0.417571
1851,0.000645,-0.000463,-0.386226
1852,0.000663,-0.000189,-0.375987
1853,0.00022,-0.000509,-0.379363
1854,-0.000195,-0.000464,-0.405626
1855,0.00081,0.000585,-0.446789
1856,0.001494,0.000446,-0.490878
1857,0.001585,-5e-05,-0.534935
1858,0.001405,-0.000538,-0.559513
1859,0.000975,-0.000763,-0.564752
1860,0.000965,0.000314,-0.563563
1861,0.000741,0.000664,-0.57168
1862,0.000922,-4.4e-05,-0.587859
1863,0.00172,-1.6e-05,-0.604647
1864,0.001476,9e-05,-0.624083
1865,0.00151,-0.000354,-0.64026
1866,0.001817,-0.000574,-0.64595
1867,0.001456,-0.000575,-0.639383
1868,0.001656,-0.000366,-0.635326
1869,0.002144,0.000131,-0.643371
1870,0.001843,-0.000546,-0.661089
1871,0.00226,-0.000562,-0.680414
1872,0.001463,0.000106,-0.69884
1873,0.000855,-0.00064,-0.730853
1874,0.001592,-0.00085,-0.767808
1875,0.001786,-0.000827,-0.797938
1876,0.002006,-5e-06,-0.817336
1877,0.002224,0.000329,-0.821986
1878,0.002739,-0.000251,-0.830941
1879,0.003327,-0.000383,-0.855404
1880,0.0011,-0.001177,-0.864389
1881,-0.001181,-0.001164,-0.836398
1882,0.000269,-0.000338,-0.80027
1883,0.001826,-0.00097,-0.771165
1884,0.002873,-0.001132,-0.751653
1885,0.001807,-0.000728,-0.744634
1886,0.001589,-0.001523,-0.747782
1887,0.002713,-0.001094,-0.740567
1888,0.00237,-0.000498,-0.70716
1889,0.002032,-0.000382,-0.671733
1890,0.002007,-0.000132,-0.639698
1891,0.001496,-0.000151,-0.603449
1892,0.001387,-0.001093,-0.576731
1893,0.002379,-0.001874,-0.56563
1894,0.00194,-0.000369,-0.552945
1895,0.001196,0.00072,-0.529404
1896,0.0005,4.6e-05,-0.506897
1897,0.00055,-0.000472,-0.503039
1898,0.000756,-0.000357,-0.516581
1899,0.000616,-0.000268,-0.549238
1900,0.001185,-0.000365,-0.589146
1901,0.000979,-0.000756,-0.605532
1902,0.000912,-0.000574,-0.605572
1903,5e-05,0.000371,-0.614918
1904,0.000247,0.000602,-0.64502
1905,0.002082,-7e-06,-0.673964
1906,0.001931,-0.00057,-0.684321
1907,0.000999,-0.000531,-0.677985
1908,0.002166,-0.000494,-0.655807
1909,0.00301,-0.000358,-0.639923
1910,0.002124,0.000316,-0.650123
1911,0.002191,-6.1e-05,-0.670014
1912,0.003193,-0.000826,-0.67506
1913,0.002817,-0.000968,-0.657362
1914,0.002141,-0.000258,-0.622604
1915,0.00274,0.000414,-0.584478
1916,0.002127,0.000567,-0.554912
1917,0.001595,0.000315,-0.538131
1918,0.001065,-5.8e-05,-0.540068
1919,0.001157,-0.000146,-0.549188
1920,0.000908,-0.001197,-0.5549
1921,0.000395,-0.001003,-0.561577
1922,0.0003,-0.00114,-0.563786
1923,-0.001175,-0.001556,-0.569359
1924,-0.000269,-0.000377,-0.58493
1925,0.000861,-0.000368,-0.613341
1926,0.000882,-0.001076,-0.651687
1927,0.001558,-0.001305,-0.69229
1928,0.000711,-0.000885,-0.726161
1929,0.000946,-0.000809,-0.762523
1930,0.002095,-0.00104,-0.816612
1931,0.002217,-0.000784,-0.871304
1932,0.002604,-0.000444,-0.905091
1933,0.001759,-0.000434,-0.917969
1934,0.000161,-0.001185,-0.913666
1935,0.000732,-0.001045,-0.879859
1936,0.001475,9.4e-05,-0.824988
1937,0.001645,-0.001286,-0.768066
1938,0.002867,-0.002033,-0.722657
1939,0.003211,-0.000349,-0.694962
1940,0.003352,0.000391,-0.67233
1941,0.003172,0.000253,-0.655982
1942,0.003029,-0.001682,-0.650645
1943,0.003869,-0.001732,-0.653917
1944,0.004253,0.000131,-0.67804
1945,0.00247,0.000271,-0.717715
1946,0.000406,-0.000686,-0.733495
1947,0.000662,-0.001058,-0.709178
1948,0.000709,-0.000365,-0.668545
1949,0.000609,-0.001033,-0.626024
1950,0.000331,-0.002085,-0.593258
1951,-0.000535,-0.001478,-0.57793
1952,-0.000757,-0.000774,-0.565693
1953,-0.000847,-0.001114,-0.56942
1954,-0.000876,-0.000863,-0.597972
1955,-0.000261,2.6e-05,-0.625876
1956,0.000781,-0.000384,-0.646968
1957,0.001475,-0.001811,-0.660923
1958,0.001187,-0.00203,-0.667068
1959,0.000986,-0.000559,-0.673093
1960,0.001104,-0.000524,-0.686256
1961,0.002689,-0.001362,-0.702557
1962,0.003734,-0.001103,-0.725034
1963,0.002431,-0.000927,-0.759264
1964,0.001598,-0.001004,-0.792001
1965,0.001075,-0.001056,-0.825737
1966,0.000431,-0.000503,-0.858004
1967,-0.00029,-2.1e-05,-0.869787
1968,-0.000216,-0.000881,-0.880649
1969,0.000567,-0.000777,-0.917131
1970,0.000291,-0.000226,-0.962389
1971,0.000658,-0.001069,-0.995894
1972,0.002644,-0.001881,-1.009232
1973,0.00391,-0.001699,-1.007172
1974,0.003444,-0.000816,-0.992251
1975,0.001628,-0.001871,-0.959544
1976,0.000833,-0.00221,-0.929051
1977,0.000187,-8.7e-05,-0.912052
1978,-0.000578,8.9e-05,-0.900609
1979,0.000951,-0.001224,-0.880513
1980,0.002356,-0.000548,-0.850967
1981,0.002499,-5.6e-05,-0.824836
1982,0.002876,-0.000754,-0.799909
1983,0.002682,-0.0009,-0.776948
1984,0.002376,-8.2e-05,-0.755918
1985,0.001679,0.000346,-0.727069
1986,0.000682,-0.000157,-0.693798
1987,0.001203,-0.001127,-0.666366
1988,0.001854,-0.001177,-0.65526
1989,0.001473,-0.000786,-0.661099
1990,0.000711,-0.001235,-0.673685
1991,8.4e-05,-0.000791,-0.68338
1992,-0.00015,9.2e-05,-0.694145
1993,0.000505,-0.00098,-0.709334
1994,0.001162,-0.00166,-0.717628
1995,0.001904,-0.001218,-0.718595
1996,0.001289,-0.000342,-0.724148
1997,0.00173,0.000415,-0.735921
1998,0.003631,-6.1e-05,-0.737984
1999,0.002996,-0.000975,-0.734636
2000,0.001866,-0.001003,-0.726099
2001,0.002047,-0.000188,-0.711454
2002,0.001892,-0.000364,-0.703066
2003,0.002068,-0.000828,-0.69588
2004,0.002079,-0.001187,-0.679879
2005,0.00161,-0.001353,-0.655271
2006,0.002237,-0.001152,-0.625096
2007,0.002843,0.000367,-0.600522
2008,0.003704,0.001194,-0.58747
2009,0.003252,4.4e-05,-0.576656
2010,0.000298,-0.001099,-0.571918
2011,-0.000811,-0.001255,-0.579607
2012,0.001206,-0.001006,-0.599513
2013,0.002974,-0.000776,-0.63078
2014,0.002453,-0.000654,-0.664842
2015,0.002128,-0.001358,-0.692381
2016,0.001778,-0.001761,-0.712852
2017,0.00154,-0.000484,-0.729967
2018,0.000554,-0.00027,-0.73452
2019,0.000312,-0.001229,-0.727675
2020,0.002952,-0.000934,-0.731484
2021,0.002943,-0.001565,-0.740615
2022,0.002211,-0.002314,-0.747524
2023,0.001525,-0.001828,-0.759848
2024,0.000613,-0.001455,-0.768585
2025,0.001462,-0.001065,-0.766879
2026,0.001291,-0.00149,-0.76585
2027,0.000536,-0.00167,-0.762296
2028,0.001857,-0.001914,-0.754306
2029,0.001601,-0.001988,-0.755753
2030,-0.000439,-0.001468,-0.760272
2031,-0.000352,-0.001237,-0.765904
2032,0.001579,-0.000529,-0.774768
2033,0.004523,0.000622,-0.782261
2034,0.003652,-0.000874,-0.774095
2035,0.000862,-0.001763,-0.759016
2036,0.000129,-0.000119,-0.764658
2037,-0.001233,-8e-06,-0.780548
2038,-0.001797,-0.000256,-0.788087
2039,-0.001931,-0.001056,-0.785971
2040,-0.001992,-0.001389,-0.778692
2041,-0.001093,-0.001371,-0.768733
2042,-0.000204,-0.001665,-0.759371
2043,0.001057,-0.000773,-0.749266
2044,0.002627,0.000187,-0.731817
2045,0.00245,-0.000864,-0.707028
2046,0.002251,-0.001563,-0.677111
2047,0.003108,0.000673,-0.654617
2048,0.001742,0.001517,-0.65071
2049,0.000733,0.000586,-0.65287
2050,0.002914,0.000552,-0.642194
2051,0.002155,0.000697,-0.623504
2052,0.000978,0.000492,-0.615503
2053,0.001368,-0.000184,-0.613232
2054,0.001343,0.00029,-0.609181
2055,0.002006,0.000557,-0.607913
2056,0.001494,-0.000654,-0.600547
2057,0.001009,-0.000865,-0.58523
2058,0.000858,-0.000222,-0.572657
2059,0.001827,0.000748,-0.565531
2060,0.002188,0.000673,-0.559265
2061,-0.000711,-0.001242,-0.549047
2062,-0.002606,-0.001888,-0.534127
2063,-0.00146,-0.001385,-0.522676
2064,-0.000675,-0.001235,-0.520237
2065,0.000227,-0.001211,-0.51124
2066,0.000912,-0.001384,-0.487538
2067,0.000608,-0.001064,-0.470426
2068,0.001442,-3.1e-05,-0.466612
2069,0.002675,0.001216,-0.454681
2070,0.000455,0.000351,-0.430395
2071,-0.000885,-0.00057,-0.413684
2072,0.00051,-0.000503,-0.418204
2073,0.001189,-0.000538,-0.439715
2074,0.000582,-0.000832,-0.465628
2075,0.000389,-0.000928,-0.479392
2076,-0.000161,-0.000885,-0.476991
2077,-0.002387,-0.0015,-0.47229
2078,-0.002915,-0.001322,-0.478179
2079,-0.001244,-0.001226,-0.478694
2080,0.000474,-0.000785,-0.468093
2081,0.000388,-0.000524,-0.4627
2082,0.001181,-9.7e-05,-0.463614
2083,0.001336,-0.000316,-0.461833
2084,0.001818,-0.000284,-0.459576
2085,0.002813,0.000328,-0.456324
2086,0.001804,-1.3e-05,-0.453554
2087,0.001435,-0.001036,-0.455374
2088,0.001587,-0.000736,-0.456963
2089,0.001751,-0.000511,-0.465718
2090,0.001173,-0.001031,-0.477226
2091,0.000891,-0.000834,-0.488386
2092,0.001752,-0.000708,-0.498635
2093,0.0021,-0.000298,-0.49838
2094,0.001205,0.0,-0.495639
2095,0.000725,-0.000724,-0.496667
2096,-0.000146,-0.001459,-0.497772
2097,-0.001508,-0.001384,-0.497626
2098,-0.000535,-0.001114,-0.496882
2099,0.0008,-0.000716,-0.504083
2100,0.000435,-0.000846,-0.516536
2101,0.00074,-0.000679,-0.526536
2102,0.000415,-0.001163,-0.531183
2103,-0.000462,-0.001483,-0.52549
2104,2.5e-05,-0.000919,-0.512646
2105,-0.00103,-0.002371,-0.503235
2106,-0.001182,-0.002825,-0.501745
2107,-0.000241,-0.001573,-0.50853
2108,-0.000623,-0.001666,-0.515473
2109,0.000432,-0.002126,-0.511828
2110,0.001229,-0.001444,-0.502677
2111,0.00032,-0.000354,-0.496617
2112,-0.000736,-0.000574,-0.493447
2113,-0.000971,-0.001078,-0.484194
2114,-0.000537,-0.000795,-0.474613
2115,-0.001302,-0.001352,-0.466429
2116,-0.000994,-0.001315,-0.457967
2117,-0.000581,-0.000574,-0.470806
