,xGyr,yGyr,zGyr
3768,-0.000822,0.006718,-0.01781
3769,0.011359,0.019742,-0.016022
3770,0.006319,0.01957,-0.015838
3771,-0.003836,0.011099,-0.020077
3772,0.005651,0.017409,-0.017273
3773,0.012539,0.027039,-0.011778
3774,0.00156,0.019305,-0.016296
3775,0.000797,0.01594,-0.019778
3776,0.012101,0.028457,-0.013111
3777,0.004946,0.029458,-0.010714
3778,-0.004959,0.020192,-0.013143
3779,0.004033,0.02554,-0.007589
3780,0.009997,0.035799,-5.8e-05
3781,0.001153,0.027327,-0.005155
3782,0.004091,0.020874,-0.010373
3783,0.021004,0.031731,-0.005712
3784,0.017729,0.032466,-0.00615
3785,0.007495,0.019917,-0.01509
3786,0.022861,0.022238,-0.0171
3787,0.037751,0.031647,-0.011591
3788,0.026584,0.022525,-0.014224
3789,0.021465,0.014206,-0.019044
3790,0.031273,0.018981,-0.01562
3791,0.031935,0.018278,-0.014358
3792,0.02855,0.006016,-0.019204
3793,0.034745,-0.000706,-0.019958
3794,0.044197,0.001423,-0.015083
3795,0.040702,-0.002292,-0.01232
3796,0.032616,-0.004665,-0.011103
3797,0.032019,0.000485,-0.006535
3798,0.0283,0.000516,-0.00543
3799,0.024055,-0.00958,-0.009556
3800,0.029986,-0.015946,-0.009925
3801,0.037717,-0.01315,-0.00529
3802,0.034076,-0.011405,-0.00262
3803,0.026059,-0.010692,-0.003507
3804,0.022953,-0.007503,-0.003991
3805,0.022038,-0.0057,-0.006959
3806,0.022236,-0.008789,-0.011682
3807,0.024196,-0.01094,-0.011667
3808,0.024793,-0.0085,-0.006955
3809,0.016717,-0.008367,-0.003619
3810,0.008123,-0.012163,-0.004333
3811,0.009493,-0.01276,-0.002939
3812,0.008567,-0.011053,-0.000875
3813,5.7e-05,-0.012132,0.000786
3814,-0.002475,-0.00936,0.004988
3815,0.001679,-0.002884,0.008682
3816,0.00141,-0.000914,0.009232
3817,0.00175,-0.000967,0.00638
3818,0.011672,0.00351,0.004272
3819,0.020854,0.009107,0.0009
3820,0.02242,0.012711,-0.00661
3821,0.025031,0.018901,-0.013244
3822,0.030496,0.027031,-0.019604
3823,0.031911,0.032024,-0.027963
3824,0.03231,0.034235,-0.033142
3825,0.036783,0.037529,-0.033611
3826,0.03696,0.040714,-0.033435
3827,0.030229,0.039829,-0.033976
3828,0.025029,0.035629,-0.032548
3829,0.023647,0.032054,-0.029517
3830,0.019676,0.027429,-0.025018
3831,0.012657,0.020436,-0.018835
3832,0.009736,0.012624,-0.013492
3833,0.010039,0.006175,-0.011646
3834,0.008459,0.004187,-0.015965
3835,0.007301,0.005136,-0.02449
3836,0.008997,0.009507,-0.03588
3837,0.008774,0.017442,-0.048992
3838,0.005375,0.025058,-0.058936
3839,0.001901,0.032042,-0.066432
3840,0.000261,0.038586,-0.072385
3841,-0.001401,0.042339,-0.075454
3842,-0.00326,0.044258,-0.07709
3843,-0.003265,0.045664,-0.074708
3844,-0.005212,0.046343,-0.069052
3845,-0.010682,0.045723,-0.062471
3846,-0.013109,0.043682,-0.057761
3847,-0.01082,0.042958,-0.052552
3848,-0.009042,0.039603,-0.044373
3849,-0.010976,0.029637,-0.036337
3850,-0.01305,0.017722,-0.026532
3851,-0.012641,0.007135,-0.018988
3852,-0.011663,-0.001686,-0.015986
3853,-0.009327,-0.008134,-0.013703
3854,-0.006996,-0.012001,-0.012758
3855,-0.006201,-0.014046,-0.014251
3856,-0.00579,-0.015082,-0.016321
3857,-0.005797,-0.014597,-0.01728
3858,-0.005972,-0.013503,-0.018673
3859,-0.006243,-0.012761,-0.019915
3860,-0.007233,-0.01143,-0.020816
3861,-0.008781,-0.008596,-0.022187
3862,-0.009876,-0.006845,-0.022153
3863,-0.011996,-0.006242,-0.020549
3864,-0.015091,-0.002545,-0.018126
3865,-0.016876,0.003161,-0.01794
3866,-0.016003,0.009675,-0.019705
3867,-0.013372,0.017604,-0.020784
3868,-0.01174,0.023837,-0.022544
3869,-0.011537,0.02765,-0.022759
3870,-0.006609,0.031448,-0.020685
3871,0.00172,0.034197,-0.016532
3872,0.005474,0.036473,-0.011567
3873,0.004619,0.036631,-0.008063
3874,0.002856,0.034711,-0.004545
3875,0.004018,0.034485,-0.003663
3876,0.007291,0.033507,-0.004292
3877,0.009697,0.031431,-0.003469
3878,0.010482,0.028222,-0.00232
3879,0.00984,0.025557,-0.001369
3880,0.010474,0.022306,-0.000583
3881,0.010723,0.019166,7.6e-05
3882,0.00685,0.017152,-0.00012
3883,-5.5e-05,0.011547,0.001148
3884,-0.006669,0.004962,0.003687
3885,-0.00896,-0.000918,0.00707
3886,-0.009515,-0.005294,0.010461
3887,-0.013173,-0.007134,0.012731
3888,-0.019057,-0.009331,0.01513
3889,-0.025155,-0.012958,0.015723
3890,-0.02988,-0.016096,0.016937
3891,-0.033934,-0.017864,0.018758
3892,-0.039818,-0.016411,0.019854
3893,-0.046608,-0.012418,0.018843
3894,-0.053393,-0.007626,0.015289
3895,-0.057747,-0.000274,0.013174
3896,-0.059186,0.008314,0.010011
3897,-0.059929,0.01658,0.007766
3898,-0.060132,0.023063,0.007613
3899,-0.057254,0.027245,0.007414
3900,-0.052253,0.03251,0.007774
3901,-0.048859,0.036401,0.00782
3902,-0.046437,0.038875,0.008459
3903,-0.047066,0.042977,0.008262
3904,-0.049523,0.046892,0.008027
3905,-0.05098,0.049755,0.010385
3906,-0.054314,0.053795,0.012851
3907,-0.061171,0.061148,0.014669
3908,-0.069213,0.069082,0.017503
3909,-0.075542,0.075618,0.022082
3910,-0.079532,0.082063,0.025682
3911,-0.082314,0.087427,0.02853
3912,-0.082796,0.091399,0.032476
3913,-0.08055,0.0959,0.035801
3914,-0.077769,0.099281,0.038421
3915,-0.075235,0.101585,0.038565
3916,-0.071046,0.103505,0.03814
3917,-0.065172,0.103571,0.038154
3918,-0.058327,0.103854,0.03645
3919,-0.051232,0.102136,0.03503
3920,-0.044086,0.099453,0.033716
3921,-0.034472,0.097586,0.030612
3922,-0.025043,0.094125,0.02793
3923,-0.016553,0.09046,0.027325
3924,-0.008819,0.087028,0.02532
3925,-0.004188,0.085394,0.02264
3926,-0.002503,0.085209,0.021716
3927,-0.001581,0.083563,0.019676
3928,0.00186,0.079705,0.017763
3929,0.005092,0.073276,0.017627
3930,0.005786,0.06614,0.016757
3931,0.006787,0.060268,0.014536
3932,0.008364,0.054823,0.013809
3933,0.010071,0.047684,0.013502
3934,0.009841,0.040229,0.012469
3935,0.010022,0.033476,0.011474
3936,0.010103,0.02684,0.009584
3937,0.008552,0.020463,0.008267
3938,0.007825,0.013457,0.008479
3939,0.006735,0.006426,0.009965
3940,0.005029,0.001842,0.012006
3941,0.00295,-0.001003,0.011362
3942,-0.000578,-0.002938,0.011009
3943,-0.004796,-0.001219,0.011846
3944,-0.008212,0.002277,0.011386
3945,-0.01089,0.004745,0.010339
3946,-0.011217,0.006441,0.007206
3947,-0.006476,0.008845,0.00454
3948,-2.4e-05,0.013071,0.002682
3949,0.00375,0.016442,0.000326
3950,0.006575,0.019348,-0.002485
3951,0.011515,0.024795,-0.004867
3952,0.016246,0.029486,-0.005904
3953,0.01894,0.032795,-0.006572
3954,0.021188,0.036605,-0.007114
3955,0.021378,0.038587,-0.006235
3956,0.021583,0.040011,-0.004914
3957,0.023054,0.044279,-0.003296
3958,0.023297,0.049566,-0.000608
3959,0.023486,0.054071,0.001134
3960,0.02457,0.056767,0.001712
3961,0.023554,0.056197,0.002892
3962,0.02259,0.055081,0.004245
3963,0.025894,0.054577,0.004133
3964,0.029754,0.053463,0.004905
3965,0.030289,0.053183,0.006415
3966,0.028911,0.053924,0.00629
3967,0.028813,0.054255,0.006231
3968,0.029261,0.055894,0.006882
3969,0.028057,0.058117,0.004794
3970,0.028114,0.058116,0.003004
3971,0.029531,0.057579,0.003519
3972,0.028761,0.056314,0.003634
3973,0.027052,0.054689,0.003545
3974,0.025663,0.053775,0.003762
3975,0.025315,0.052178,0.005826
3976,0.026478,0.049852,0.009
3977,0.03144,0.046961,0.010283
3978,0.03732,0.046588,0.010921
3979,0.040947,0.048575,0.010838
3980,0.045126,0.049492,0.009625
3981,0.047657,0.049706,0.007977
3982,0.044792,0.046445,-0.000885
3983,0.060256,0.050184,-0.002317
3984,0.060028,0.021934,-0.015341
3985,0.086365,0.03135,-0.007775
3986,0.11222,0.092487,0.039698
3987,0.040623,0.102651,0.045198
3988,-0.020598,0.08424,0.005636
3989,-0.018091,0.054665,-0.03427
3990,0.045637,0.025142,-0.046497
3991,0.12298,0.01948,-0.027432
3992,0.118943,0.042926,0.006857
3993,0.060774,0.067683,0.014605
3994,0.020353,0.074736,-0.009264
3995,0.012442,0.034315,-0.046564
3996,0.05891,-0.023843,-0.067091
3997,0.122449,-0.035711,-0.042185
3998,0.105046,-0.034163,-0.003149
3999,0.0361,-0.033192,0.018919
4000,-0.009362,-0.026303,0.01383
4001,-0.008815,-0.032035,-0.012157
4002,0.024064,-0.044105,-0.02982
4003,0.050919,-0.032514,-0.021716
4004,0.049523,0.026956,0.016821
4005,-0.008775,0.087907,0.053016
4006,-0.080027,0.103366,0.035208
4007,-0.071754,0.106179,-0.000752
4008,-0.00135,0.10802,-0.026711
4009,0.057825,0.11255,-0.03099
4010,0.0583,0.131575,-0.009717
4011,0.020137,0.135331,-0.003411
4012,0.015402,0.132667,-0.010235
4013,0.035763,0.109581,-0.024631
4014,0.053754,0.057414,-0.040584
4015,0.07002,0.01284,-0.041876
4016,0.068593,-0.026544,-0.032245
4017,0.055421,-0.063372,-0.020545
4018,0.051424,-0.100393,-0.019432
4019,0.063486,-0.123027,-0.020665
4020,0.078722,-0.116526,-0.010682
4021,0.068087,-0.090784,0.004497
4022,0.01465,-0.069668,0.000598
4023,-0.022468,-0.050009,-0.012138
4024,-0.01338,-0.022107,-0.021152
4025,0.017509,0.015491,-0.026724
4026,0.030921,0.068567,-0.017957
4027,0.000463,0.114003,-0.019319
4028,-0.02156,0.143769,-0.035871
4029,-0.009064,0.158164,-0.053121
4030,0.016822,0.140778,-0.068351
4031,0.049728,0.118587,-0.072811
4032,0.074201,0.110464,-0.063819
4033,0.066793,0.085651,-0.056064
4034,0.056239,0.053224,-0.0543
4035,0.056243,0.020629,-0.051131
4036,0.059439,-0.024353,-0.049341
4037,0.06875,-0.059232,-0.038308
4038,0.061322,-0.078299,-0.018304
4039,0.043681,-0.087576,0.00143
4040,0.02583,-0.087046,0.013724
4041,0.012905,-0.075838,0.022622
4042,0.0074,-0.054225,0.035977
4043,-0.007673,-0.039969,0.037444
4044,-0.016692,-0.017117,0.040143
4045,-0.016974,0.013368,0.048739
4046,-0.024212,0.023447,0.042628
4047,-0.025409,0.025317,0.03008
4048,-0.005765,0.039174,0.027537
4049,0.006364,0.046246,0.029906
4050,-0.009021,0.024812,0.017276
4051,-0.004812,0.01396,0.01149
4052,0.015724,0.01244,0.014344
4053,0.011195,-0.027115,-0.003905
4054,0.015949,-0.059698,-0.014025
4055,0.042036,-0.057643,-0.000969
4056,0.042277,-0.057315,0.012376
4057,0.004592,-0.071849,0.005786
4058,-0.009195,-0.067289,0.004606
4059,0.016322,-0.033935,0.018739
4060,0.001192,-0.040101,0.005265
4061,-0.019533,-0.051166,-0.006674
4062,0.009372,-0.009361,0.015425
4063,0.003443,0.009421,0.023161
4064,-0.02458,0.013291,0.01038
4065,-0.028689,0.033681,0.004538
4066,-0.021752,0.034649,-0.007588
4067,0.00178,0.027913,-0.023166
4068,-0.001985,0.011519,-0.027945
4069,-0.00755,-0.009305,-0.027679
4070,0.019808,-0.004311,-0.017934
4071,0.006407,-0.010901,-0.011172
4072,-0.023665,-0.040186,-0.0234
4073,-0.001176,-0.035561,-0.023732
4074,0.007646,-0.030581,-0.018044
4075,-0.01594,-0.047759,-0.021636
4076,-0.019248,-0.035963,-0.012856
4077,-0.020302,-0.018142,-0.005878
4078,-0.024712,-0.008266,-0.010681
4079,-0.026539,0.008869,-0.01618
4080,-0.024492,0.019882,-0.021781
4081,-0.00816,0.037801,-0.019988
4082,-0.012808,0.045669,-0.021191
4083,-0.018456,0.041579,-0.021405
4084,0.005121,0.053576,-0.011188
4085,0.009769,0.054248,-0.012628
4086,0.005941,0.045113,-0.015832
4087,0.017103,0.04297,-0.013182
4088,0.020145,0.032437,-0.011715
4089,0.016208,0.016526,-0.00729
4090,0.019581,0.003395,-0.002777
4091,0.026552,0.001217,0.006141
4092,0.016896,-0.003336,0.012432
4093,0.0043,-0.006849,0.012707
4094,0.000468,-0.000287,0.011328
4095,-0.007073,-0.001216,0.006514
4096,-0.00548,0.001666,0.006666
4097,-0.002848,0.010519,0.009338
4098,-0.009453,0.020238,0.01103
4099,-0.014626,0.033536,0.011432
4100,-0.017609,0.046927,0.006855
4101,-0.017412,0.054008,-0.003717
4102,-0.01079,0.055348,-0.013049
4103,-0.006443,0.053374,-0.018841
4104,-0.003952,0.050738,-0.023327
4105,-0.004104,0.050324,-0.022964
4106,-0.00933,0.047915,-0.02246
4107,-0.010218,0.044772,-0.023173
4108,-0.009397,0.037453,-0.027081
4109,-0.007631,0.026173,-0.03
4110,-0.008265,0.013456,-0.030024
4111,-0.005943,0.007395,-0.027557
4112,-0.003479,0.003879,-0.021876
4113,-0.004032,0.000228,-0.018306
4114,-0.003637,0.003817,-0.014969
4115,-0.007862,0.004451,-0.013429
4116,-0.009475,0.006599,-0.010908
4117,-0.011889,0.009478,-0.006556
4118,-0.014331,0.00879,-0.002839
4119,-0.010994,0.011457,0.002714
4120,-0.009626,0.014269,0.008682
4121,-0.01399,0.016818,0.011464
4122,-0.018772,0.019927,0.009446
4123,-0.021748,0.02398,0.004986
4124,-0.025665,0.025026,0.000957
4125,-0.023073,0.025574,-0.001304
4126,-0.017555,0.026629,-0.001287
4127,-0.016837,0.026458,-0.000978
4128,-0.019289,0.027182,-0.005492
4129,-0.02046,0.024526,-0.013426
4130,-0.013387,0.018347,-0.020306
4131,-0.003406,0.000937,-0.026578
4132,-0.017785,-0.009953,-0.027671
4133,-0.064153,0.011795,-0.015817
4134,-0.076036,0.038271,-0.006788
4135,-0.042838,0.052165,-0.017059
4136,-0.033695,0.059143,-0.029764
4137,-0.043873,0.063019,-0.034774
4138,-0.030808,0.074834,-0.035087
4139,-0.006884,0.090027,-0.035922
4140,-0.006568,0.098742,-0.044372
4141,-0.027458,0.101297,-0.05374
4142,-0.029045,0.104267,-0.064559
4143,0.010022,0.112284,-0.076418
4144,0.048202,0.120957,-0.081734
4145,0.053566,0.127397,-0.081359
4146,0.045276,0.128023,-0.0795
4147,0.042716,0.12165,-0.075798
4148,0.045505,0.11535,-0.069513
4149,0.051959,0.10636,-0.062973
4150,0.058689,0.09617,-0.055024
4151,0.059545,0.086526,-0.047206
4152,0.054696,0.075183,-0.040028
4153,0.050145,0.066932,-0.030941
4154,0.048172,0.060713,-0.021906
4155,0.047011,0.056565,-0.015276
4156,0.04184,0.055236,-0.010505
4157,0.035211,0.053613,-0.00667
4158,0.032369,0.05599,-0.004761
4159,0.029597,0.058613,-0.005283
4160,0.027425,0.058336,-0.005454
4161,0.025704,0.059062,-0.005656
4162,0.021786,0.057881,-0.007671
4163,0.017453,0.054648,-0.009671
4164,0.016947,0.048382,-0.011837
4165,0.021455,0.041553,-0.012266
4166,0.027634,0.034643,-0.009271
4167,0.030094,0.026304,-0.006039
4168,0.029637,0.01792,-0.003529
4169,0.027437,0.009198,-0.002578
4170,0.026241,0.001242,-0.002368
4171,0.028029,-0.006186,-0.001308
4172,0.027585,-0.012382,-0.000455
4173,0.021641,-0.01829,0.0001
4174,0.007121,-0.027715,-0.003393
4175,-0.022101,-0.045996,-0.014074
4176,-0.054824,-0.061277,-0.009145
4177,-0.038204,-0.060256,0.003519
4178,0.025361,-0.047578,0.000498
4179,0.052842,-0.032182,-0.001472
4180,0.030039,-0.022269,0.003433
4181,0.009618,-0.019363,0.009294
4182,0.010938,-0.019483,0.013179
4183,0.019593,-0.019177,0.016261
4184,0.023215,-0.018762,0.019822
4185,0.022308,-0.016519,0.022022
4186,0.017672,-0.012429,0.022136
4187,0.011325,-0.007477,0.021465
4188,0.005537,-0.003617,0.022433
4189,-5.9e-05,-0.000933,0.023128
4190,-0.001412,0.000466,0.024493
4191,-0.000981,-0.001058,0.025467
4192,-4e-06,-0.002722,0.024571
4193,0.001963,-0.003466,0.022346
4194,0.001745,-0.003294,0.018968
4195,-0.000465,-0.001976,0.016728
4196,-0.002836,-0.000645,0.013175
4197,-0.004076,0.000719,0.009661
4198,-0.0059,0.001824,0.007172
4199,-0.007904,0.003157,0.003047
4200,-0.010425,0.004493,0.000607
4201,-0.01564,0.003255,-0.000516
4202,-0.023104,9.1e-05,-0.003258
4203,-0.03158,-0.002984,-0.003589
4204,-0.037051,-0.006356,-0.000761
4205,-0.034539,-0.008871,0.002321
4206,-0.025896,-0.008376,0.006267
4207,-0.016379,-0.006998,0.010442
4208,-0.012832,-0.006903,0.014349
4209,-0.014611,-0.006719,0.019436
4210,-0.015248,-0.006703,0.02451
4211,-0.015597,-0.00784,0.027956
4212,-0.016129,-0.008922,0.030494
4213,-0.014824,-0.010215,0.03212
4214,-0.013403,-0.01137,0.034869
4215,-0.012859,-0.011891,0.038166
4216,-0.009637,-0.010444,0.038391
4217,-0.003254,-0.006239,0.036683
4218,0.002984,-0.003547,0.034482
4219,0.008624,-0.001668,0.033303
4220,0.016861,0.001118,0.031943
4221,0.028236,0.001832,0.030895
4222,0.036838,0.001572,0.030012
4223,0.04046,0.000758,0.02791
4224,0.042599,-0.000225,0.027108
4225,0.043222,-0.002161,0.023713
4226,0.043615,-0.003106,0.018197
4227,0.042891,-0.001196,0.011612
4228,0.039525,-0.000594,0.003404
4229,0.034672,-0.000438,-0.003298
4230,0.029617,0.000364,-0.008725
4231,0.026048,0.001314,-0.012648
4232,0.022726,-0.000374,-0.015326
4233,0.018321,-0.003281,-0.01693
4234,0.011829,-0.003724,-0.018522
4235,0.004935,-0.005304,-0.017421
4236,-0.001299,-0.007696,-0.01444
4237,-0.008383,-0.008296,-0.012895
4238,-0.013314,-0.009651,-0.011408
4239,-0.016808,-0.010733,-0.011481
4240,-0.021088,-0.010188,-0.012088
4241,-0.024502,-0.009713,-0.012133
4242,-0.025739,-0.009662,-0.011659
4243,-0.025713,-0.009452,-0.010832
4244,-0.024299,-0.007818,-0.009048
4245,-0.021561,-0.005967,-0.008349
4246,-0.019204,-0.005233,-0.009352
4247,-0.016783,-0.005653,-0.00727
4248,-0.015021,-0.006699,-0.004008
4249,-0.013973,-0.007237,-0.001774
4250,-0.0127,-0.006933,0.00151
4251,-0.010378,-0.005779,0.004891
4252,-0.008977,-0.005043,0.006243
4253,-0.009347,-0.006462,0.005504
4254,-0.007579,-0.00853,0.005786
4255,-0.002242,-0.010338,0.00629
4256,0.003551,-0.010255,0.00331
4257,0.006662,-0.008304,0.001341
4258,0.007409,-0.006353,0.000418
4259,0.009285,-0.005141,-0.001827
4260,0.011989,-0.005668,-0.00321
4261,0.014773,-0.004993,-0.003072
4262,0.014822,-0.002997,-0.002734
4263,0.013611,-0.001095,-0.002343
4264,0.014015,-0.000705,-0.002922
4265,0.012549,-0.000922,-0.004738
4266,0.011319,-0.000612,-0.006783
4267,0.011471,-0.000542,-0.011326
4268,0.010009,0.000107,-0.014847
4269,0.006064,0.000824,-0.016071
4270,0.000958,-0.0004,-0.017977
4271,-0.003073,-0.003271,-0.018345
4272,-0.006833,-0.006424,-0.018012
4273,-0.013388,-0.009135,-0.019061
4274,-0.019446,-0.012192,-0.018626
4275,-0.022643,-0.01402,-0.018041
4276,-0.025516,-0.01385,-0.017204
4277,-0.031435,-0.014041,-0.014701
4278,-0.03736,-0.012787,-0.013734
4279,-0.040488,-0.008791,-0.013851
4280,-0.041472,-0.004507,-0.014929
4281,-0.037636,-2.8e-05,-0.016404
4282,-0.033298,0.005768,-0.017272
4283,-0.033107,0.010957,-0.017647
4284,-0.03212,0.016835,-0.017855
4285,-0.028296,0.023146,-0.017608
4286,-0.02457,0.026384,-0.016491
4287,-0.01765,0.028699,-0.01654
4288,-0.008051,0.033749,-0.015685
4289,-0.003541,0.035549,-0.015439
4290,-0.000928,0.036339,-0.013644
4291,0.003738,0.037262,-0.009696
4292,0.00648,0.036311,-0.010621
4293,0.007817,0.035211,-0.01307
4294,0.009867,0.034954,-0.015226
4295,0.012754,0.036492,-0.016668
4296,0.014588,0.037966,-0.015146
4297,0.012061,0.039811,-0.013456
4298,0.006948,0.040362,-0.013097
4299,0.003985,0.040172,-0.011047
4300,0.001738,0.036158,-0.009108
4301,0.00413,0.031094,-0.009095
4302,0.008887,0.029255,-0.005292
4303,0.005281,0.026708,-0.001718
4304,-0.000166,0.02557,-0.001447
4305,-0.004483,0.024467,-0.002786
4306,-0.00976,0.018667,-0.008642
4307,-0.005721,0.014958,-0.011916
4308,-0.002955,0.011712,-0.011391
4309,-0.010228,0.009022,-0.011636
4310,-0.015465,0.011602,-0.011052
4311,-0.021954,0.010364,-0.01457
4312,-0.024224,0.008431,-0.020729
4313,-0.019677,0.011391,-0.023459
4314,-0.017602,0.012401,-0.024818
4315,-0.016212,0.015763,-0.026186
4316,-0.018005,0.021492,-0.026466
4317,-0.021247,0.022659,-0.026673
4318,-0.018337,0.024915,-0.028008
4319,-0.014258,0.028237,-0.028131
4320,-0.013754,0.031445,-0.026653
4321,-0.015073,0.034729,-0.024633
4322,-0.019092,0.036751,-0.020662
4323,-0.02035,0.03757,-0.015929
4324,-0.018493,0.036862,-0.013399
4325,-0.015008,0.037054,-0.011967
4326,-0.010987,0.037173,-0.008241
4327,-0.008556,0.037193,-0.006397
4328,-0.002318,0.038523,-0.00496
4329,0.002435,0.039199,-0.000896
4330,0.001558,0.037154,0.001254
4331,0.001583,0.035561,0.002531
4332,0.004713,0.035557,0.003954
4333,0.006406,0.036091,0.00578
4334,0.006764,0.037817,0.007951
4335,0.003941,0.036544,0.009678
4336,0.00218,0.036001,0.010298
4337,0.004684,0.036306,0.009705
4338,0.003715,0.032278,0.008054
4339,0.002461,0.031721,0.005234
4340,0.001573,0.036018,0.002608
4341,-0.004814,0.035495,-0.002084
4342,-0.007075,0.036048,-0.008253
4343,-0.005826,0.038614,-0.011963
4344,-0.009386,0.036532,-0.014915
4345,-0.010067,0.039592,-0.016151
4346,-0.011983,0.043763,-0.017248
4347,-0.015901,0.043205,-0.020111
4348,-0.015088,0.043461,-0.020996
4349,-0.01183,0.044015,-0.020732
4350,-0.010644,0.042551,-0.022712
4351,-0.006373,0.044149,-0.022259
4352,-0.003093,0.048406,-0.0179
4353,-0.007836,0.048017,-0.016213
4354,-0.007179,0.049354,-0.015885
4355,-0.002166,0.051769,-0.014229
4356,-0.000909,0.047435,-0.012461
4357,0.005287,0.045701,-0.009087
4358,0.01371,0.046521,-0.00233
4359,0.016136,0.040859,0.003483
4360,0.020906,0.037806,0.010146
4361,0.022766,0.032834,0.017006
4362,0.021962,0.022698,0.019822
4363,0.026931,0.01786,0.024167
4364,0.028818,0.012873,0.0285
4365,0.029985,0.007453,0.028249
4366,0.031902,0.005531,0.029226
4367,0.029332,0.001671,0.029051
4368,0.02807,-0.00129,0.024871
4369,0.028495,-0.00123,0.02166
4370,0.025948,-0.004632,0.018932
4371,0.023483,-0.007542,0.01645
4372,0.020143,-0.007659,0.014748
4373,0.012651,-0.012483,0.013513
4374,0.008665,-0.014892,0.012455
4375,0.003566,-0.015945,0.011192
4376,-0.005358,-0.019086,0.009854
4377,-0.010742,-0.019546,0.008352
4378,-0.019828,-0.023967,0.005133
4379,-0.025083,-0.02689,0.001665
4380,-0.02628,-0.02803,-0.00212
4381,-0.030594,-0.031224,-0.006823
4382,-0.029775,-0.029741,-0.009575
4383,-0.030385,-0.028448,-0.013505
4384,-0.033225,-0.030164,-0.017831
4385,-0.029727,-0.030666,-0.018053
4386,-0.029193,-0.034934,-0.016275
4387,-0.029853,-0.039887,-0.014629
4388,-0.026122,-0.040527,-0.01018
4389,-0.030536,-0.047292,-0.008083
4390,-0.028283,-0.051358,-0.008321
4391,-0.021209,-0.049932,-0.005463
4392,-0.026533,-0.051987,-0.007245
4393,-0.026102,-0.047386,-0.007977
4394,-0.025462,-0.041598,-0.00624
4395,-0.030052,-0.041422,-0.007993
4396,-0.026007,-0.036021,-0.007146
4397,-0.023938,-0.030701,-0.005627
4398,-0.023842,-0.030015,-0.006198
4399,-0.018622,-0.024164,-0.003212
4400,-0.017152,-0.019663,-0.00101
4401,-0.017739,-0.016882,-0.001152
4402,-0.015497,-0.012471,-0.001284
4403,-0.014112,-0.011349,-0.00161
4404,-0.013606,-0.013043,-0.001078
4405,-0.013505,-0.017985,-0.003624
4406,-0.011441,-0.022918,-0.004893
4407,-0.00833,-0.027432,-0.004163
4408,-0.008097,-0.031606,-0.005839
4409,-0.0048,-0.030716,-0.00685
4410,-0.001859,-0.02697,-0.007225
4411,-0.000859,-0.023209,-0.008118
4412,0.001121,-0.018716,-0.0101
4413,0.002703,-0.013797,-0.012344
4414,0.005242,-0.007113,-0.01241
4415,0.005379,-0.000322,-0.01316
4416,0.007924,0.007835,-0.013969
4417,0.013636,0.01966,-0.015453
4418,0.01753,0.02557,-0.017778
4419,0.023749,0.0287,-0.017283
4420,0.027176,0.031971,-0.01557
4421,0.028689,0.030729,-0.012898
4422,0.03058,0.027269,-0.010622
4423,0.029504,0.019482,-0.011843
4424,0.032466,0.009208,-0.014372
4425,0.040119,-3.2e-05,-0.014659
4426,0.043853,-0.009503,-0.012994
4427,0.041157,-0.018483,-0.011346
4428,0.036792,-0.023776,-0.007627
4429,0.032393,-0.026862,-0.002834
4430,0.029926,-0.02878,0.001005
4431,0.030197,-0.030325,0.00453
4432,0.031904,-0.02825,0.00606
4433,0.024223,-0.024958,0.00717
4434,0.007709,-0.023411,0.008609
4435,0.000682,-0.01802,0.011531
4436,-0.001182,-0.009684,0.012687
4437,-0.005638,0.000169,0.012194
4438,-0.012102,0.00908,0.010692
4439,-0.016448,0.013193,0.006894
4440,-0.015085,0.014595,0.004179
4441,-0.012554,0.013965,-6.1e-05
4442,-0.010177,0.012509,-0.00544
4443,-0.008083,0.009505,-0.010129
4444,-0.006211,0.003828,-0.013417
4445,-0.004876,-0.000584,-0.015544
4446,-0.007291,-0.005114,-0.019401
4447,-0.008663,-0.008388,-0.02271
4448,-0.007425,-0.010423,-0.025907
4449,-0.007062,-0.009952,-0.027642
4450,-0.007735,-0.007334,-0.026918
4451,-0.007773,-0.004062,-0.025244
4452,-0.007407,0.002143,-0.021503
4453,-0.01089,0.0088,-0.017004
4454,-0.015804,0.016264,-0.013482
4455,-0.02082,0.02481,-0.012076
4456,-0.024109,0.032994,-0.011954
4457,-0.025047,0.040176,-0.011958
4458,-0.026348,0.044871,-0.012493
4459,-0.025821,0.04687,-0.014465
4460,-0.022839,0.04753,-0.01647
4461,-0.018787,0.045722,-0.018942
4462,-0.014321,0.041021,-0.0218
4463,-0.009862,0.035377,-0.023783
4464,-0.005021,0.030785,-0.02498
4465,-0.001084,0.025777,-0.024755
4466,0.001426,0.021613,-0.02258
4467,0.001088,0.019074,-0.019733
4468,-0.001755,0.017097,-0.014517
4469,-0.002252,0.017811,-0.010203
4470,-0.001489,0.021152,-0.007926
4471,0.000929,0.026501,-0.004895
4472,0.004499,0.033088,-0.002942
4473,0.004452,0.03856,-0.000197
4474,0.003076,0.042261,0.001229
4475,0.005539,0.047504,0.000598
4476,0.010348,0.050232,-0.000125
4477,0.013676,0.048868,-0.000297
4478,0.014756,0.045338,-0.001231
4479,0.015652,0.039392,-0.003579
4480,0.018486,0.032061,-0.004305
4481,0.020754,0.022132,-0.003512
4482,0.022202,0.012454,-0.00268
