TimeStartup,TimeGps,TimeSyncIn,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,MagX,MagY,MagZ,Temperature,Pressure
276055007000,276055007000,276055007000,-143.914,-000.104,+000.190,-00.001792,-00.002076,+00.068093,-00.0319,+00.0199,-09.7916,-00.0319,+00.0199,-09.7916,-00.001768,-00.001974,+00.067029,-0.542,+0.810,+1.249,+036.49,+100.08
276057507000,276057507000,276057507000,-143.906,-000.104,+000.190,-00.001564,-00.002556,+00.060694,-00.0935,+00.0045,-09.7855,-00.0935,+00.0045,-09.7855,-00.001540,-00.002454,+00.059629,-0.541,+0.803,+1.251,+036.49,+100.08
276060007000,276060007000,276060007000,-143.898,-000.104,+000.189,-00.001449,-00.001542,+00.058581,-00.0664,-00.0764,-09.8028,-00.0664,-00.0764,-09.8028,-00.001425,-00.001440,+00.057517,-0.541,+0.803,+1.251,+036.49,+100.08
276062507000,276062507000,276062507000,-143.891,-000.105,+000.190,-00.001438,-00.001034,+00.058183,+00.0059,-00.0680,-09.7999,+00.0059,-00.0680,-09.7999,-00.001414,-00.000932,+00.057119,-0.537,+0.811,+1.250,+036.49,+100.08
276065007000,276065007000,276065007000,-143.883,-000.105,+000.189,-00.001841,-00.000993,+00.055856,-00.0476,-00.0689,-09.7817,-00.0476,-00.0689,-09.7817,-00.001817,-00.000891,+00.054793,-0.538,+0.811,+1.250,+036.49,+100.08
276067507000,276067507000,276067507000,-143.878,-000.105,+000.189,-00.002933,-00.000121,+00.051466,-00.0403,-00.0626,-09.7726,-00.0403,-00.0626,-09.7726,-00.002909,-00.000018,+00.050402,-0.538,+0.811,+1.250,+036.49,+100.08
276070007000,276070007000,276070007000,-143.871,-000.106,+000.189,-00.002823,-00.000507,+00.046732,-00.0057,-00.0148,-09.7635,-00.0057,-00.0148,-09.7635,-00.002799,-00.000405,+00.045670,-0.541,+0.814,+1.248,+036.49,+100.08
276072507000,276072507000,276072507000,-143.866,-000.106,+000.188,-00.002266,-00.000758,+00.042889,-00.0517,-00.0399,-09.7493,-00.0517,-00.0399,-09.7493,-00.002243,-00.000655,+00.041826,-0.541,+0.814,+1.248,+036.49,+100.09
276075007000,276075007000,276075007000,-143.861,-000.106,+000.188,-00.002612,-00.000034,+00.039630,-00.0136,-00.0451,-09.7511,-00.0136,-00.0451,-09.7511,-00.002588,+00.000068,+00.038568,-0.535,+0.806,+1.254,+036.49,+100.09
276077507000,276077507000,276077507000,-143.856,-000.106,+000.188,-00.002144,+00.000207,+00.037935,+00.0320,-00.0133,-09.7669,+00.0320,-00.0133,-09.7669,-00.002120,+00.000309,+00.036873,-0.535,+0.808,+1.250,+036.49,+100.09
276080007000,276080007000,276080007000,-143.850,-000.106,+000.188,-00.001390,-00.000013,+00.036732,-00.0364,-00.0548,-09.7598,-00.0364,-00.0548,-09.7598,-00.001367,+00.000090,+00.035670,-0.535,+0.808,+1.250,+036.49,+100.09
276082507000,276082507000,276082507000,-143.846,-000.106,+000.188,-00.001271,+00.000314,+00.034758,-00.0338,-00.0767,-09.7246,-00.0338,-00.0767,-09.7246,-00.001247,+00.000416,+00.033696,-0.539,+0.813,+1.249,+036.49,+100.08
276085007000,276085007000,276085007000,-143.842,-000.106,+000.187,-00.001519,-00.000520,+00.030300,+00.0214,-00.0338,-09.7335,+00.0214,-00.0338,-09.7335,-00.001495,-00.000418,+00.029238,-0.539,+0.813,+1.249,+036.49,+100.08
276087507000,276087507000,276087507000,-143.839,-000.106,+000.187,-00.001570,-00.001155,+00.024196,-00.0290,-00.0209,-09.7394,-00.0290,-00.0209,-09.7394,-00.001546,-00.001052,+00.023134,-0.540,+0.810,+1.253,+036.49,+100.08
276090007000,276090007000,276090007000,-143.837,-000.106,+000.187,-00.001555,-00.000248,+00.018167,-00.0199,-00.0174,-09.7491,-00.0199,-00.0174,-09.7491,-00.001531,-00.000145,+00.017106,-0.542,+0.809,+1.245,+036.49,+100.08
276092507000,276092507000,276092507000,-143.837,-000.106,+000.187,-00.000998,+00.000041,+00.012550,+00.0203,-00.0017,-09.7790,+00.0203,-00.0017,-09.7790,-00.000974,+00.000144,+00.011489,-0.542,+0.809,+1.245,+036.49,+100.09
276095007000,276095007000,276095007000,-143.835,-000.106,+000.186,-00.000693,-00.000551,+00.011652,-00.0469,-00.0107,-09.7872,-00.0469,-00.0107,-09.7872,-00.000669,-00.000448,+00.010591,-0.534,+0.810,+1.253,+036.49,+100.09
276097507000,276097507000,276097507000,-143.834,-000.106,+000.186,-00.000742,-00.000674,+00.012997,-00.0241,-00.0027,-09.7764,-00.0241,-00.0027,-09.7764,-00.000718,-00.000572,+00.011936,-0.534,+0.810,+1.253,+036.49,+100.08
276100007000,276100007000,276100007000,-143.833,-000.106,+000.186,+00.000117,-00.000266,+00.012891,-00.0014,+00.0417,-09.7640,-00.0014,+00.0417,-09.7640,+00.000141,-00.000164,+00.011830,-0.534,+0.808,+1.253,+036.49,+100.08
276102507000,276102507000,276102507000,-143.830,-000.106,+000.186,+00.000288,+00.000086,+00.014674,-00.0788,+00.0376,-09.7686,-00.0788,+00.0376,-09.7686,+00.000312,+00.000188,+00.013614,-0.534,+0.808,+1.253,+036.49,+100.07
276105007000,276105007000,276105007000,-143.828,-000.105,+000.186,+00.000712,+00.001192,+00.016603,-00.0502,+00.0362,-09.7670,-00.0502,+00.0362,-09.7670,+00.000735,+00.001294,+00.015543,-0.538,+0.811,+1.248,+036.49,+100.07
276107507000,276107507000,276107507000,-143.826,-000.105,+000.186,+00.002106,+00.001431,+00.015958,-00.0246,+00.0378,-09.7557,-00.0246,+00.0378,-09.7557,+00.002130,+00.001533,+00.014897,-0.542,+0.814,+1.248,+036.49,+100.09
276110007000,276110007000,276110007000,-143.823,-000.105,+000.186,+00.002010,+00.000795,+00.016703,-00.0788,-00.0100,-09.7745,-00.0788,-00.0100,-09.7745,+00.002034,+00.000897,+00.015643,-0.542,+0.814,+1.248,+036.49,+100.09
276112507000,276112507000,276112507000,-143.821,-000.106,+000.186,+00.001290,+00.000548,+00.019311,-00.0295,-00.0175,-09.8068,-00.0295,-00.0175,-09.8068,+00.001314,+00.000651,+00.018251,-0.539,+0.814,+1.252,+036.49,+100.10
276115007000,276115007000,276115007000,-143.818,-000.106,+000.186,+00.000592,+00.000470,+00.022622,+00.0150,-00.0065,-09.7882,+00.0150,-00.0065,-09.7882,+00.000616,+00.000572,+00.021562,-0.539,+0.814,+1.252,+036.49,+100.10
276117507000,276117507000,276117507000,-143.814,-000.105,+000.186,+00.000728,+00.000448,+00.026078,-00.0251,-00.0498,-09.7320,-00.0251,-00.0498,-09.7320,+00.000752,+00.000550,+00.025018,-0.531,+0.808,+1.254,+036.49,+100.08
276120007000,276120007000,276120007000,-143.810,-000.105,+000.186,+00.001032,+00.001391,+00.028989,+00.0008,-00.0422,-09.7115,+00.0008,-00.0422,-09.7115,+00.001056,+00.001493,+00.027930,-0.535,+0.813,+1.248,+036.49,+100.08
276122507000,276122507000,276122507000,-143.806,-000.105,+000.186,+00.000946,+00.001675,+00.030285,+00.0079,+00.0083,-09.7610,+00.0079,+00.0083,-09.7610,+00.000970,+00.001777,+00.029226,-0.535,+0.813,+1.248,+036.49,+100.08
276125007000,276125007000,276125007000,-143.801,-000.105,+000.187,+00.000873,+00.001064,+00.031686,-00.0474,-00.0332,-09.8060,-00.0474,-00.0332,-09.8060,+00.000897,+00.001166,+00.030626,-0.538,+0.808,+1.250,+036.49,+100.08
276127507000,276127507000,276127507000,-143.795,-000.105,+000.187,+00.000505,+00.000633,+00.037960,+00.0010,-00.0589,-09.7932,+00.0010,-00.0589,-09.7932,+00.000529,+00.000735,+00.036901,-0.538,+0.808,+1.250,+036.49,+100.08
276130007000,276130007000,276130007000,-143.788,-000.105,+000.187,+00.001535,+00.000427,+00.043974,+00.0346,-00.0554,-09.7727,+00.0346,-00.0554,-09.7727,+00.001559,+00.000529,+00.042915,-0.538,+0.810,+1.250,+036.49,+100.08
276132507000,276132507000,276132507000,-143.782,-000.104,+000.187,+00.001583,+00.001250,+00.047424,-00.0324,-00.0799,-09.7620,-00.0324,-00.0799,-09.7620,+00.001608,+00.001353,+00.046365,-0.540,+0.810,+1.252,+036.49,+100.09
276135007000,276135007000,276135007000,-143.774,-000.104,+000.187,-00.000037,+00.001713,+00.050937,-00.0072,-00.0620,-09.7709,-00.0072,-00.0620,-09.7709,-00.000013,+00.001815,+00.049878,-0.540,+0.810,+1.252,+036.49,+100.09
276137507000,276137507000,276137507000,-143.767,-000.104,+000.187,-00.000233,+00.001551,+00.054247,-00.0056,-00.0580,-09.7600,-00.0056,-00.0580,-09.7600,-00.000209,+00.001653,+00.053188,-0.535,+0.811,+1.251,+036.49,+100.08
276140007000,276140007000,276140007000,-143.758,-000.104,+000.187,+00.000283,+00.000803,+00.056814,-00.0561,-00.0740,-09.7638,-00.0561,-00.0740,-09.7638,+00.000307,+00.000905,+00.055755,-0.535,+0.811,+1.251,+036.49,+100.08
276142507000,276142507000,276142507000,-143.750,-000.104,+000.188,+00.000251,+00.000301,+00.058250,+00.0030,-00.0374,-09.7835,+00.0030,-00.0374,-09.7835,+00.000275,+00.000403,+00.057191,-0.531,+0.813,+1.251,+036.49,+100.08
276145007000,276145007000,276145007000,-143.742,-000.104,+000.188,+00.000034,+00.000610,+00.056538,-00.0139,-00.0046,-09.7707,-00.0139,-00.0046,-09.7707,+00.000057,+00.000713,+00.055480,-0.539,+0.810,+1.252,+036.49,+100.08
276147507000,276147507000,276147507000,-143.735,-000.104,+000.188,+00.000222,+00.000928,+00.052743,-00.0922,-00.0157,-09.7596,-00.0922,-00.0157,-09.7596,+00.000246,+00.001031,+00.051684,-0.539,+0.810,+1.252,+036.49,+100.09
276150007000,276150007000,276150007000,-143.728,-000.104,+000.187,-00.000166,+00.000862,+00.049597,-00.0217,-00.0163,-09.7625,-00.0217,-00.0163,-09.7625,-00.000142,+00.000965,+00.048539,-0.537,+0.816,+1.250,+036.49,+100.09
276152507000,276152507000,276152507000,-143.721,-000.104,+000.187,-00.000488,-00.000365,+00.048959,-00.0043,-00.0291,-09.7856,-00.0043,-00.0291,-09.7856,-00.000464,-00.000263,+00.047901,-0.537,+0.816,+1.250,+036.49,+100.09
276155007000,276155007000,276155007000,-143.713,-000.104,+000.187,-00.000365,-00.001386,+00.052716,-00.0552,-00.0935,-09.7892,-00.0552,-00.0935,-09.7892,-00.000341,-00.001284,+00.051658,-0.533,+0.810,+1.251,+036.49,+100.09
276157507000,276157507000,276157507000,-143.705,-000.105,+000.188,+00.000121,-00.000393,+00.056872,-00.0026,-00.0642,-09.7710,-00.0026,-00.0642,-09.7710,+00.000145,-00.000291,+00.055813,-0.531,+0.810,+1.249,+036.49,+100.09
276160007000,276160007000,276160007000,-143.697,-000.105,+000.188,+00.001096,-00.000316,+00.057379,-00.0126,-00.0021,-09.7652,-00.0126,-00.0021,-09.7652,+00.001120,-00.000213,+00.056321,-0.531,+0.810,+1.249,+036.49,+100.09
276162507000,276162507000,276162507000,-143.689,-000.105,+000.188,+00.000778,+00.000013,+00.054483,-00.0671,-00.0040,-09.7804,-00.0671,-00.0040,-09.7804,+00.000802,+00.000116,+00.053424,-0.540,+0.813,+1.250,+036.49,+100.09
276165007000,276165007000,276165007000,-143.681,-000.105,+000.188,+00.000948,+00.000724,+00.053015,-00.0129,+00.0062,-09.7793,-00.0129,+00.0062,-09.7793,+00.000972,+00.000826,+00.051957,-0.540,+0.813,+1.250,+036.49,+100.08
276167507000,276167507000,276167507000,-143.674,-000.104,+000.188,+00.001389,+00.000593,+00.052755,-00.0273,-00.0036,-09.7690,-00.0273,-00.0036,-09.7690,+00.001413,+00.000695,+00.051696,-0.538,+0.811,+1.253,+036.49,+100.09
276170007000,276170007000,276170007000,-143.666,-000.104,+000.188,+00.000815,+00.000903,+00.052940,-00.0603,-00.0413,-09.7531,-00.0603,-00.0413,-09.7531,+00.000839,+00.001005,+00.051881,-0.538,+0.811,+1.253,+036.49,+100.09
276172507000,276172507000,276172507000,-143.659,-000.105,+000.188,+00.000709,+00.000875,+00.054515,-00.0029,-00.0285,-09.7632,-00.0029,-00.0285,-09.7632,+00.000733,+00.000977,+00.053456,-0.538,+0.811,+1.248,+036.49,+100.09
276175007000,276175007000,276175007000,-143.651,-000.105,+000.188,+00.000882,+00.000556,+00.054473,-00.0425,-00.0021,-09.7857,-00.0425,-00.0021,-09.7857,+00.000906,+00.000659,+00.053415,-0.537,+0.813,+1.246,+036.49,+100.09
276177507000,276177507000,276177507000,-143.645,-000.105,+000.188,+00.000918,+00.000458,+00.052208,-00.0829,-00.0139,-09.7706,-00.0829,-00.0139,-09.7706,+00.000942,+00.000561,+00.051150,-0.537,+0.813,+1.246,+036.49,+100.08
276180007000,276180007000,276180007000,-143.638,-000.104,+000.188,+00.000307,+00.001114,+00.050048,-00.0138,-00.0160,-09.7752,-00.0138,-00.0160,-09.7752,+00.000331,+00.001217,+00.048990,-0.538,+0.811,+1.248,+036.49,+100.08
276182507000,276182507000,276182507000,-143.631,-000.104,+000.188,+00.000309,+00.000642,+00.049222,-00.0351,-00.0197,-09.7814,-00.0351,-00.0197,-09.7814,+00.000333,+00.000744,+00.048164,-0.538,+0.811,+1.248,+036.49,+100.08
276185007000,276185007000,276185007000,-143.624,-000.104,+000.188,+00.000697,-00.000338,+00.049478,-00.0653,-00.0225,-09.7697,-00.0653,-00.0225,-09.7697,+00.000721,-00.000235,+00.048420,-0.535,+0.814,+1.248,+036.49,+100.08
276187507000,276187507000,276187507000,-143.618,-000.105,+000.189,+00.001180,-00.000086,+00.049113,+00.0024,-00.0118,-09.7695,+00.0024,-00.0118,-09.7695,+00.001204,+00.000016,+00.048055,-0.538,+0.814,+1.249,+036.49,+100.08
276190007000,276190007000,276190007000,-143.611,-000.105,+000.189,+00.001075,-00.000048,+00.049222,-00.0333,-00.0168,-09.7745,-00.0333,-00.0168,-09.7745,+00.001099,+00.000055,+00.048165,-0.538,+0.814,+1.249,+036.49,+100.08
276192507000,276192507000,276192507000,-143.605,-000.105,+000.189,+00.000943,+00.000650,+00.050039,-00.0744,-00.0272,-09.7895,-00.0744,-00.0272,-09.7895,+00.000967,+00.000753,+00.048983,-0.539,+0.818,+1.252,+036.49,+100.08
276195007000,276195007000,276195007000,-143.598,-000.105,+000.189,+00.001100,+00.001180,+00.049800,-00.0071,-00.0137,-09.8055,-00.0071,-00.0137,-09.8055,+00.001124,+00.001283,+00.048743,-0.539,+0.818,+1.252,+036.49,+100.08
276197507000,276197507000,276197507000,-143.592,-000.105,+000.189,+00.000344,-00.000198,+00.046890,-00.0275,-00.0146,-09.7866,-00.0275,-00.0146,-09.7866,+00.000368,-00.000096,+00.045833,-0.529,+0.813,+1.253,+036.49,+100.09
276200007000,276200007000,276200007000,-143.586,-000.105,+000.189,+00.000061,-00.000489,+00.043709,-00.0428,-00.0355,-09.7690,-00.0428,-00.0355,-09.7690,+00.000085,-00.000387,+00.042653,-0.528,+0.811,+1.254,+036.49,+100.09
276202507000,276202507000,276202507000,-143.579,-000.105,+000.189,+00.000184,-00.000288,+00.042988,+00.0191,-00.0388,-09.7880,+00.0191,-00.0388,-09.7880,+00.000208,-00.000185,+00.041932,-0.528,+0.811,+1.254,+036.49,+100.08
276205007000,276205007000,276205007000,-143.573,-000.105,+000.189,+00.000243,+00.000111,+00.042323,-00.0315,-00.0350,-09.7876,-00.0315,-00.0350,-09.7876,+00.000267,+00.000214,+00.041266,-0.534,+0.814,+1.251,+036.49,+100.08
276207507000,276207507000,276207507000,-143.568,-000.105,+000.189,+00.000614,+00.000492,+00.039243,-00.0550,-00.0082,-09.7824,-00.0550,-00.0082,-09.7824,+00.000638,+00.000595,+00.038187,-0.534,+0.814,+1.251,+036.49,+100.07
276210007000,276210007000,276210007000,-143.563,-000.105,+000.189,+00.000601,+00.000111,+00.034345,+00.0140,+00.0356,-09.7897,+00.0140,+00.0356,-09.7897,+00.000625,+00.000213,+00.033289,-0.535,+0.813,+1.249,+036.49,+100.07
276212507000,276212507000,276212507000,-143.560,-000.105,+000.188,+00.000053,+00.000097,+00.030983,-00.0186,+00.0002,-09.7720,-00.0186,+00.0002,-09.7720,+00.000077,+00.000199,+00.029926,-0.532,+0.816,+1.251,+036.49,+100.08
276215010000,276215010000,276215010000,-143.555,-000.105,+000.188,+00.000442,-00.000280,+00.029472,-00.0323,-00.0256,-09.7758,-00.0323,-00.0256,-09.7758,+00.000466,-00.000177,+00.028416,-0.532,+0.816,+1.251,+036.49,+100.08
276217507000,276217507000,276217507000,-143.552,-000.105,+000.188,+00.000412,+00.000028,+00.028289,+00.0225,-00.0077,-09.7799,+00.0225,-00.0077,-09.7799,+00.000436,+00.000131,+00.027233,-0.534,+0.814,+1.248,+036.49,+100.08
276220007000,276220007000,276220007000,-143.549,-000.105,+000.188,-00.000034,+00.001558,+00.026142,-00.0365,-00.0309,-09.7639,-00.0365,-00.0309,-09.7639,-00.000010,+00.001660,+00.025086,-0.534,+0.814,+1.248,+036.49,+100.08
276222507000,276222507000,276222507000,-143.545,-000.105,+000.189,+00.000330,+00.001485,+00.024647,-00.0189,-00.0400,-09.7817,-00.0189,-00.0400,-09.7817,+00.000354,+00.001588,+00.023591,-0.534,+0.811,+1.253,+036.49,+100.08
276225007000,276225007000,276225007000,-143.542,-000.105,+000.189,+00.000258,+00.000198,+00.025524,+00.0522,-00.0340,-09.7831,+00.0522,-00.0340,-09.7831,+00.000282,+00.000301,+00.024469,-0.529,+0.814,+1.247,+036.49,+100.08
276227507000,276227507000,276227507000,-143.538,-000.104,+000.188,+00.000309,+00.000321,+00.028292,-00.0295,-00.0406,-09.7727,-00.0295,-00.0406,-09.7727,+00.000333,+00.000424,+00.027236,-0.529,+0.814,+1.247,+036.49,+100.09
276230007000,276230007000,276230007000,-143.533,-000.104,+000.189,+00.001103,+00.000483,+00.031381,-00.0330,-00.0435,-09.7557,-00.0330,-00.0435,-09.7557,+00.001128,+00.000585,+00.030326,-0.532,+0.814,+1.247,+036.49,+100.09
276232507000,276232507000,276232507000,-143.528,-000.104,+000.189,+00.001841,+00.000575,+00.035086,+00.0298,-00.0513,-09.7527,+00.0298,-00.0513,-09.7527,+00.001865,+00.000678,+00.034030,-0.532,+0.814,+1.247,+036.49,+100.08
276235007000,276235007000,276235007000,-143.522,-000.104,+000.190,+00.002811,+00.001607,+00.039150,-00.0332,-00.0628,-09.7613,-00.0332,-00.0628,-09.7613,+00.002835,+00.001709,+00.038095,-0.527,+0.814,+1.255,+036.49,+100.08
276237507000,276237507000,276237507000,-143.516,-000.104,+000.190,+00.003683,+00.001610,+00.042147,-00.0526,-00.0594,-09.7608,-00.0526,-00.0594,-09.7608,+00.003708,+00.001712,+00.041092,-0.527,+0.814,+1.255,+036.49,+100.08
276240007000,276240007000,276240007000,-143.509,-000.104,+000.191,+00.005095,+00.001309,+00.044963,+00.0053,-00.0536,-09.7785,+00.0053,-00.0536,-09.7785,+00.005119,+00.001412,+00.043908,-0.531,+0.814,+1.251,+036.49,+100.08
276242507000,276242507000,276242507000,-143.502,-000.103,+000.192,+00.006478,+00.002594,+00.048289,-00.0259,-00.0696,-09.7587,-00.0259,-00.0696,-09.7587,+00.006502,+00.002697,+00.047234,-0.531,+0.811,+1.251,+036.49,+100.07
276245007000,276245007000,276245007000,-143.495,-000.102,+000.193,+00.007175,+00.003410,+00.049814,-00.0244,-00.0849,-09.7667,-00.0244,-00.0849,-09.7667,+00.007199,+00.003513,+00.048758,-0.531,+0.811,+1.251,+036.49,+100.07
276247507000,276247507000,276247507000,-143.488,-000.102,+000.196,+00.009597,+00.004587,+00.049731,-00.0013,-00.0565,-09.8075,-00.0013,-00.0565,-09.8075,+00.009622,+00.004690,+00.048676,-0.534,+0.815,+1.251,+036.49,+100.09
276250007000,276250007000,276250007000,-143.480,-000.101,+000.197,+00.011961,+00.005731,+00.051192,-00.0646,-00.0432,-09.7707,-00.0646,-00.0432,-09.7707,+00.011985,+00.005834,+00.050136,-0.534,+0.815,+1.251,+036.49,+100.09
276252507000,276252507000,276252507000,-143.473,-000.101,+000.200,+00.013547,+00.005314,+00.052350,-00.0474,-00.0532,-09.7663,-00.0474,-00.0532,-09.7663,+00.013571,+00.005417,+00.051295,-0.532,+0.810,+1.251,+036.49,+100.09
276255007000,276255007000,276255007000,-143.466,-000.100,+000.202,+00.014828,+00.004786,+00.049626,+00.0183,-00.0526,-09.7933,+00.0183,-00.0526,-09.7933,+00.014852,+00.004889,+00.048571,-0.535,+0.815,+1.250,+036.49,+100.09
276257507000,276257507000,276257507000,-143.460,-000.099,+000.204,+00.015628,+00.005371,+00.045798,-00.0346,-00.0577,-09.7594,-00.0346,-00.0577,-09.7594,+00.015652,+00.005474,+00.044743,-0.535,+0.815,+1.250,+036.49,+100.08
276260007000,276260007000,276260007000,-143.455,-000.099,+000.206,+00.013640,+00.004217,+00.043183,-00.0398,-00.0413,-09.7281,-00.0398,-00.0413,-09.7281,+00.013663,+00.004320,+00.042128,-0.528,+0.811,+1.249,+036.49,+100.08
276262507000,276262507000,276262507000,-143.449,-000.099,+000.206,+00.007503,+00.001631,+00.040756,+00.0224,-00.0039,-09.7306,+00.0224,-00.0039,-09.7306,+00.007527,+00.001734,+00.039701,-0.528,+0.811,+1.249,+036.49,+100.08
276265007000,276265007000,276265007000,-143.443,-000.099,+000.207,+00.002628,+00.000452,+00.039586,-00.0397,-00.0244,-09.7330,-00.0397,-00.0244,-09.7330,+00.002652,+00.000555,+00.038531,-0.532,+0.813,+1.250,+036.49,+100.08
276267507000,276267507000,276267507000,-143.438,-000.099,+000.207,+00.001042,+00.000271,+00.038715,-00.0419,-00.0484,-09.7330,-00.0419,-00.0484,-09.7330,+00.001066,+00.000374,+00.037661,-0.537,+0.819,+1.248,+036.49,+100.09
276270007000,276270007000,276270007000,-143.433,-000.099,+000.207,+00.001215,+00.000673,+00.036772,+00.0066,-00.0187,-09.7607,+00.0066,-00.0187,-09.7607,+00.001239,+00.000776,+00.035717,-0.537,+0.819,+1.248,+036.49,+100.09
276272507000,276272507000,276272507000,-143.428,-000.099,+000.207,+00.001298,-00.000219,+00.035171,-00.0482,-00.0358,-09.7770,-00.0482,-00.0358,-09.7770,+00.001322,-00.000116,+00.034117,-0.528,+0.816,+1.250,+036.49,+100.08
276275007000,276275007000,276275007000,-143.424,-000.099,+000.207,+00.000921,+00.000209,+00.033579,-00.0156,-00.0245,-09.7593,-00.0156,-00.0245,-09.7593,+00.000945,+00.000312,+00.032524,-0.528,+0.816,+1.250,+036.49,+100.08
276277507000,276277507000,276277507000,-143.420,-000.099,+000.207,+00.000332,+00.000556,+00.031937,+00.0289,+00.0286,-09.7637,+00.0289,+00.0286,-09.7637,+00.000356,+00.000659,+00.030883,-0.532,+0.815,+1.250,+036.49,+100.08
276280007000,276280007000,276280007000,-143.416,-000.099,+000.207,+00.000792,-00.000127,+00.030718,-00.0395,+00.0231,-09.7853,-00.0395,+00.0231,-09.7853,+00.000816,-00.000025,+00.029664,-0.527,+0.815,+1.250,+036.49,+100.08
276282507000,276282507000,276282507000,-143.411,-000.099,+000.207,+00.001403,+00.000143,+00.029323,-00.0046,+00.0178,-09.8121,-00.0046,+00.0178,-09.8121,+00.001427,+00.000246,+00.028269,-0.527,+0.815,+1.250,+036.49,+100.08
276285007000,276285007000,276285007000,-143.407,-000.099,+000.207,+00.000850,+00.000797,+00.027507,+00.0317,+00.0182,-09.7843,+00.0317,+00.0182,-09.7843,+00.000874,+00.000900,+00.026453,-0.531,+0.816,+1.249,+036.49,+100.08
276287507000,276287507000,276287507000,-143.403,-000.098,+000.206,+00.000670,+00.000804,+00.025569,-00.0323,-00.0121,-09.7569,-00.0323,-00.0121,-09.7569,+00.000695,+00.000907,+00.024515,-0.531,+0.816,+1.249,+036.49,+100.08
276290007000,276290007000,276290007000,-143.400,-000.098,+000.206,+00.000707,+00.000712,+00.025526,-00.0054,-00.0136,-09.7809,-00.0054,-00.0136,-09.7809,+00.000731,+00.000815,+00.024472,-0.534,+0.815,+1.246,+036.49,+100.08
276292507000,276292507000,276292507000,-143.397,-000.098,+000.206,-00.000076,+00.000867,+00.026283,+00.0269,+00.0090,-09.7797,+00.0269,+00.0090,-09.7797,-00.000052,+00.000970,+00.025229,-0.534,+0.815,+1.246,+036.49,+100.08
276295007000,276295007000,276295007000,-143.392,-000.098,+000.206,+00.000049,+00.000123,+00.027600,-00.0312,-00.0098,-09.7759,-00.0312,-00.0098,-09.7759,+00.000073,+00.000226,+00.026546,-0.529,+0.814,+1.249,+036.49,+100.08
276297507000,276297507000,276297507000,-143.388,-000.098,+000.206,+00.001359,-00.000668,+00.030918,-00.0111,-00.0284,-09.7581,-00.0111,-00.0284,-09.7581,+00.001384,-00.000565,+00.029864,-0.533,+0.818,+1.245,+036.49,+100.08
276300007000,276300007000,276300007000,-143.383,-000.098,+000.207,+00.001540,-00.000509,+00.034565,+00.0124,-00.0280,-09.7612,+00.0124,-00.0280,-09.7612,+00.001564,-00.000407,+00.033511,-0.533,+0.818,+1.245,+036.49,+100.08
276302507000,276302507000,276302507000,-143.378,-000.098,+000.206,+00.000661,+00.000478,+00.035952,-00.0352,-00.0381,-09.7548,-00.0352,-00.0381,-09.7548,+00.000685,+00.000580,+00.034898,-0.527,+0.814,+1.250,+036.49,+100.09
276305009000,276305009000,276305009000,-143.373,-000.097,+000.207,+00.000788,+00.001286,+00.035407,+00.0183,-00.0427,-09.7513,+00.0183,-00.0427,-09.7513,+00.000812,+00.001389,+00.034354,-0.527,+0.814,+1.250,+036.49,+100.09
276307507000,276307507000,276307507000,-143.368,-000.097,+000.207,+00.000402,+00.000728,+00.036291,+00.0374,-00.0333,-09.7860,+00.0374,-00.0333,-09.7860,+00.000426,+00.000830,+00.035238,-0.531,+0.818,+1.249,+036.49,+100.09
276310007000,276310007000,276310007000,-143.363,-000.097,+000.207,-00.000199,-00.000746,+00.037932,-00.0255,-00.0489,-09.7978,-00.0255,-00.0489,-09.7978,-00.000175,-00.000644,+00.036879,-0.531,+0.820,+1.251,+036.49,+100.09
276312507000,276312507000,276312507000,-143.358,-000.098,+000.207,+00.000481,-00.001116,+00.037510,+00.0214,-00.0459,-09.7942,+00.0214,-00.0459,-09.7942,+00.000506,-00.001014,+00.036457,-0.531,+0.820,+1.251,+036.49,+100.08
276315007000,276315007000,276315007000,-143.352,-000.098,+000.207,+00.000979,-00.000601,+00.037132,+00.0266,-00.0207,-09.7958,+00.0266,-00.0207,-09.7958,+00.001003,-00.000498,+00.036078,-0.527,+0.818,+1.250,+036.49,+100.08
276317507000,276317507000,276317507000,-143.347,-000.097,+000.207,+00.000663,+00.000617,+00.037032,-00.0438,-00.0328,-09.7933,-00.0438,-00.0328,-09.7933,+00.000687,+00.000720,+00.035979,-0.527,+0.818,+1.250,+036.49,+100.08
276320007000,276320007000,276320007000,-143.342,-000.097,+000.207,-00.000290,+00.000554,+00.036112,+00.0037,-00.0221,-09.7823,+00.0037,-00.0221,-09.7823,-00.000266,+00.000656,+00.035059,-0.522,+0.814,+1.251,+036.49,+100.08
276322507000,276322507000,276322507000,-143.336,-000.097,+000.207,+00.000073,-00.000743,+00.035689,+00.0012,-00.0076,-09.7560,+00.0012,-00.0076,-09.7560,+00.000098,-00.000641,+00.034635,-0.530,+0.818,+1.249,+036.49,+100.08
276325007000,276325007000,276325007000,-143.331,-000.097,+000.207,+00.000682,-00.000236,+00.034483,-00.0586,-00.0114,-09.7502,-00.0586,-00.0114,-09.7502,+00.000706,-00.000134,+00.033430,-0.530,+0.818,+1.249,+036.49,+100.08
